Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Exchange,Open,Close,VIX Close,Previous day's close change,Short Interest Ratio,Previous short interest % change,Previous volume delta,Open/close % change,Total Volume/Shares Outstanding
C,20201123,2866297.0,19959.0,28923234,B/Q/N,NYSE,52.51,53.3,23.7,0.031946,0.0991001559507488,-0.0034599062672025366,0.8686081220708143,0.015044753380308497,0.013892312279450399
CARR,20201123,335505.0,2071.0,6233671,B/Q/N,NYSE,39.0,38.77,23.7,0.005968,0.05382141598425711,-0.04888887935854266,0.43659618892444335,-0.005897435897435817,0.007192526327509721
CCL,20201123,10126210.0,58333.0,50751300,B/Q/N,NYSE,17.87,18.18,23.7,0.046632,0.19952612051316912,-0.019177760746032196,-0.032078241472155454,0.017347509792949006,0.06523342775425543
CGC,20201123,707322.0,12781.0,5493041,B/Q/N,NASDAQ,23.93,24.72,23.7,0.042159,0.12876692527872993,0.07332435384176772,0.8331596856052819,0.03301295445048053,0.014754991184354775
CLF,20201123,3347207.0,18550.0,17623503,B/Q/N,NYSE,9.4,9.93,23.7,0.07583999999999999,0.18992858570739313,0.021268809540269856,0.2086426006684207,0.056382978723404184,0.04414244196899208
CMCSA,20201123,1240757.0,9193.0,14677517,B/Q/N,NASDAQ,49.09,49.81,23.7,0.013016000000000002,0.08453452992083062,0.018089744927682075,-0.259836050155902,0.014666938276634728,0.003214609433849227
CNK,20201123,2052571.0,15336.0,8904942,B/Q/N,NYSE,15.11,15.66,23.7,0.066031,0.23049796393957422,0.002880352853496776,0.30279873128083284,0.036399735274652595,0.07536442193677366
COP,20201123,1944201.0,19499.0,14649175,B/Q/N,NYSE,40.36,42.71,23.7,0.07717500000000001,0.1327174397193016,-0.03847018013568243,0.21691254807179108,0.0582259663032706,0.013717005494721992
CRON,20201123,792781.0,819.0,4599706,B/Q/N,NASDAQ,7.28,7.34,23.7,0.01662,0.17235471136633515,0.05446386133461108,0.19070918253366492,0.008241758241758188,0.012913745766171913
CSCO,20201123,2431125.0,13571.0,19656683,B/Q/N,NASDAQ,41.03,41.64,23.7,0.016353,0.12367931049200925,-0.028216354317210868,-0.006181421708791849,0.0148671703631489,0.004651902971943037
CVS,20201123,1380026.0,3573.0,5889126,B/Q/N,NYSE,66.87,66.78,23.7,0.005874000000000001,0.23433460245204465,0.028905281280361766,-0.3326858632371828,-0.0013458950201884763,0.004499247665333496
CVX,20201123,1567978.0,33883.0,13387116,B/Q/N,NYSE,87.45,91.03,23.7,0.061079,0.11712589926015432,0.0122099375376363,0.6134900921333789,0.04093767867352771,0.0069541583381900855
DAL,20201123,2241280.0,18088.0,14802883,B/Q/N,NYSE,37.8,38.79,23.7,0.044708,0.15140834390165753,0.0014895533024612828,0.18512669058821993,0.026190476190476247,0.023211677616819925
DIS,20201123,2248347.0,22405.0,12887045,B/Q/N,NYSE,142.45,145.98,23.7,0.034805,0.1744656746368155,0.04487536504162723,0.5186385212210344,0.02478062478062479,0.007235847838293094
DKNG,20201123,2524174.0,10482.0,18142528,B/Q/N,NASDAQ,48.5,48.03,23.7,-0.0041470000000000005,0.13913022485069335,-0.006865350969413514,-0.2861962187992393,-0.009690721649484512,0.04631577135089431
DUST,20201123,432573.0,1201.0,4355606,B/Q/N,Pacific,21.4,22.73,23.7,0.076741,0.09931407937265216,-0.03697706361876582,0.17439669888101364,0.06214953271028047,0.9346451020788722
DVN,20201123,1226577.0,3705.0,13055839,B/Q/N,NYSE,13.49,14.48,23.7,0.100304,0.09394853904065453,-0.006707964917473899,0.4277497343440707,0.07338769458858416,0.03413291241830065
EBAY,20201123,629577.0,692.0,9421401,B/Q/N,NASDAQ,49.18,49.9,23.7,0.018574999999999998,0.06682413793872058,0.0013698928206375,-0.10456004842640326,0.014640097600650648,0.013667306540953108
EEM,20201123,3696756.0,0.0,38982057,B/Q/N,Pacific,49.585,49.19,23.7,0.00265,0.09483224551233918,-0.047991833721666016,0.10552827992336694,-0.007966118785923225,0.07212888703857896
EFA,20201123,1010059.0,12252.0,14340286,B/Q/N,Pacific,70.6,70.26,23.7,-0.0012790000000000002,0.0704350666367463,-0.055353784036817635,-0.22785268282996146,-0.004815864022662737,0.02000039888423989
ENB,20201123,546132.0,6747.0,3738235,B/Q/N,NYSE,29.65,29.94,23.7,0.02359,0.14609354414583353,0.02052983738250133,0.07376731333766107,0.009780775716694863,0.0018458422934566265
EPD,20201123,1954296.0,40677.0,9223563,B/Q/N,NYSE,19.19,19.76,23.7,0.040548,0.21188081005138687,-0.015356689451335143,0.522547866210827,0.029702970297029715,0.004225408113742147
EQT,20201123,595058.0,2207.0,5038488,B/Q/N,NYSE,14.94,15.41,23.7,0.046875,0.11810249424033559,-0.011122800430141883,-0.14557381252537338,0.031459170013386925,0.018281964603572134
ERIC,20201123,535517.0,513.0,6526296,B/Q/N,NASDAQ,12.0564,12.05,23.7,-0.004955,0.0820552730063117,-0.1292658380384335,0.6174740741273137,-0.0005308383928867071,0.00212417166497892
ET,20201123,4317039.0,2898.0,32531899,B/Q/N,NYSE,6.14,6.43,23.7,0.057566,0.1327017214703636,-0.003074958594917465,0.43358779904237693,0.047231270358306196,0.012059050360795714
EWZ,20201123,3213603.0,0.0,21252251,B/Q/N,Pacific,32.55,32.35,23.7,0.005595,0.15121235863438653,0.004405354066054995,-0.3722734335413571,-0.006144393241167305,0.12284538150289018
F,20201123,10975794.0,3160.0,71537109,B/Q/N,NYSE,8.82,8.86,23.7,0.01373,0.1534279781980007,-0.09400423351522622,0.2545028678929668,0.004535147392290152,0.018307288740646053
FAZ,20201123,965503.0,415.0,5292598,B/Q/N,Pacific,9.22,8.98,23.7,-0.054737,0.18242515301558895,0.13794011763593272,1.3544611820266186,-0.026030368763557504,0.21670672476524044
FB,20201123,3261420.0,48303.0,20990786,B/Q/N,NASDAQ,270.89,268.43,23.7,-0.004709,0.15537388642807373,-0.11177896276219959,0.15827771711624258,-0.009081176861456606,0.008731720884534564
FCX,20201123,2553884.0,3027.0,21932307,B/Q/N,NYSE,21.58,21.91,23.7,0.031059,0.11644392904038778,0.02748560069591277,0.0762344823606401,0.015291936978684053,0.015095866000655541
FITB,20201123,521286.0,1298.0,6035157,B/Q/N,NASDAQ,25.73,26.01,23.7,0.02847,0.08637488635341219,0.004473237570900887,0.03535166472839924,0.010882238631947188,0.00847134790953066
FSLY,20201123,973173.0,21762.0,5720523,B/Q/N,NYSE,83.0,83.39,23.7,0.004699,0.17011958521974302,0.03662028992971675,-0.024132265071939784,0.004698795180722898,0.055864482421875
FSM,20201123,988500.0,1456.0,3777916,B/Q/N,NYSE,6.37,6.15,23.7,-0.043545999999999994,0.26165219131394135,0.0653657701743682,0.2108460630442398,-0.034536891679748785,0.020510334639847534
FSR,20201123,4322419.0,60331.0,16476012,B/Q/N,NYSE,16.66,15.97,23.7,-0.020245000000000003,0.26234619154198235,0.08779592098904618,0.3856276474059574,-0.04141656662665063,0.11370296777572872
FTCH,20201123,1270950.0,121561.0,10455794,B/Q/N,NYSE,47.5,51.25,23.7,0.090426,0.12155461364292372,0.00507926721707537,0.5322316464531495,0.07894736842105263,0.03520258689973214
FXI,20201123,1405440.0,0.0,10198974,B/Q/N,Pacific,47.68,47.25,23.7,-0.004005,0.13780209656383083,-0.10573871900063272,-0.3964456303179525,-0.00901845637583892,0.12614686456400742
GDX,20201123,3165186.0,17205.0,33864184,B/Q/N,Pacific,35.53,34.36,23.7,-0.042897,0.093467068333907,-0.016555554743532236,0.34064582561762147,-0.032929918378834834,0.07805460150627229
GDXJ,20201123,910017.0,2777.0,10509999,B/Q/N,Pacific,51.3,49.56,23.7,-0.044903000000000005,0.08658583126411334,0.029141651606251907,0.2996139738069023,-0.03391812865497066,0.09444011321816119
GE,20201123,15524438.0,18655.0,108197286,B/Q/N,NYSE,9.86,10.07,23.7,0.031762,0.14348269327199206,0.0006923729526379374,0.3501792932083342,0.021298174442190756,0.012351467424242337
GILD,20201123,1028197.0,2780.0,8693719,B/Q/N,NASDAQ,60.07,59.89,23.7,-0.00366,0.118268947961166,0.03833408267737681,-0.07954661917789654,-0.0029965040785749912,0.006935399900620819
GLD,20201123,1393397.0,74961.0,15510552,B/Q/N,Pacific,175.1,172.23,23.7,-0.019694,0.08983542300751127,0.021830352904943243,1.4307643894249997,-0.016390633923472328,0.03692109497738634
GM,20201123,4080214.0,35792.0,22569560,B/Q/N,NYSE,43.96,44.77,23.7,0.040195,0.1807839408477613,0.0796151948550816,0.33643820963765414,0.01842584167424937,0.01576849029516786
GME,20201123,2463652.0,15717.0,9607973,B/Q/N,NYSE,12.9,13.9,23.7,0.093627,0.2564174566269077,-0.04823516007649675,0.14348681386284093,0.07751937984496124,0.14744836722112914
GOLD,20201123,5071505.0,24576.0,36596260,B/Q/N,NYSE,24.16,23.24,23.7,-0.042834000000000004,0.13857987127646376,0.02171138204309421,1.190658484658855,-0.038079470198675566,0.02058136663451731
GOVT,20201123,968457.0,0.0,8902864,Q/N,BATS,27.75,27.735,23.7,-0.00126,0.10878038797402724,-0.1535745885664841,2.261855963209308,-0.000540540540540561,0.017032454562846758
GPS,20201123,1659877.0,17857.0,13234971,B/Q/N,NYSE,26.12,26.06,23.7,0.069348,0.12541599071127546,0.011928105598584579,1.657674863742408,-0.0022970903522206076,0.03542616827601709
GRWG,20201123,463385.0,18237.0,5296520,B/Q/N,NASDAQ,29.75,31.5,23.7,0.080247,0.08748857740554175,-0.03555346111622193,0.5106714925828635,0.058823529411764705,0.10813613713533642
GSK,20201123,1027975.0,4215.0,5735799,B/Q/N,NYSE,36.91,36.74,23.7,-0.007831,0.17922088971388292,0.05337092745100286,0.3415093585017042,-0.004605797886751412,0.0011431759160702426
GUSH,20201123,563810.0,11208.0,4927204,B/Q/N,Pacific,32.13,36.61,23.7,0.178686,0.1144279798441469,-0.00011885123010087206,0.8476181262320538,0.13943355119825698,0.3300552462946184
HAL,20201123,2011585.0,11223.0,17856914,B/Q/N,NYSE,16.26,17.32,23.7,0.089308,0.11265020372501094,0.011844149811947022,1.281372504429387,0.06519065190651899,0.020199964274725646
HBAN,20201123,1098431.0,4143.0,6964323,B/Q/N,NASDAQ,11.9819,12.18,23.7,0.036596000000000004,0.1577225812185908,0.0005426464314733925,0.5598419355835764,0.0165332710171175,0.006845817793352215
HBI,20201123,608369.0,3250.0,4092340,B/Q/N,NYSE,13.73,14.01,23.7,0.02788,0.14866042410943373,-0.03793189449753534,0.23414361258589206,0.020393299344501046,0.011748656191142817
HPE,20201123,1446653.0,25614.0,10203257,B/Q/N,NYSE,10.59,11.07,23.7,0.057307,0.14178345208789703,0.03423086331645127,0.32472549608441365,0.04532577903682724,0.007931737697428897
HPQ,20201123,636334.0,6871.0,8900633,B/Q/N,NYSE,20.7,21.19,23.7,0.036185999999999996,0.07149311739962765,-0.004665864069348116,0.22666849505370773,0.023671497584541158,0.0064802724121510195
HST,20201123,1928573.0,29300.0,14211174,B/Q/N,NASDAQ,14.39,14.69,23.7,0.038163,0.1357082110176119,-0.12082055871994721,0.7560776149369681,0.02084781097984704,0.020148250146467168
HYG,20201123,5246891.0,0.0,23790591,B/Q/N,Pacific,86.14,86.05,23.7,0.0015129999999999998,0.22054479436849636,0.06923653425122797,-0.5097777943264588,-0.0010448107731600117,0.07681818211172102
HYLN,20201123,2367408.0,15557.0,6510607,B/Q/N,NYSE,26.7,27.0,23.7,0.075697,0.3636232382019065,-0.08799171723607407,0.3993093085799753,0.011235955056179803,0.04230363630051466
IAU,20201123,2890003.0,1760.0,22748953,B/Q/N,Pacific,17.79,17.5,23.7,-0.020705,0.12703894548465594,-0.07428690700184554,1.4025614067512442,-0.016301292861157907,0.01273488006269768
IBM,20201123,528846.0,9984.0,5655119,B/Q/N,NYSE,117.43,120.09,23.7,0.026937000000000003,0.0935163344926959,0.014934845404923028,0.12548797484691795,0.022651792557268128,0.0063465280714957
IBN,20201123,879995.0,17.0,8859163,B/Q/N,NYSE,12.77,12.81,23.7,-0.010811,0.09933161857389913,-0.024249368100022914,0.5692510741351653,0.003132341425215421,0.0012840554803202607
ICLN,20201123,1702229.0,660.0,4553824,B/Q/N,NASDAQ,22.4,22.51,23.7,0.019013,0.3738021056588924,0.02216008667771796,0.5537267682598952,0.004910714285714419,0.03946121317157712
IEFA,20201123,1641095.0,0.0,7995583,B/Q/N,BATS,66.65,66.38,23.7,-0.000151,0.20525019876599368,0.019303684942047677,0.28361155464768356,-0.0040510127531884505,0.006713335852225021
IEMG,20201123,977925.0,702.0,8461593,B/Q/N,Pacific,59.455,58.99,23.7,0.003231,0.11557220963003066,-0.025931008149457827,0.04390071486334692,-0.00782104112353875,0.008133019031141869
IJR,20201123,2106540.0,2483.0,8663657,B/Q/N,Pacific,84.71,85.83,23.7,0.023247,0.24314674507543407,-0.06525801321588823,2.050661865604292,0.01322157950655182,0.014757954177668
INFY,20201123,762784.0,14.0,5352982,B/Q/N,NYSE,15.3,15.38,23.7,0.031522,0.14249702315457066,0.04852645867729542,0.2830838026963786,0.0052287581699346445,0.0012567498198470192
INO,20201123,1730670.0,23030.0,9520378,B/Q/N,NASDAQ,10.6299,10.38,23.7,-0.01518,0.18178584925934663,0.029702675995238015,-0.31509234807236364,-0.023509158129427228,0.056197599774212674
INTC,20201123,2731871.0,26206.0,35489638,B/Q/N,NASDAQ,45.48,46.06,23.7,0.014761,0.07697658116433873,0.007379670049883144,0.46655772126755185,0.012752858399296513,0.008660233772571987
IWM,20201123,3297249.0,4333.0,24816040,B/Q/N,Pacific,179.25,180.82,23.7,0.018704000000000002,0.13286765334033956,-0.08067678496636205,-0.003322493974199364,0.00875871687587165,0.08986434908564186
JBLU,20201123,1205010.0,2709.0,9280540,B/Q/N,NASDAQ,14.75,15.13,23.7,0.042728999999999996,0.1298426600176283,-0.13073943526925697,0.4857421875,0.02576271186440683,0.03405907119219473
JD,20201123,843386.0,7890.0,9925077,B/Q/N,NASDAQ,88.54,87.56,23.7,-0.002052,0.0849752601415586,0.004178504689037535,-0.062423323590483665,-0.011068443641292116,0.0031711599963396057
JDST,20201123,312741.0,10101.0,6843719,B/Q/N,Pacific,11.84,12.64,23.7,0.088717,0.04569752206366159,-0.008972051198307997,0.5092504931618927,0.06756756756756763,0.9595188132435297
JETS,20201123,1437738.0,1100.0,5615982,B/Q/N,Pacific,21.01,21.42,23.7,0.031792,0.25600829917189905,0.07438893469573912,0.3712292904891173,0.019514516896715853,0.05126409858512095
JMIA,20201123,4600799.0,44573.0,28178015,B/Q/N,NYSE,25.71,30.14,23.7,0.21827000000000002,0.16327619245003597,0.016278430523861714,-0.10010733684544006,0.17230649552703226,0.35937565343094585
JNJ,20201123,916748.0,5795.0,7318255,B/Q/N,NYSE,146.01,143.87,23.7,-0.017013,0.1252686603568747,0.020082841663711465,0.15136744899657686,-0.014656530374631781,0.002779918851017204
JNK,20201123,754480.0,2.0,5344043,B/Q/N,Pacific,107.37,107.26,23.7,0.001494,0.1411814987267131,-0.06375660215717138,0.009557279446380169,-0.0010244947378224777,0.04480453320302339
JPM,20201123,2259012.0,16603.0,13209211,B/Q/N,NYSE,116.05,117.87,23.7,0.028803000000000002,0.17101793589337017,0.011553489292706054,0.038392798956482614,0.01568289530374845,0.004333441941692584
JPST,20201123,967136.0,457.0,2318276,B/Q/N,BATS,50.795,50.78,23.7,0.0,0.4171789726503661,0.1175179015625582,-0.045748405585206,-0.000295304655970087,0.00776902144772118
JWN,20201123,3127685.0,17198.0,15476286,B/Q/N,NYSE,22.22,23.44,23.7,0.10098599999999999,0.2020953218362597,-0.0376676782209695,0.774940428315167,0.05490549054905502,0.09848080448854434
KEY,20201123,464320.0,4152.0,6741972,B/Q/N,NYSE,15.64,15.66,23.7,0.021526,0.06887005760332437,-0.019628319777542855,0.22408557232502058,0.0012787723785165968,0.006904415242982006
KGC,20201123,2239564.0,11871.0,13498954,B/Q/N,NYSE,7.43,7.17,23.7,-0.046543,0.16590648430982133,0.02193364002643347,0.2919172542315004,-0.034993270524899034,0.01072792974648335
KHC,20201123,888595.0,2214.0,7283409,B/Q/N,NASDAQ,32.37,32.6,23.7,0.010539,0.12200262267298184,-0.12651071773952452,-0.19251651295814604,0.007105344454742169,0.005957198579767139
KMI,20201123,3289057.0,13234.0,20108474,B/Q/N,NYSE,14.4,14.62,23.7,0.025965,0.16356571861196428,-0.008414026164455968,-0.014551489132559646,0.0152777777777777,0.008882643334138856
KNDI,20201123,9874962.0,441363.0,37823911,B/Q/N,NASDAQ,13.25,14.93,23.7,0.237977,0.2610772323359158,-0.014112985998337102,-0.3003684135720264,0.12679245283018867,0.518616112208147
KO,20201123,1843060.0,4237.0,13194015,B/Q/N,NYSE,52.95,52.68,23.7,0.00018999999999999998,0.13968909388082398,0.010594500420133574,-0.15681993793296886,-0.0050991501416431185,0.003070207272766295
KODK,20201123,1296507.0,37856.0,5552469,B/Q/N,NYSE,7.29,7.23,23.7,0.002774,0.23350098847917927,-0.013942034483288568,0.4440864298030934,-0.008230452674897066,0.07195735704808784
KR,20201123,1979840.0,7510.0,12661711,B/Q/N,NYSE,32.31,33.03,23.7,0.018187,0.1563643333827474,0.07031774834993486,0.624616387007802,0.022284122562674057,0.016351937463019557
KRE,20201123,670711.0,1243.0,6679012,B/Q/N,Pacific,48.44,48.54,23.7,0.01825,0.100420690964472,-0.02121660371772975,-0.07129104218088671,0.0020644095788604753,0.1847450742457282
KSS,20201123,1520665.0,16010.0,13173071,B/Q/N,NYSE,29.0,30.96,23.7,0.089757,0.11543739497039072,-0.016399515999472133,0.524419981748256,0.06758620689655176,0.08349273061620986
LAC,20201123,1196993.0,5805.0,5076879,B/Q/N,NYSE,10.57,10.4,23.7,0.005803,0.2357733954265997,0.08460511653350725,0.6898517275376174,-0.016083254493850514,0.05280220283102268
LI,20201123,10706561.0,32807.0,63691481,B/Q/N,NASDAQ,41.48,43.64,23.7,0.14480600000000002,0.16810036180505836,0.05170427518552148,0.5214994531305336,0.052073288331726225,0.15230925496942527
LQD,20201123,2158929.0,10.0,8648510,B/Q/N,Pacific,137.67,137.74,23.7,0.0012360000000000001,0.24963016750862288,0.011180769178272182,-0.5276267182124719,0.0005084622648363594,0.020950847868217055
LU,20201123,1242393.0,30409.0,10907416,B/Q/N,NYSE,14.4297,14.96,23.7,0.023955999999999998,0.11390351298602712,-0.07941344299753596,0.5826108935251237,0.03675059079537346,0.12465618285714286
LUMN,20201123,1916503.0,29818.0,12037257,B/Q/N,NYSE,10.16,10.47,23.7,0.042829,0.15921426285074747,0.0704928905669249,-0.14444017751652144,0.030511811023622097,0.010971574476099819
LUV,20201123,2036723.0,11026.0,10113036,B/Q/N,NYSE,46.11,46.81,23.7,0.027888000000000003,0.20139580240790203,0.08390065216952648,0.5332806221036935,0.015181088700932615,0.0171328094832421
LVS,20201123,514678.0,3922.0,5988433,B/Q/N,NYSE,56.07,56.69,23.7,0.014132,0.08594535498685549,0.01433482497568997,-0.20276692297072724,0.011057606563224496,0.007840026817970268
LYFT,20201123,1721496.0,828.0,9408263,B/Q/N,NASDAQ,38.54,39.35,23.7,0.032808000000000004,0.18297702774677962,0.029274659591175728,-0.24017901489314106,0.02101712506486773,0.030475028438434814
M,20201123,11491949.0,64097.0,72355931,B/Q/N,NYSE,9.35,10.41,23.7,0.150276,0.15882525234869826,0.01805800953011147,1.458836086148787,0.11336898395721931,0.2331805704157267
MAC,20201123,3243934.0,18022.0,16035971,B/Q/N,NYSE,10.01,10.08,23.7,0.056604,0.2022910867075028,0.00859902113666372,1.0365754938920404,0.006993006993007022,0.10728380406149947
MGM,20201123,2167248.0,5321.0,12715338,B/Q/N,NYSE,26.49,26.15,23.7,-0.002289,0.1704436012632932,-0.04432174921957446,0.42987806832262726,-0.012835032087580214,0.025742724205762863
MO,20201123,1192675.0,13978.0,6678902,B/Q/N,NYSE,40.0,40.2,23.7,0.00651,0.17857351402970129,0.021068349556522148,0.10262959307104595,0.005000000000000071,0.0035938619907635314
MPC,20201123,433039.0,13950.0,8988162,B/Q/N,NYSE,39.0,41.22,23.7,0.077365,0.04817881564662497,-0.06694529763981091,0.9526353258558973,0.056923076923076896,0.01381411157253941
MRK,20201123,993311.0,1158.0,9063500,B/Q/N,NYSE,80.61,80.28,23.7,-0.002113,0.1095946378330667,0.010901794253931132,0.1285076841493323,-0.004093784890212111,0.0035823623060036633
MRNA,20201123,2812239.0,12566.0,16359624,B/Q/N,NASDAQ,100.77,101.03,23.7,0.035037,0.17190120017428273,0.011844392204389542,0.06881616024457375,0.002580132976084203,0.041342446890508394
MRVL,20201123,893694.0,1591.0,7401520,B/Q/N,NASDAQ,44.17,44.6,23.7,0.014558999999999999,0.12074465785406241,-0.02739054429737081,0.3566551900100299,0.009735114330993881,0.011044404108549604
MS,20201123,2114462.0,5582.0,12651787,B/Q/N,NYSE,58.67,60.27,23.7,0.042553,0.16712753700327077,0.07913341368240961,0.6345078423332255,0.027271177773990136,0.0069930351822892105
MSFT,20201123,2394776.0,17888.0,25683507,B/Q/N,NASDAQ,210.95,210.11,23.7,-0.001331,0.0932417835305747,0.0238505589784459,0.12434326503311566,-0.00398198625266639,0.0033970664233284507
MU,20201123,2686047.0,11305.0,20612569,B/Q/N,NASDAQ,62.61,64.18,23.7,0.045277000000000005,0.13031112230600658,-0.07644330603942623,0.4595799496978565,0.02507586647500411,0.018516138489666784
MUR,20201123,432457.0,10630.0,5301418,B/Q/N,NYSE,9.84,10.71,23.7,0.12382,0.08157383552853217,-0.052526480176491586,0.24289640251945083,0.08841463414634157,0.03451474907408839
NCLH,20201123,7388892.0,24421.0,30434400,B/Q/N,NYSE,20.62,20.89,23.7,0.045023,0.24278093210314644,0.003886738861695327,-0.0011597081116817027,0.013094083414160988,0.09642245154064033
NEE,20201123,977296.0,3387.0,7637177,B/Q/N,NYSE,76.0,74.57,23.7,-0.012972,0.12796560823456102,-0.021802109149548027,0.296297735902219,-0.0188157894736843,0.0038983604073165737
NIO,20201123,101549941.0,304834.0,270203004,B/Q/N,NYSE,50.86,55.38,23.7,0.124467,0.3758283198065407,0.07181846468656211,0.29217991690380796,0.08887141171844284,0.3247913008903575
NKLA,20201123,4575201.0,29974.0,23547455,B/Q/N,NASDAQ,26.85,29.41,23.7,0.11486,0.19429704823727234,-0.10204076668874457,0.2850144949475464,0.09534450651769082,0.06130749980797353
