Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Exchange,Open,Close,VIX Close,Previous day's close change,Short Interest Ratio,Previous short interest % change,Previous volume delta,Open/close % change,Total Volume/Shares Outstanding
ACWX,20201103,104670.0,4300.0,1448693.0,B/Q/N,NASDAQ,46.27,46.47,35.55,0.4647,0.07225133275304016,-0.37970672475726286,-0.048408126963607856,0.004322455154527679,0.020578025568181817
ADBE,20201103,161986.0,4239.0,1758640.0,B/Q/N,NASDAQ,448.99,454.02,35.55,4.5402,0.09210867488513852,-0.18283576485986108,-0.29058634411790213,0.011202922114078204,0.0036659795887210075
ADI,20201103,204717.0,3390.0,2549906.0,B/Q/N,NASDAQ,119.5,119.75,35.55,1.1975,0.0802841359642277,-0.4998651688907608,0.042764318806477485,0.0020920502092050207,0.006901245509359775
ADM,20201103,321217.0,2149.0,4088635.0,B/Q/N,NYSE,49.32,47.9,35.55,0.479,0.07856338362314073,-0.3107559568037189,-0.1697847359551851,-0.028791565287915686,0.007348518104999583
ADP,20201103,215813.0,1242.0,2136225.0,B/Q/N,NASDAQ,163.6,166.48,35.55,1.6647999999999998,0.10102540696789898,-0.4452756523816027,-0.22106143267303122,0.01760391198044007,0.0049817053663866045
ADS,20201103,167278.0,0.0,1196738.0,B/Q/N,NYSE,56.03,57.37,35.55,0.5737,0.13977829733826452,-0.43033401498807167,-0.3444499952890858,0.023915759414599256,0.025077394424315738
ADSK,20201103,152400.0,700.0,1045611.0,B/Q/N,NASDAQ,244.38,248.31,35.55,2.4831,0.1457521009247225,-0.12500497441786826,-0.3951166713717795,0.016081512398723328,0.004768400655706565
ADT,20201103,354005.0,3800.0,2887861.0,B/Q/N,NYSE,6.8,6.73,35.55,0.0673,0.12258380856973379,-0.4623230737524376,0.2863689553228082,-0.010294117647058735,0.003794315691993692
AEO,20201103,1135089.0,607.0,5820956.0,B/Q/N,NYSE,14.66,14.86,35.55,0.14859999999999998,0.19500044322616422,-0.26813255209236364,0.3339328170348702,0.013642564802182762,0.03504193864281732
AEP,20201103,124094.0,0.0,2886665.0,B/Q/N,NASDAQ,92.09,90.89,35.55,0.9089,0.04298870842304182,-0.11727853845204739,-0.08983549555332884,-0.013030730806819445,0.005815322045045373
AER,20201103,122582.0,0.0,1089366.0,B/Q/N,NYSE,27.06,27.57,35.55,0.2757,0.11252600136226025,-0.2665107927550099,-0.44124102323687164,0.01884700665188476,0.00839545649977778
AES,20201103,298720.0,0.0,4908187.0,Q/N,NYSE,20.35,20.27,35.55,0.2027,0.06086157678996338,-0.16862138245694377,-0.12690133649448945,-0.003931203931204021,0.007379277026430884
AFL,20201103,371910.0,935.0,5029014.0,B/Q/N,NYSE,36.19,36.24,35.55,0.3624,0.07395286630739147,-0.5009924736531961,0.06592795881616832,0.0013815971262780952,0.007159296807539782
AG,20201103,3076317.0,5467.0,9476346.0,B/Q/N,NYSE,10.79,11.1,35.55,0.111,0.32463113947084665,-0.1390024910704976,0.9349622414359199,0.02873030583873962,0.04283332613217928
AGG,20201103,528386.0,8856.0,6693534.0,B/Q/N,Pacific,117.22,117.17,35.55,1.1717,0.07893976485366325,-0.16512127331657647,0.003844087690550941,-0.0004265483705852001,0.009611622630672027
AGI,20201103,289618.0,1572.0,2286493.0,B/Q/N,NYSE,9.56,9.39,35.55,0.09390000000000001,0.12666472191255343,-0.27953343462522673,-0.028083437581427218,-0.01778242677824267,0.005822527543899102
AGNC,20201103,803925.0,5.0,6564847.0,B/Q/N,NASDAQ,14.06,13.94,35.55,0.1394,0.12245906111749444,-0.15273583729269463,-0.270663965671858,-0.008534850640113868,0.012040916541886514
AGQ,20201103,184188.0,8300.0,1107140.0,B/Q/N,Pacific,44.99,44.2,35.55,0.442,0.1663637841646043,-0.1896362158353957,0.04102746855450881,-0.01755945765725715,0.0777129806943812
AIG,20201103,440407.0,4800.0,7168893.0,B/Q/N,NYSE,32.95,32.89,35.55,0.3289,0.061433055284825705,-0.26594451974065836,-0.01514006060365438,-0.0018209408194234376,0.008321159446642832
AIV,20201103,397959.0,702.0,3556603.0,B/Q/N,NYSE,16.55,18.76,35.55,0.18760000000000002,0.1118930057698315,-0.054980684880718195,-0.5760186195928442,0.13353474320241696,0.02389131343785426
AKAM,20201103,147657.0,23933.0,1456144.0,B/Q/N,NASDAQ,97.08,95.67,35.55,0.9567,0.10140274588227538,-0.41402490686557125,-0.020957900646466954,-0.01452410383189119,0.008944703781075748
ALC,20201103,145222.0,20.0,1072884.0,B/Q/N,NYSE,58.84,59.22,35.55,0.5922,0.13535666483981493,-0.46123499994746775,0.037157051062065044,0.006458191706322152,0.0021819890176937155
ALGM,20201103,256880.0,400.0,2075379.0,B/Q/N,NASDAQ,19.75,21.0,35.55,0.21,0.12377498278627663,-0.17606419544161755,0.2650137327974312,0.06329113924050633,0.010955812975950401
ALK,20201103,271285.0,1326.0,2132220.0,B/Q/N,NYSE,39.37,38.56,35.55,0.3856,0.12723124255470825,-0.3630944915092782,0.2375409835114098,-0.020574041148082176,0.017242073907850364
ALL,20201103,219470.0,8881.0,1724816.0,B/Q/N,NYSE,92.4,92.92,35.55,0.9292,0.12724255804677137,-0.2931597157361158,-0.10275978915466794,0.005627705627705584,0.005672467515542065
ALLY,20201103,433765.0,6491.0,5230636.0,B/Q/N,NYSE,28.18,28.56,35.55,0.28559999999999997,0.0829277739838903,-0.3284530955240852,0.2542065961806739,0.013484740951029063,0.013990997377009639
ALSN,20201103,163524.0,0.0,1151474.0,Q/N,NYSE,37.38,37.78,35.55,0.3778,0.1420127592980823,-0.05754420714299774,-0.44541861605341054,0.010700909577314033,0.010219808322656653
ALXN,20201103,195694.0,137.0,1353146.0,B/Q/N,NASDAQ,115.51,117.02,35.55,1.1702,0.14462149686730036,-0.13961321275744698,-0.12334835724915276,0.013072461258765395,0.0061831128373746455
AM,20201103,1252751.0,1.0,6566594.0,B/Q/N,NYSE,5.73,5.55,35.55,0.0555,0.19077637508882078,-0.453777106645949,0.46534088297211906,-0.03141361256544513,0.013776870907429434
AMAG,20201103,962920.0,95.0,2314386.0,B/Q/N,NASDAQ,13.71,13.69,35.55,0.1369,0.41605851400760285,-0.14778068711601244,0.522864824531274,-0.0014587892049599818,0.06664886396318417
AMAT,20201103,873491.0,6789.0,9967589.0,B/Q/N,NASDAQ,60.99,61.83,35.55,0.6183,0.08763312773028663,-0.120287683700418,0.33338412209529195,0.013772749631087003,0.010914022899483955
AMCR,20201103,439868.0,0.0,3322084.0,B/Q/N,NYSE,10.98,11.14,35.55,0.1114,0.13240724798048453,-0.6331591211517347,-0.4491020108926461,0.014571948998178519,0.00211802559338922
AMCX,20201103,367619.0,4600.0,1603945.0,B/Q/N,NASDAQ,22.96,23.02,35.55,0.2302,0.22919676173434875,-0.35674436980732527,-0.030688464434595213,0.002613240418118411,0.05390545653505084
AMD,20201103,9317683.0,16556.0,41231803.0,B/Q/N,NASDAQ,74.93,76.58,35.55,0.7658,0.2259829142082387,-0.20390652492667746,-0.09896832997968845,0.022020552515681188,0.03428236802344803
AME,20201103,104505.0,100.0,1122217.0,Q/N,NYSE,103.63,105.29,35.55,1.0529000000000002,0.0931237006746467,-0.3838386732396721,-0.047910856892700276,0.016018527453440227,0.004877828884912348
AMGN,20201103,303169.0,11249.0,2533573.0,B/Q/N,NASDAQ,221.76,220.06,35.55,2.2006,0.119660653156629,-0.2799388569159697,0.248607400551668,-0.007665945165945115,0.004351957401647068
AMH,20201103,147423.0,0.0,1929184.0,Q/N,NYSE,28.66,28.69,35.55,0.2869,0.07641728316220744,-0.22616706526889327,-0.18721885573520608,0.0010467550593161597,0.006112206744909032
AMKR,20201103,118837.0,5900.0,1292792.0,Q/N,NASDAQ,11.97,12.16,35.55,0.1216,0.09192275323485913,-0.27008018874106143,0.27569009853898635,0.01587301587301583,0.005332285150052023
AMLP,20201103,394297.0,3400.0,2920122.0,Q/N,Pacific,21.27,21.15,35.55,0.2115,0.13502757761490786,-0.38196628029633456,0.20717378524944874,-0.00564174894217212,0.01889955835130766
AMT,20201103,111409.0,1393.0,1268830.0,B/Q/N,NYSE,235.54,234.23,35.55,2.3423,0.08780451281889615,-0.2167432511453107,-0.1820770291429739,-0.005561688036002387,0.0028563526319874757
AMWL,20201103,804779.0,500.0,2394345.0,B/Q/N,NYSE,25.46,26.0,35.55,0.26,0.33611655797305734,-0.19735558728690722,0.0505166928672999,0.021209740769835003,0.011978212100218176
AMZN,20201103,687259.0,3337.0,4897880.0,B/Q/N,NASDAQ,3018.53,3048.41,35.55,30.484099999999998,0.14031764763530344,-0.25792543598797,-0.3251145390535113,0.00989885805342324,0.009761571404207333
ANET,20201103,889907.0,1078.0,3829711.0,B/Q/N,NYSE,243.12,249.49,35.55,2.4949,0.23236923099419252,-0.470645836292247,1.2515685739616722,0.026201052977953294,0.05061640097262723
ANF,20201103,159181.0,0.0,2429370.0,B/Q/N,NYSE,14.74,15.13,35.55,0.15130000000000002,0.06552357195486896,-0.2094475062167016,0.6971191092774056,0.026458616010854856,0.03894895521993229
ANGI,20201103,131201.0,100.0,1122623.0,B/Q/N,NASDAQ,11.09,10.97,35.55,0.1097,0.11687004452964174,-0.14880684519465398,-0.6662547209749229,-0.010820559062218144,0.0144040125733958
ANGL,20201103,224087.0,5729.0,1204828.0,Q/N,NASDAQ,29.93,30.04,35.55,0.3004,0.1859908634261488,-0.06918343674370847,-0.3636218624191737,0.003675242231874355,0.010638657836644591
ANTM,20201103,243863.0,1965.0,1790107.0,B/Q/N,NYSE,282.67,293.46,35.55,2.9345999999999997,0.136228169601035,-0.2505555850310325,-0.18405408805490123,0.03817171967311693,0.007197732118112469
AON,20201103,197466.0,0.0,2302612.0,B/Q/N,NYSE,182.83,179.96,35.55,1.7996,0.08575739203999631,-0.16351435634907213,-0.060567116511754476,-0.015697642618826255,0.010071948135572526
APA,20201103,2260691.0,13675.0,10428686.0,B/Q/N,NASDAQ,9.1,8.73,35.55,0.0873,0.2167762074723508,-0.17669568476284422,-0.19647294242068716,-0.04065934065934058,0.027627255023708892
APG,20201103,23987.0,0.0,1069771.0,B/Q/N,NYSE,14.9,14.5,35.55,0.145,0.022422555855412047,-0.5647360797102551,-0.26760570130127087,-0.02684563758389264,0.006300398703312408
APH,20201103,136798.0,5072.0,1472632.0,B/Q/N,NYSE,116.67,116.5,35.55,1.165,0.09289354027346955,-0.24469597241199406,-0.020497535998893212,-0.001457101225679281,0.004922642863191566
APLE,20201103,146776.0,2335.0,2049039.0,Q/N,NYSE,10.36,10.77,35.55,0.10769999999999999,0.07163162829013991,-0.7768925546019697,-0.19825340735816419,0.03957528957528959,0.009177568173197096
APO,20201103,237239.0,426.0,1261640.0,Q/N,NYSE,39.05,39.32,35.55,0.3932,0.1880401699375416,-0.2712071802746293,-0.03290887739427184,0.006914212548015446,0.0055137795738346256
APPS,20201103,1922912.0,12316.0,5871983.0,B/Q/N,NASDAQ,31.25,34.27,35.55,0.3427,0.3274723377094246,-0.25659748071009664,0.5381540316936089,0.0966400000000001,0.06620264700189814
APT,20201103,192620.0,4028.0,1297396.0,B/Q/N,AMEX,15.45,14.92,35.55,0.1492,0.14846662083126508,-0.20295323362427112,-0.3935820648561634,-0.03430420711974106,0.09555242381983298
APTV,20201103,238993.0,1714.0,2236113.0,B/Q/N,NYSE,100.04,101.79,35.55,1.0179,0.10687876686017209,-0.11744940857939568,-0.00041751469683024093,0.01749300279888045,0.008281121758579622
ARCC,20201103,291122.0,5796.0,1692781.0,B/Q/N,NASDAQ,14.38,14.3,35.55,0.14300000000000002,0.17197853709369376,-0.052207959076824656,-0.3099879629701341,-0.005563282336578586,0.004005424524408293
ARKK,20201103,366708.0,2769.0,2810288.0,B/Q/N,Pacific,92.22,93.16,35.55,0.9316,0.13048769378796765,-0.07771918455375268,-0.2768459510353939,0.010193016699197546,0.02483683605832965
ARMK,20201103,228150.0,100.0,1390422.0,B/Q/N,NYSE,28.79,28.73,35.55,0.2873,0.16408687434462343,-0.43708031216391596,-0.16470702730759249,-0.0020840569642236444,0.0054927713404873445
AROC,20201103,137478.0,100.0,1781464.0,B/Q/N,NYSE,6.43,6.6,35.55,0.066,0.07717136018465712,-0.5400381810414694,0.30332682449323595,0.026438569206842913,0.011648739853874967
ASHR,20201103,318454.0,0.0,2583857.0,B/Q/N,Pacific,36.25,36.41,35.55,0.3641,0.12324753266144373,-0.6734968014693028,0.16331422432947026,0.0044137931034481815,0.04253262481427778
ATH,20201103,436130.0,0.0,2784942.0,B/Q/N,NYSE,34.23,34.99,35.55,0.34990000000000004,0.15660290232256183,-0.18557716421421036,0.939409766472095,0.02220274612912665,0.014545518701857966
ATI,20201103,383906.0,1837.0,1979357.0,B/Q/N,NYSE,9.89,10.02,35.55,0.1002,0.19395490555771394,-0.4642779586662296,-0.22065747478716644,0.013144590495449849,0.015608046855500853
ATUS,20201103,331580.0,3083.0,6008899.0,B/Q/N,NYSE,26.84,27.24,35.55,0.2724,0.05518148998676796,-0.18080070289836253,-0.13759192213310156,0.014903129657227966,0.016937748390307598
ATVI,20201103,292429.0,124.0,6820353.0,B/Q/N,NASDAQ,76.58,76.26,35.55,0.7626000000000001,0.04287593325448111,-0.23702523840726283,-0.06655475940051829,-0.004178636719770086,0.008824855526186252
AU,20201103,243703.0,2980.0,1865511.0,B/Q/N,NYSE,25.96,25.41,35.55,0.2541,0.13063605628699054,-0.49151763888201255,-0.4923068130635994,-0.02118644067796613,0.004475020798289156
AUPH,20201103,1021013.0,41905.0,5874545.0,B/Q/N,NASDAQ,13.87,13.97,35.55,0.13970000000000002,0.17380290728899003,-0.2753840509588761,4.51691641059931,0.007209805335256051,0.046414141015106505
AUY,20201103,2045454.0,11926.0,13064443.0,B/Q/N,NYSE,5.74,5.7,35.55,0.057,0.1565664912005816,-0.28387535296043787,-0.15335289464234553,-0.0069686411149825845,0.013714208483751671
AVB,20201103,182758.0,0.0,1330682.0,B/Q/N,NYSE,147.03,151.15,35.55,1.5115,0.13734160377911478,-0.23538849237290302,0.12689250551724957,0.028021492212473676,0.009531492683389865
AVGO,20201103,125210.0,0.0,1545700.0,B/Q/N,NASDAQ,355.95,353.76,35.55,3.5376,0.08100536973539496,-0.35313179714527715,0.31475757323158005,-0.006152549515381368,0.0038212482420731516
AVTR,20201103,471281.0,2100.0,2745959.0,B/Q/N,NYSE,23.67,23.71,35.55,0.2371,0.1716271073238894,-0.2816160615157134,-0.045063188131620496,0.001689902830587205,0.004748010879670885
AVYA,20201103,67078.0,12462.0,1459097.0,B/Q/N,NYSE,16.62,17.19,35.55,0.17190000000000003,0.045972269150029096,-0.1998238144323805,-0.27345756930699233,0.03429602888086644,0.017496826078097376
AXL,20201103,174745.0,209.0,2223874.0,B/Q/N,NYSE,7.1,7.21,35.55,0.0721,0.07857684383197969,-0.4437598574441185,0.13388678029291015,0.015492957746478919,0.019632870995989423
AXP,20201103,393608.0,1838.0,4004301.0,B/Q/N,NYSE,94.75,96.29,35.55,0.9629000000000001,0.09829630689601007,-0.2599403715464007,0.12062993474584406,0.016253298153034366,0.004973039366120463
AXTA,20201103,70186.0,0.0,2367872.0,Q/N,NYSE,26.04,25.78,35.55,0.25780000000000003,0.029640960322179576,-0.5856188040100524,-0.23844099673135874,-0.009984639016897005,0.010055647982912492
AZN,20201103,316864.0,10756.0,4157201.0,B/Q/N,NASDAQ,51.46,51.7,35.55,0.517,0.07622051471651238,-0.18280697165585003,-0.22567133954616514,0.004663816556548814,0.003167855948684684
AZUL,20201103,1086395.0,3788.0,3695285.0,B/Q/N,NYSE,12.23,11.88,35.55,0.1188,0.2939949151418632,-0.2899435028435969,2.0859386417405523,-0.028618152085036763,0.011201065791207557
BA,20201103,2580967.0,7390.0,12249773.0,B/Q/N,NYSE,151.83,153.65,35.55,1.5365,0.21069508798244668,-0.22172252871993398,-0.11583644937589889,0.011987090825265053,0.021699076778045646
BABA,20201103,12671710.0,42976.0,58132486.0,B/Q/N,NYSE,286.2,285.57,35.55,2.8557,0.21797984005019155,-0.3187425609519763,3.9025350579938434,-0.0022012578616352045,0.00268571202429772
BAC,20201103,5521730.0,15598.0,65106150.0,B/Q/N,NYSE,24.58,24.69,35.55,0.2469,0.0848111891119349,-0.2305109588152604,0.08952648597876725,0.0044751830756713995,0.007526035460688197
BAM,20201103,180230.0,0.0,2863532.0,B/Q/N,NYSE,30.67,31.95,35.55,0.3195,0.06293975412183275,-0.2801248719894963,-0.029993479162961644,0.04173459406586232,0.0018969433759833292
BAX,20201103,473435.0,116.0,3807719.0,Q/N,NYSE,78.8,77.26,35.55,0.7726000000000001,0.12433559304139828,-0.3701250339642793,0.7084419322432538,-0.01954314720812173,0.0074541539907495655
BBBY,20201103,924214.0,7927.0,6277515.0,B/Q/N,NASDAQ,20.66,20.67,35.55,0.20670000000000002,0.14722609185322535,-0.2212833060592498,0.035744868310985056,0.00048402710551798464,0.04981829796356379
BBL,20201103,44519.0,138.0,1223988.0,B/Q/N,NYSE,40.35,40.29,35.55,0.4029,0.03637208861524786,-0.5500935360851069,-0.3820289843365027,-0.0014869888475836995,0.0005795200723375409
BBY,20201103,194385.0,0.0,2033408.0,B/Q/N,NYSE,117.0,118.82,35.55,1.1882,0.09559566992949767,-0.24839292620488776,-0.28375377204269564,0.015555555555555498,0.007856087642097836
BC,20201103,176381.0,8060.0,1434585.0,B/Q/N,NYSE,65.51,68.11,35.55,0.6811,0.12294914557171586,-0.19063448128110938,0.33654414107554453,0.03968859716073873,0.018311683428044248
BCS,20201103,697513.0,4241.0,3513558.0,Q/N,NYSE,5.81,5.88,35.55,0.0588,0.19852041719533306,-0.2927496303277871,0.02295950824220696,0.012048192771084387,0.00020244400749561286
BDN,20201103,147825.0,918.0,1421906.0,Q/N,NYSE,9.15,9.22,35.55,0.0922,0.10396256855235156,-0.21407323501887318,-0.2738264013727733,0.007650273224043746,0.008336057289829354
BDX,20201103,87239.0,242.0,1131294.0,B/Q/N,NYSE,236.48,237.72,35.55,2.3772,0.07711434870157537,-0.28231376403770075,0.09115372781487423,0.005243572395128591,0.003900591950809127
BE,20201103,2644744.0,48727.0,9345313.0,B/Q/N,NYSE,13.75,14.52,35.55,0.1452,0.2830021851595554,-0.3036004809510165,0.5828350548028755,0.055999999999999966,0.06756916184270702
BEKE,20201103,213542.0,8600.0,1893456.0,B/Q/N,NYSE,69.82,66.82,35.55,0.6681999999999999,0.11277896079972284,-0.2554946185409077,0.15914546312717592,-0.04296763105127471,0.0007142322432933509
BEN,20201103,363237.0,10094.0,4171563.0,B/Q/N,NYSE,19.95,20.01,35.55,0.20010000000000003,0.08707455694664086,-0.579898676070555,-0.09116908117416175,0.0030075187969925954,0.00826720668676062
BG,20201103,66875.0,0.0,1456517.0,B/Q/N,NYSE,58.36,56.48,35.55,0.5648,0.04591432849736735,-0.09998943206248254,-0.0791445912625656,-0.03221384509938318,0.010430100082534678
BGS,20201103,213128.0,2105.0,1268096.0,B/Q/N,NYSE,28.02,28.73,35.55,0.2873,0.16806929443827598,-0.6222515935133085,-0.10981071571977727,0.025339043540328367,0.019736024509041692
BHC,20201103,2713147.0,1600.0,13032449.0,B/Q/N,NYSE,17.45,16.29,35.55,0.1629,0.2081839721759126,-0.38465598739373846,1.5881732975730753,-0.06647564469914041,0.03669551522200126
BHP,20201103,146615.0,601.0,1938312.0,B/Q/N,NYSE,49.62,49.55,35.55,0.4955,0.07564055735093216,-0.2804184370138295,-0.23176660878760338,-0.0014107214832728796,0.0006579802375462257
BIDU,20201103,215035.0,269.0,2612822.0,B/Q/N,NASDAQ,134.66,134.11,35.55,1.3411000000000002,0.08229990408837648,-0.2570715128642094,-0.034122242689529916,-0.0040843606119113545,0.09582933894964037
BIIB,20201103,133137.0,1827.0,1449933.0,B/Q/N,NASDAQ,250.52,247.01,35.55,2.4701,0.09182286353921182,-0.14253824243807303,-0.013306013122955918,-0.014010857416573604,0.009422393764213404
BILI,20201103,210907.0,600.0,1980108.0,B/Q/N,NASDAQ,43.97,44.62,35.55,0.4462,0.10651287707539185,-0.15449967515716512,-0.19779608521533745,0.014782806458949251,0.007555621307074316
BIV,20201103,346454.0,200.0,2335157.0,Q/N,Pacific,92.65,92.55,35.55,0.9255,0.1483643283941936,-0.14165234078089523,0.5227013971394701,-0.0010793308148948572,0.014598922965756543
BJ,20201103,211122.0,300.0,1762104.0,Q/N,NYSE,39.6,41.06,35.55,0.4106,0.11981245147845984,-0.26367296362999193,0.18551948523772233,0.03686868686868689,0.012835800825478303
BK,20201103,482709.0,172.0,6011473.0,B/Q/N,NYSE,35.83,35.99,35.55,0.3599,0.08029795692336969,-0.25790493780396784,0.06586117235503806,0.00446553167736544,0.006783918408533329
BKLN,20201103,2372907.0,100.0,10762437.0,Q/N,Pacific,21.57,21.63,35.55,0.2163,0.22048045438036012,-0.40568940946361565,0.7123241923987476,0.002781641168289231,0.05585073689673067
BKR,20201103,1060618.0,9437.0,8610853.0,B/Q/N,NYSE,15.98,15.88,35.55,0.1588,0.1231722339238633,-0.4332229048475466,-0.1718415352171479,-0.0062578222778472865,0.012555612994103429
BLDP,20201103,408506.0,2099.0,3445443.0,B/Q/N,NASDAQ,16.0165,16.35,35.55,0.1635,0.11856414400122132,-0.2553656368896872,0.3144309779749531,0.020822277026816143,0.011792865755065173
BLDR,20201103,228411.0,4928.0,2203172.0,B/Q/N,NASDAQ,34.22,32.68,35.55,0.3268,0.10367370318794901,-0.42895407376384553,-0.32456615270664424,-0.0450029222676797,0.018859352647061314
BLL,20201103,196331.0,1626.0,1654361.0,B/Q/N,NYSE,91.26,93.75,35.55,0.9375,0.1186748236932568,-0.2905765985213996,-0.3189096368900806,0.02728468113083492,0.005057480860022395
BLMN,20201103,222552.0,2494.0,1791717.0,Q/N,NASDAQ,14.48,14.49,35.55,0.1449,0.12421158028862817,-0.6760627634770531,-0.21232683400331298,0.0006906077348066151,0.0204593425381802
BLNK,20201103,563676.0,10339.0,3117481.0,B/Q/N,NASDAQ,8.37,9.15,35.55,0.0915,0.18081136661298017,-0.15476170344709603,1.5333592833251528,0.09318996415770624,0.09654290075233314
BLV,20201103,244832.0,19.0,1447019.0,Q/N,Pacific,109.68,109.6,35.55,1.0959999999999999,0.16919750189873112,-0.36766430013894885,0.14685494813462172,-0.0007293946024800556,0.028998376753507013
BMRN,20201103,168652.0,339.0,2075655.0,B/Q/N,NASDAQ,72.83,72.61,35.55,0.7261,0.08125242393364986,-0.2483536543756198,0.25287844757286887,-0.0030207332143347364,0.011434246722878636
BMY,20201103,1429686.0,3052.0,14235975.0,B/Q/N,NYSE,61.01,61.24,35.55,0.6124,0.10042768408907714,-0.1272061935267666,0.379601056584772,0.0037698737911818388,0.006299796631002861
BND,20201103,566199.0,165.0,3985389.0,B/Q/N,NASDAQ,87.52,87.53,35.55,0.8753,0.1420686914125572,-0.29333598473427125,-0.008952377163120214,0.00011425959780627419,0.005384765644459392
BNDX,20201103,865504.0,0.0,2843483.0,B/Q/N,NASDAQ,58.31,58.31,35.55,0.5831000000000001,0.3043816333700606,-0.32329936071943294,-0.329385405820361,0.0,0.0047425473791446555
BNTX,20201103,192774.0,3756.0,1082581.0,B/Q/N,NASDAQ,84.91,87.22,35.55,0.8722,0.1780688927664535,-0.38915816798321406,-0.49409525999221454,0.027205276174773318,0.0045453470035105295
BOIL,20201103,394997.0,46292.0,2143038.0,B/Q/N,Pacific,37.0049,36.08,35.55,0.3608,0.1843163770311119,-0.2112073773437976,0.7629858511171275,-0.024993987282765282,0.4212337349757554
BOTZ,20201103,136810.0,0.0,1160399.0,B/Q/N,NASDAQ,28.38,28.65,35.55,0.2865,0.11789910194683036,-0.14692412612728112,0.024652069217938315,0.009513742071881591,0.017568493565480698
BOX,20201103,276126.0,915.0,1700031.0,B/Q/N,NYSE,15.5,15.9,35.55,0.159,0.16242409697234933,-0.2679901279330263,0.38093435563934874,0.02580645161290325,0.010859710140713342
BP,20201103,2016852.0,5681.0,21144480.0,B/Q/N,NYSE,16.55,16.18,35.55,0.1618,0.09538432725704298,-0.1761227853219131,0.1527681317658645,-0.022356495468278004,0.0010432646299600235
BPY,20201103,107226.0,1600.0,1108210.0,B/Q/N,NASDAQ,14.0,14.48,35.55,0.1448,0.09675602999431515,-0.5866692542094747,-0.1963337135762682,0.034285714285714315,0.0025779485983508
BRX,20201103,160742.0,1010.0,3289995.0,Q/N,NYSE,11.43,11.8,35.55,0.11800000000000001,0.04885782501189211,-0.18030630179023624,-0.0031843611810919844,0.032370953630796236,0.011096770321913176
