Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change,Total Volume/Shares Outstanding
BK,20201028,294537.0,3880.0,8743784,B/Q/N,34.88,34.08,-0.04162,0.033685301466733396,-0.024330822580767526,1.0046807609171136,-0.02293577981651388,0.009867316077893235
BKLN,20201028,2513942.0,15680.0,12417747,B/Q/N,21.59,21.54,-0.0037,0.20244751322441987,0.07633962804008412,1.2930018624325963,-0.002315886984715179,0.06236939728779508
BKR,20201028,2587144.0,3234.0,9975301,Q/N,13.78,13.7,-0.033169,0.259354980867244,0.07950838252963163,0.6893660368922699,-0.005805515239477509,0.014545134942576877
BKYI,20201028,905453.0,23319.0,2826728,B/Q/N,0.439,0.4532,0.05297399999999999,0.32031840346860396,0.32031840346860396,0.0,0.03234624145785875,0.045317236188026945
BMY,20201028,660669.0,8536.0,11931155,B/Q/N,58.0,57.76,-0.016684,0.055373431993801105,0.008677837181283503,0.19213246756724406,-0.0041379310344827926,0.005293478708179131
BND,20201028,959479.0,0.0,4766399,B/Q/N,88.09,87.92,-0.001363,0.2013006045024766,-0.053859991401842666,0.44739892362132827,-0.0019298444772392065,0.006578671597152763
BNDX,20201028,641562.0,0.0,2546097,B/Q/N,58.48,58.42,-0.000171,0.2519786166827108,-0.03315796627028139,0.0003119471434245746,-0.0010259917920655808,0.004390935493228902
BNGO,20201028,761103.0,900.0,2707235,Q/N,0.52,0.5076,-0.042083,0.2811366578815655,-0.01679105038537848,0.4189338636096808,-0.02384615384615378,0.01954963980550411
BNTX,20201028,389144.0,20525.0,2566120,B/Q/N,79.89,77.54,-0.076355,0.15164684426293393,0.15164684426293393,0.0,-0.029415446238577975,0.010774164568423462
BOAC/U,20201028,342122.0,6000.0,0,Q/N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOXL,20201028,784307.0,26376.0,2197148,B/Q/N,1.4,1.33,-0.076389,0.3569659394815461,0.3569659394815461,0.0,-0.04999999999999989,0.043495227952597
BP,20201028,3156057.0,4256.0,27748647,B/Q/N,15.0,14.9,-0.031208999999999997,0.11373732924708005,-0.00873924741647955,0.25019286573179517,-0.006666666666666643,0.001369179090959151
BRFS,20201028,1550923.0,5500.0,6356904,B/Q/N,2.97,2.98,-0.026143999999999997,0.2439745825955528,0.1196323397361492,-0.15746330198259553,0.003367003367003295,0.007824139479418624
BRK/B,20201028,692865.0,7513.0,0,B/Q/N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSV,20201028,727849.0,0.0,1624667,B/Q/N,82.96,82.93,0.0,0.4479988822324821,0.057318415881079776,0.014658417832670079,-0.0003616200578590517,0.004875767866132025
BSX,20201028,1737819.0,10781.0,17957567,B/Q/N,35.75,34.07,-0.054924,0.09677363308737759,-0.002036264455832937,0.4862989939885296,-0.046993006993006986,0.012551817266117975
BTG,20201028,1797889.0,1263.0,6700257,B/Q/N,6.55,6.16,-0.09278399999999999,0.26833134908108747,0.08939576408196612,0.30102961864789374,-0.059541984732824384,0.006410025598086765
BTU,20201028,780274.0,39228.0,2273519,B/Q/N,1.39,1.28,-0.111111,0.3432010024987695,-0.002014334680692176,0.04956141302516295,-0.07913669064748192,0.02324661554192229
BUD,20201028,1044690.0,2406.0,4768341,B/Q/N,53.3,53.02,-0.040362,0.21908877741755467,0.21908877741755467,0.0,-0.005253283302063678,0.002816101042076819
BVXV,20201028,2415209.0,95532.0,9324344,B/Q/N,2.96,3.36,0.024390000000000002,0.2590218679190729,0.04318581642242761,1.8453651157801778,0.13513513513513511,0.03566811377443816
BX,20201028,784419.0,1073.0,3492446,B/Q/N,50.82,50.29,-0.030461000000000002,0.2246044749152886,0.10585134203494065,-0.07227002101470392,-0.010428964974419542,0.005204444414792768
BXRX,20201028,586012.0,27150.0,2653906,B/Q/N,1.15,1.06,-0.123967,0.22081113649089304,0.22081113649089304,0.0,-0.07826086956521727,0.1444333711899315
C,20201028,3129569.0,25132.0,27485036,B/Q/N,40.97,41.13,-0.017908,0.11386446792356393,-0.010761218265162548,0.13332362955024615,0.003905296558457498,0.01320126609029779
CARR,20201028,655418.0,4659.0,6486263,B/Q/N,32.93,33.3,-0.008929,0.1010470898266074,0.025776067323940208,0.6085677185502547,0.011235955056179697,0.007488484572375363
CAT,20201028,885494.0,181.0,5645134,B/Q/N,153.8,151.16,-0.042746000000000006,0.156859695447442,0.004170825721087235,0.1620621347799514,-0.017165149544863555,0.01042486695567824
CATB,20201028,1416849.0,127041.0,5792489,B/Q/N,1.41,1.43,-0.08333299999999999,0.24460106872883142,-0.024533167965820668,-0.7197282735654656,0.014184397163120581,0.30357733485479543
CB,20201028,651454.0,427.0,4252074,B/Q/N,129.11,127.42,0.032493,0.15320852835580942,0.15320852835580942,0.0,-0.013089613507861605,0.009420459287651402
CBL,20201028,603968.0,200.0,2252840,B/Q/N,0.17,0.156,-0.029247000000000002,0.268091830755846,0.08069761237945597,-0.18369831579168588,-0.08235294117647066,0.01146921637155952
CCIV,20201028,51193.0,1500.0,1571479,B/Q/N,9.74,9.65,0.0,0.032576318232696716,0.032576318232696716,0.0,-0.009240246406570828,0.007591685990338164
CCL,20201028,14299874.0,127244.0,58953156,B/Q/N,13.24,12.3,-0.106105,0.24256333282649023,-0.038002244173101496,1.4111925369344656,-0.07099697885196371,0.08181479089681526
CDE,20201028,2628756.0,62047.0,8500379,B/Q/N,7.43,6.83,-0.123235,0.30925162278058427,0.30925162278058427,0.0,-0.08075370121130547,0.03487504563657817
CDEV,20201028,1835004.0,9358.0,5393047,Q/N,0.588,0.553,-0.072459,0.340253663652477,-0.08295757050861369,0.5481295296316528,-0.05952380952380939,0.019377902806460713
CEI,20201028,874885.0,38443.0,2728367,B/Q/N,0.7665,0.7489,-0.051304999999999996,0.32066250618043685,0.009909184981474584,-0.18132993186868715,-0.022961513372472212,0.10913468
CETX,20201028,1355810.0,40042.0,2991416,B/Q/N,1.07,1.11,0.018349,0.453233518841913,0.07234227256679299,0.49842539445284023,0.03738317757009349,0.17866310258160054
CGC,20201028,657821.0,222.0,3564357,B/Q/N,18.16,18.34,-0.017149,0.1845553068898542,0.03745437185187589,0.17212110968100058,0.009911894273127738,0.0096003892907319
CHRW,20201028,1009043.0,3201.0,4192738,B/Q/N,94.43,88.58,-0.114466,0.2406644536338784,0.2406644536338784,0.0,-0.0619506512760776,0.0310979986167535
CHS,20201028,705077.0,28110.0,3337419,B/Q/N,1.05,1.07,-0.018349,0.21126415352702194,0.21126415352702194,0.0,0.019047619047619063,0.02783693971898897
CHWY,20201028,1685506.0,5060.0,6888985,B/Q/N,68.75,72.01,0.063349,0.244666812309796,0.017575518207133906,1.742081024710228,0.047418181818181894,0.07303275344310321
CIDM,20201028,777949.0,52819.0,2778319,B/Q/N,0.55,0.504,-0.050846999999999996,0.28000708341986646,0.010825647926784143,0.5995001704095355,-0.0836363636363637,0.022839154208843932
CL,20201028,449556.0,2107.0,4767332,B/Q/N,77.42,76.86,-0.025238,0.0942992852186506,0.0942992852186506,0.0,-0.0072332730560578954,0.005560218048377662
CLDR,20201028,700028.0,5267.0,4125677,B/Q/N,9.61,9.61,-0.033199,0.1696759101597144,-0.050318987657792,0.0706997438268393,0.0,0.01319940284630583
CLF,20201028,1384901.0,3477.0,10158063,B/Q/N,7.94,7.98,-0.045454999999999995,0.13633514578517578,-0.05461454828101511,0.09345023282229187,0.005037783375314866,0.025443392638504706
CLGX,20201028,681196.0,2306.0,5669602,B/Q/N,67.67,76.23,0.116923,0.12014882173387127,0.12014882173387127,0.0,0.12649623171272353,0.07127540385945062
CLNY,20201028,1580625.0,31356.0,16855357,B/Q/N,3.41,3.46,-0.011429,0.09377582450493335,-0.05796831940005878,0.9833341099413355,0.014662756598240416,0.03495666489877416
CLVS,20201028,562590.0,4801.0,2081933,B/Q/N,5.15,5.2,-0.016083,0.2702248343246397,-0.017396773012665234,0.020726013515004225,0.009708737864077634,0.023603876742937947
CMCSA,20201028,1583254.0,5700.0,20256151,B/Q/N,42.91,41.98,-0.03361,0.07816164087639355,0.02753117134983573,0.8191626920676979,-0.021673269634117916,0.004443447792072045
CME,20201028,380375.0,1757.0,3241809,B/Q/N,155.18,149.56,-0.062143,0.11733417977431737,0.11733417977431737,0.0,-0.036216007217424954,0.009039582217981517
CNK,20201028,701014.0,7954.0,6522575,B/Q/N,8.06,8.24,-0.024852,0.10747503861588406,-0.03653246332453575,0.32563851955368006,0.02233250620347391,0.05542919421452487
CNP,20201028,771173.0,335.0,4814806,B/Q/N,21.78,21.3,-0.04612599999999999,0.16016699322880298,0.030907170758516567,-0.0717887996347925,-0.022038567493112966,0.008837441847243742
CNX,20201028,790196.0,875.0,6555766,B/Q/N,10.17,9.69,-0.066474,0.12053450351949718,-0.015914225994497128,0.44452886098050787,-0.04719764011799414,0.029201253599864474
COF,20201028,233346.0,7579.0,3696992,B/Q/N,71.79,72.07,-0.026869999999999998,0.06311779955163549,0.06311779955163549,0.0,0.0039002646608160873,0.008082623524267599
COG,20201028,1240311.0,12463.0,6783351,B/Q/N,18.74,18.17,-0.048193,0.1828463542576523,0.01468708908407898,0.5983612873034757,-0.030416221985058525,0.017018799300609958
COP,20201028,1627198.0,6463.0,15274485,B/Q/N,29.36,28.79,-0.048579,0.10653046567527481,-0.0493438356387154,0.17335117860282234,-0.01941416893732971,0.014302525205279384
COTY,20201028,940918.0,4087.0,6590671,B/Q/N,3.0,2.95,-0.042207999999999996,0.14276512968102945,-0.043519766699094214,0.05378202075947084,-0.016666666666666607,0.008613825638500168
CPRI,20201028,365764.0,1583.0,3795922,B/Q/N,21.71,21.25,-0.060566,0.09635709058299934,0.09635709058299934,0.0,-0.021188392445877516,0.025248125968229156
CRM,20201028,498748.0,3132.0,4425446,B/Q/N,244.6,238.43,-0.047423,0.11270005328276517,0.0034943960960001352,0.03263329018877901,-0.025224856909239524,0.004863127472527473
CRON,20201028,451309.0,4206.0,2279173,B/Q/N,5.39,5.47,-0.019713,0.19801436749206838,0.19801436749206838,0.0,0.014842300556586285,0.006514037090243936
CRSR,20201028,384658.0,800.0,3035710,B/Q/N,25.79,25.08,-0.027530000000000002,0.1267110494744228,0.0012680481525983445,0.2024799755678359,-0.027530050407134583,0.0330509630300551
CSCO,20201028,5260402.0,30546.0,34561490,B/Q/N,36.315,35.71,-0.031462,0.15220414397643156,0.08220567306508127,-0.08836325554342114,-0.01665978245903888,0.008187948326147946
CTRM,20201028,2449558.0,95605.0,10279102,B/Q/N,0.12,0.1284,-0.086121,0.23830466902653558,-0.01301231044052964,0.566099754033821,0.06999999999999992,0.07833942432381531
CTSH,20201028,1476948.0,3405.0,8444543,B/Q/N,72.36,71.1,-0.031202999999999998,0.17489969557855292,0.07788061567480632,0.5358174000705296,-0.017412935323383155,0.01557342033882065
CVE,20201028,2351301.0,1886.0,15447510,B/Q/N,3.55,3.43,-0.055096,0.15221229829273455,0.025084184106387297,-0.5336937621381798,-0.03380281690140836,0.012570500719635575
CVEO,20201028,2315094.0,16841.0,10316751,B/Q/N,0.7394,0.7913,0.264058,0.22440146127399993,0.22440146127399993,0.0,0.07019204760616725,0.06048111061968412
CVS,20201028,933713.0,23763.0,10660215,B/Q/N,57.36,56.57,-0.027170999999999997,0.0875885711498314,-0.027740252136357155,0.9686377947564746,-0.013772663877266373,0.008145630700369897
CVX,20201028,1653418.0,41789.0,15961850,B/Q/N,67.695,66.88,-0.037836,0.10358561194347773,0.03564633902315624,0.1199963681520616,-0.012039293891720183,0.00829164640617437
CX,20201028,286248.0,6120.0,5927889,B/Q/N,4.01,3.92,-0.015075,0.048288353577470834,0.048288353577470834,0.0,-0.02244389027431418,0.00039160394388617156
CXO,20201028,390766.0,600.0,4735064,B/Q/N,42.44,41.41,-0.05261999999999999,0.0825260228795218,0.016007683778464912,0.21596349744895077,-0.02426955702167769,0.02412092723584843
CYH,20201028,7163120.0,58156.0,21289148,B/Q/N,4.98,5.71,0.30068300000000003,0.33646813860282243,0.33646813860282243,0.0,0.146586345381526,0.17797465994193698
CZR,20201028,334068.0,3086.0,4456617,B/Q/N,46.34,45.26,-0.066227,0.07495999768434218,-0.03731325373363799,-0.005993768247503619,-0.023305999136814963,0.021837901364417718
DAL,20201028,4580784.0,19862.0,22720885,B/Q/N,29.76,29.65,-0.034516,0.20161116083286368,0.039769142492757564,0.6902884954161638,-0.003696236559139885,0.03562750970799672
DB,20201028,1017509.0,0.0,8499931,B/Q/N,9.3,9.25,0.0,0.11970791292305785,0.11970791292305785,0.0,-0.005376344086021581,0.0041126579751340885
DBX,20201028,476405.0,398.0,3637030,B/Q/N,18.86,18.61,-0.02207,0.13098737156416088,0.13098737156416088,0.0,-0.013255567338282079,0.011527577319041952
DD,20201028,292552.0,1917.0,5259289,B/Q/N,56.0,55.91,-0.025109,0.05562576994723051,0.010116500790600107,-0.21974481612788896,-0.001607142857142918,0.007166927462490082
DDD,20201028,552202.0,18947.0,3563607,B/Q/N,6.1,5.98,-0.053797,0.15495591966229721,-0.011744179999870319,0.260762505797706,-0.019672131147540857,0.02941844999778099
DENN,20201028,901360.0,15200.0,3597803,B/Q/N,10.16,8.93,-0.157547,0.250530671078989,0.250530671078989,0.0,-0.12106299212598429,0.05647248225280972
DFEN,20201028,754723.0,9198.0,5386827,B/Q/N,9.3,8.61,-0.11419800000000001,0.1401052976084066,-0.07088822401528166,0.35137439716781765,-0.07419354838709691,0.28203281245901507
