Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change,Total Volume/Shares Outstanding
BHC,20201021,666509.0,2095.0,3830284,B/Q/N,17.1,17.57,0.032315,0.17401033448172512,0.17401033448172512,3830284.0,0.027485380116958995,0.010789740286826935
BIDU,20201021,503828.0,1309.0,3687004,B/Q/N,132.63,134.84,0.036593,0.13664970257694323,0.13664970257694323,3687004.0,0.01666289678051729,0.1352266461414822
BILI,20201021,278739.0,829.0,3502829,B/Q/N,45.375,45.16,-0.001768,0.07957539463102538,0.07957539463102538,3502829.0,-0.004738292011019359,0.013365962577514873
BIMI,20201021,537716.0,3956.0,2749814,B/Q/N,2.1661,1.98,-0.127753,0.19554631695089195,-0.004784469144366449,-490951.0,-0.08591477771109374,0.2648015544035962
BKLN,20201021,1608613.0,0.0,5058572,B/Q/N,21.79,21.72,-0.002297,0.3179974506639423,0.09868021759823564,589785.0,-0.0032124827902707794,0.02556125315816069
BKR,20201021,1545963.0,702.0,10954423,B/Q/N,13.4,14.04,0.030081000000000004,0.14112683068747664,-0.011199964226842246,1153022.0,0.04776119402985066,0.0166905420776041
BLDP,20201021,235336.0,1325.0,3131922,B/Q/N,16.83,15.705,-0.065179,0.0751410795032571,0.0751410795032571,3131922.0,-0.06684491978609616,0.012811236798028133
BLNK,20201021,461137.0,12223.0,2553225,B/Q/N,9.23,8.57,-0.071506,0.18060962116538887,0.18060962116538887,2553225.0,-0.0715059588299025,0.08042388123639639
BMY,20201021,368603.0,1292.0,8004805,B/Q/N,60.39,60.03,-0.010059,0.046047717589622734,-0.01445159825606629,1369606.0,-0.005961251862891198,0.0035514805423805026
BND,20201021,986292.0,0.0,4115738,B/Q/N,87.8,87.74,-0.001138,0.23963916070459296,-0.08877461748839521,-537325.0,-0.0006833712984054929,0.00571612003659583
BNGO,20201021,950676.0,3150.0,3405090,B/Q/N,0.5498,0.528,-0.045035,0.2791926204593711,-0.08085366202304911,579831.0,-0.03965078210258263,0.024589030137880153
BNTX,20201021,861524.0,538.0,3384553,B/Q/N,92.75,87.72,-0.07027,0.25454587356144226,0.25454587356144226,3384553.0,-0.05423180592991915,0.01421045430944435
BOXL,20201021,743971.0,8023.0,2377283,B/Q/N,1.56,1.52,-0.031847,0.31295011994785643,0.020173831324875546,669006.0,-0.025641025641025664,0.047061220269564746
BP,20201021,1526206.0,16346.0,13461961,B/Q/N,16.02,15.83,-0.019814000000000002,0.11337174428004954,0.018872621302072554,-617503.0,-0.011860174781523066,0.0006642426754899993
BPY,20201021,1266907.0,2445.0,3108245,B/Q/N,13.82,14.04,0.023323999999999998,0.407595604593589,0.407595604593589,3108245.0,0.015918958031837835,0.0072304850534473455
BRN,20201021,1022036.0,18752.0,3354135,B/Q/N,1.01,1.03,0.09574500000000001,0.3047092618514162,0.3047092618514162,3354135.0,0.01980198019801982,0.40522775927975296
BSX,20201021,918200.0,160.0,11643964,B/Q/N,37.51,37.15,-0.010388999999999999,0.07885630701022435,-0.022835595427050256,3503601.0,-0.009597440682484656,0.008138792319764481
BTG,20201021,901465.0,161.0,4263365,B/Q/N,6.9,6.9,0.010249,0.21144448106132127,0.21144448106132127,4263365.0,0.0,0.004078691128413012
BTI,20201021,710645.0,980.0,2422864,B/Q/N,33.45,33.38,-0.014758,0.29330783733630944,0.29330783733630944,2422864.0,-0.0020926756352765406,0.0010560661275832678
BXRX,20201021,1029075.0,81825.0,4197786,B/Q/N,1.57,1.42,-0.101266,0.24514708467749427,-0.0010728740461663777,-3369261.0,-0.09554140127388543,0.22845586223245953
C,20201021,2189882.0,23749.0,19816327,B/Q/N,43.46,43.01,-0.011719,0.1105089757551942,0.015374567056928731,-1439589.0,-0.010354348826507199,0.009517928434197886
CALX,20201021,1320588.0,69954.0,5612467,B/Q/N,26.04,25.45,0.20501899999999998,0.23529545919824563,0.23529545919824563,5612467.0,-0.022657450076804912,0.09137604206543012
CAN,20201021,3521644.0,28480.0,10587196,Q/N,2.0,2.24,0.142857,0.3326323608252837,0.3326323608252837,10587196.0,0.1200000000000001,0.004504953478461578
CARV,20201021,637742.0,9575.0,2552138,B/Q/N,7.15,7.29,0.08805999999999999,0.2498853902100905,0.2498853902100905,2552138.0,0.019580419580419534,0.8931647890922199
CB,20201021,519017.0,106.0,3800303,B/Q/N,119.27,128.22,0.074769,0.13657253119027615,0.13657253119027615,3800303.0,0.07503982560576845,0.008419561769677453
CBAT,20201021,1518644.0,27159.0,4285173,B/Q/N,2.85,2.98,0.038328,0.3543950267585463,0.24155155044088056,1935848.0,0.04561403508771926,0.06577426538790898
CBL,20201021,685846.0,10503.0,3332267,B/Q/N,0.16,0.162,0.0018549999999999999,0.2058196417033809,-0.09853394087041001,-3133029.0,0.012500000000000011,0.017170163966513174
CBLI,20201021,673229.0,7397.0,3481870,B/Q/N,2.97,3.16,-0.003155,0.19335270989439582,-0.10413254097663674,-144320587.0,0.06397306397306395,0.26749896111724397
CCL,20201021,2011473.0,10154.0,17538931,B/Q/N,14.6,14.48,-0.008898,0.1146861801326432,-0.02919193877269005,-10033844.0,-0.008219178082191728,0.024340409736820043
CDE,20201021,564937.0,2302.0,2780893,B/Q/N,8.06,7.93,0.007624,0.20314949190781523,0.20314949190781523,2780893.0,-0.016129032258064613,0.011409346605067937
CDEV,20201021,501875.0,3370.0,1857224,B/Q/N,0.6443,0.635,-0.015809,0.27022857770522024,-0.09623583269209424,-1942411.0,-0.014434269750116366,0.006673241705816061
CEI,20201021,4160371.0,80495.0,13786790,B/Q/N,0.97,0.8894,0.054041,0.30176502289510465,-0.06581761363802097,4822958.0,-0.08309278350515464,0.5514716
CF,20201021,511719.0,205.0,3455197,B/Q/N,27.86,27.25,-0.028866999999999997,0.14810125153500656,0.14810125153500656,3455197.0,-0.02189519023689876,0.0161548436185514
CFG,20201021,468499.0,0.0,5051332,B/Q/N,27.41,27.55,-0.0025340000000000002,0.09274761587636687,-0.06201303281395851,-95099.0,0.005107624954396227,0.011834565263561442
CGC,20201021,1862288.0,17421.0,10121011,B/Q/N,19.34,19.49,0.032309000000000004,0.18400217132458407,-0.028327703135321375,2772761.0,0.00775594622543943,0.027260357370426067
CHWY,20201021,551841.0,1833.0,3505263,B/Q/N,68.82,64.67,-0.050506999999999996,0.15743212420865424,0.15743212420865424,3505263.0,-0.06030223772159244,0.037160627934627856
CIDM,20201021,557807.0,13154.0,1574044,Q/N,0.55,0.5346,-0.036757,0.35437827659201393,0.0892699501118463,-578246.0,-0.028000000000000143,0.012939418996704675
CLDR,20201021,410511.0,1728.0,3936882,B/Q/N,10.32,10.09,-0.021339,0.10427312782044268,-0.015586613790399592,968646.0,-0.022286821705426396,0.01273051615327799
CLF,20201021,1896831.0,11000.0,7325921,B/Q/N,7.86,7.99,0.026992,0.2589204824895054,0.004692816093635088,-352665.0,0.016539440203562326,0.01835159423491201
CLR,20201021,733547.0,3847.0,3240363,B/Q/N,13.15,13.09,-0.02021,0.226378032337735,0.226378032337735,3240363.0,-0.004562737642585589,0.008874568315680927
CLVS,20201021,727353.0,1731.0,2368355,B/Q/N,5.71,5.49,-0.041048,0.30711316504493624,0.004594045496896848,-1079556.0,-0.03852889667250434,0.02685118085141107
CMCSA,20201021,963523.0,5152.0,13198948,B/Q/N,44.0,44.52,0.005647,0.07299998454422277,0.03537449724001219,61364.0,0.011818181818181889,0.0028953593576723302
CNET,20201021,1063941.0,17543.0,3049129,B/Q/N,1.43,1.61,0.125874,0.34893276079824764,0.34893276079824764,3049129.0,0.125874125874126,0.140241899452698
CNK,20201021,965667.0,4772.0,7829726,B/Q/N,8.53,8.61,-0.004624,0.12333343465658951,-0.05978643315092742,-1275179.0,0.009378663540445496,0.06653743392763058
CNP,20201021,695644.0,1843.0,5477761,B/Q/N,21.25,21.53,0.008903,0.12699422263950544,0.014692198233603682,-354271.0,0.013176470588235348,0.010054277221262856
COF,20201021,447423.0,3755.0,5700788,B/Q/N,76.91,73.72,-0.045943,0.07848441303202294,0.07848441303202294,5700788.0,-0.04147705109868675,0.012484322159916668
COG,20201021,453641.0,540.0,5539102,B/Q/N,19.3,19.18,-0.0046700000000000005,0.08189793219189681,0.08189793219189681,5539102.0,-0.006217616580310932,0.013897093817437313
COP,20201021,2703147.0,11337.0,19210199,B/Q/N,32.17,30.64,-0.059546,0.14071415918179714,0.008276910331629084,-34787.0,-0.04755983835871934,0.01798779830520851
COTY,20201021,791985.0,5319.0,4636667,B/Q/N,3.21,3.26,0.006173,0.17080911784262273,-0.04031281665875275,-265268.0,0.015576323987538885,0.0060599961797194336
CPHI,20201021,580607.0,3750.0,3741949,Q/N,0.55,0.4966,0.068646,0.15516165506264248,-0.11922326113542794,991714.0,-0.09709090909090919,0.08586477829501571
CRBP,20201021,1645835.0,25.0,4192750,Q/N,1.0,0.9412,-0.0392,0.39254308031721424,0.05403819697060619,-1641671.0,-0.05879999999999996,0.05131122875826496
CRK,20201021,684637.0,0.0,2897288,B/Q/N,5.63,5.79,0.043243000000000004,0.23630270791167465,0.23630270791167465,2897288.0,0.028419182948490256,0.01245717476409383
CRON,20201021,562595.0,14181.0,3641265,B/Q/N,5.68,5.89,0.036972,0.15450537107296503,0.15450537107296503,3641265.0,0.036971830985915485,0.010406992038518833
CRSP,20201021,1230685.0,51282.0,4107780,B/Q/N,91.27,92.22,-0.135708,0.2995985666223605,0.2995985666223605,4107780.0,0.010408677550126031,0.05853875175073446
CRSR,20201021,480885.0,996.0,4176999,B/Q/N,25.45,24.64,0.072704,0.11512691288650057,-0.025697230659423476,-4832912.0,-0.03182711198428286,0.045476623104834496
CRWD,20201021,1421856.0,4219.0,6095209,B/Q/N,143.07,135.14,-0.05258,0.2332743635205946,0.006187909002492553,3522735.0,-0.055427413154399995,0.03305244633861757
CSCO,20201021,1542178.0,10099.0,17016266,B/Q/N,39.31,39.06,-0.0035709999999999995,0.0906296363726331,-0.0012259690675478913,451376.0,-0.0063597049096921895,0.004019503075218667
CSIQ,20201021,1519053.0,21321.0,6104950,B/Q/N,44.55,39.51,-0.104488,0.2488231680849147,-0.03873964388186216,-1300486.0,-0.11313131313131312,0.10282595319344487
CSX,20201021,315583.0,1135.0,4684285,B/Q/N,79.2,78.72,-0.017596,0.0673705805688595,0.0673705805688595,4684285.0,-0.006060606060606111,0.006122827779768629
CTRM,20201021,1044495.0,5900.0,4239773,B/Q/N,0.1478,0.1499,-0.000667,0.24635634973853554,0.002523776121784338,-4855066.0,0.014208389715832333,0.03231229499266136
CVS,20201021,472773.0,6546.0,5385324,B/Q/N,58.62,59.23,-0.0033650000000000004,0.0877891469482616,-0.027898589370464244,-2205325.0,0.010406004776526773,0.004115007108753324
CVX,20201021,729378.0,5627.0,9800575,B/Q/N,71.13,70.87,-0.0113,0.07442195993602416,-0.011629084226505423,2047328.0,-0.0036552790664978337,0.00509107042587121
CWH,20201021,1244263.0,25899.0,4187369,B/Q/N,31.55,28.11,-0.097013,0.29714672864989927,0.29714672864989927,4187369.0,-0.10903328050713157,0.1105220814718523
CX,20201021,1733379.0,14519.0,7897454,B/Q/N,4.2,4.23,0.007143,0.21948579884099356,0.05245900236500872,516782.0,0.007142857142857202,0.0005217159317692388
CXO,20201021,373765.0,1158.0,5736998,B/Q/N,46.82,44.28,-0.060072,0.0651499268432724,0.014265950684743907,-1684356.0,-0.05425032037590771,0.029224887205369976
CXW,20201021,1186943.0,7931.0,4108541,B/Q/N,7.64,6.85,-0.105744,0.2888964720079464,0.2888964720079464,4108541.0,-0.10340314136125656,0.034343504323046295
DAL,20201021,1857043.0,5418.0,11292280,B/Q/N,31.89,31.5,-0.015009,0.16445244007410373,-0.005139002947235377,-2952000.0,-0.01222953904045157,0.017706872567922294
DB,20201021,329667.0,17103.0,3921804,B/Q/N,9.55,9.41,-0.019792,0.08406003971641622,-0.05782776425520682,305348.0,-0.014659685863874405,0.0018975493445197106
DD,20201021,208750.0,11040.0,4202029,B/Q/N,59.16,58.66,-0.013786,0.04967838156281168,0.04967838156281168,4202029.0,-0.008451656524678837,0.005726180295146308
DDD,20201021,1041271.0,10515.0,4716410,B/Q/N,7.18,7.52,0.053221,0.2207761835803079,0.0445226313222509,768569.0,0.04735376044568243,0.038935121564761276
DDOG,20201021,1321727.0,10031.0,6148635,B/Q/N,110.0,102.17,-0.059121,0.21496267057647755,0.21496267057647755,6148635.0,-0.07118181818181817,0.032395674808455066
DEI,20201021,257109.0,0.0,2225284,Q/N,24.3,24.37,-0.005306,0.11553985918201902,0.11553985918201902,2225284.0,0.002880658436214003,0.01268872670856647
DFS,20201021,229343.0,111.0,4483978,B/Q/N,62.87,60.6,-0.038095,0.051147217939071066,0.051147217939071066,4483978.0,-0.036106250994114776,0.014633382845798992
DHF,20201021,530974.0,0.0,2132304,Q/N,2.73,2.73,0.0,0.2490142118572211,0.06803119696553006,-942095.0,0.0,0.02932707748869693
DHR,20201021,248975.0,0.0,3762125,B/Q/N,228.76,226.55,-0.002114,0.06617935342392929,0.06617935342392929,3762125.0,-0.009660779856618201,0.005303183162912869
DHT,20201021,626933.0,1490.0,2905720,B/Q/N,5.06,5.02,-0.015686,0.21575822859738722,-0.06797629476545511,51337.0,-0.007905138339920957,0.017012578717983704
DHY,20201021,452461.0,0.0,2267577,Q/N,2.13,2.12,0.0,0.19953501027749002,-0.031536103425479495,-566940.0,-0.004694835680751074,0.02190738977295556
DIS,20201021,1139560.0,6006.0,6591520,B/Q/N,124.36,126.63,0.013445,0.1728827341796733,-0.011172750107725365,425450.0,0.01825345770344159,0.003647641874472952
DISCA,20201021,495690.0,5248.0,3812420,B/Q/N,20.11,20.72,0.02321,0.13001977746418286,0.13001977746418286,3812420.0,0.030333167578319217,0.023797030793554594
DK,20201021,454556.0,468.0,3386392,B/Q/N,10.41,10.22,-0.034026,0.1342301777230752,0.1342301777230752,3386392.0,-0.01825168107588852,0.04597488234623206
DKNG,20201021,5441782.0,54323.0,34853860,B/Q/N,42.91,41.5,-0.024218000000000003,0.15613140122786973,-0.07298203727005717,-35385813.0,-0.032859473316243226,0.09214702083180884
DNN,20201021,1238861.0,53200.0,4058985,B/Q/N,0.357,0.3485,-0.015815,0.30521448096014153,0.30521448096014153,4058985.0,-0.023809523809523832,0.006483409722206382
DOCU,20201021,715067.0,4765.0,2909786,B/Q/N,228.39,218.12,-0.042492999999999996,0.24574556341944045,0.24574556341944045,2909786.0,-0.044966942510617725,0.015714566707082357
DOW,20201021,488002.0,2817.0,4092535,B/Q/N,49.38,48.55,-0.016011,0.11924198571301162,0.11924198571301162,4092535.0,-0.016808424463345593,0.005522084133443985
DOYU,20201021,607054.0,1620.0,3168107,B/Q/N,15.35,15.1,-0.00527,0.19161410899316217,0.060562130439688305,-2987855.0,-0.016286644951140065,0.09978933444273823
DPHC,20201021,1338044.0,53107.0,4655336,B/Q/N,19.93,21.42,0.117371,0.2874215738670635,0.03136120532964459,-454213.0,0.07476166583040653,0.166262
DPW,20201021,753173.0,6127.0,2021453,B/Q/N,2.06,1.97,-0.024752,0.37258991428442806,0.37258991428442806,2021453.0,-0.04368932038834955,0.18277784845533077
DS,20201021,1659998.0,34208.0,5225578,B/Q/N,1.48,1.77,0.149351,0.3176678254539498,0.009205478780656473,-102424.0,0.19594594594594597,0.07774727512179977
DUST,20201021,912374.0,15380.0,4898191,B/Q/N,18.1,18.0,-0.021739,0.18626754244577232,0.08809594350515568,1685001.0,-0.0055248618784531165,2.3140170676906275
DVAX,20201021,750307.0,24415.0,2827539,B/Q/N,4.14,4.17,0.007246,0.2653569057756586,0.0032389213876423684,-295959.0,0.007246376811594264,0.025819538280519354
DVN,20201021,2810581.0,6726.0,13997334,B/Q/N,8.88,8.63,-0.037904,0.20079402263316715,0.08962722700181519,3950656.0,-0.02815315315315315,0.03658415050579406
E,20201021,26763.0,987.0,1924887,B/Q/N,15.18,14.88,-0.033138,0.013903673306536956,0.013903673306536956,1924887.0,-0.019762845849802303,0.0005296612102058097
EBAY,20201021,618612.0,172.0,6557416,B/Q/N,54.29,52.82,-0.025461,0.09433776963364837,0.029494058527569436,149763.0,-0.027076809725547962,0.009369328376049512
EBC,20201021,791336.0,1000.0,20829333,B/Q/N,11.88,12.4,0.043771000000000004,0.037991422961071296,-0.1735260905919667,17899916.0,0.04377104377104373,0.11153104993745012
EEM,20201021,5452349.0,2601.0,42909729,B/Q/N,46.0,46.06,0.0028299999999999996,0.12706556594659454,-0.006708745218578505,-8721589.0,0.0013043478260870058,0.07939629752983625
EFA,20201021,1900336.0,3716.0,21699072,B/Q/N,64.715,64.51,-0.004782,0.08757683277883957,0.036517383579134935,-1568962.0,-0.0031677354554585225,0.030012547717842324
EFV,20201021,1374213.0,701.0,7583485,Q/N,40.94,40.83,-0.003174,0.18121127687336364,0.18121127687336364,7583485.0,-0.0026868588177821067,0.05310563725490196
