Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change,Total Volume/Shares Outstanding
AA,20201027,497162.0,2950.0,3815534,B/Q/N,12.93,13.03,0.002308,0.13029945480763636,-0.016771276789809803,0.04804050720808122,0.007733952049497266,0.020521937136781288
AAL,20201027,14381281.0,36849.0,65803386,B/Q/N,11.77,11.23,-0.048305,0.21854925520094057,0.0027715337379492777,-0.22901353057323678,-0.04587935429056917,0.12937332855630843
AAPL,20201027,18555219.0,105742.0,92276772,B/Q/N,115.49,116.6,0.013472,0.2010822290142529,0.01629810208686258,-0.17500017903336948,0.009611221750800931,0.005322429622998684
ABBV,20201027,722608.0,3600.0,6705599,B/Q/N,84.0,82.71,-0.014418,0.10776188674568819,-0.021618093923589557,-0.16035709371017765,-0.015357142857142932,0.0037995652083267703
ABEV,20201027,4983770.0,1100.0,31387220,B/Q/N,2.53,2.44,-0.046875,0.1587834156704544,-0.10556788275389989,-0.14205772896643679,-0.035573122529644216,0.001994724162209355
ABT,20201027,566282.0,4253.0,4518049,B/Q/N,108.89,108.58,-0.0038529999999999997,0.1253377287408791,-0.018927831570649173,-0.38091600417541455,-0.002846909725410986,0.0025518059578497998
ACB,20201027,3969252.0,9202.0,12563021,B/Q/N,4.36,4.0,-0.09090899999999999,0.3159472550431938,0.045708056034899025,0.9765854547279615,-0.08256880733944962,0.1033749141766654
ACI,20201027,561854.0,7348.0,2043251,B/Q/N,14.83,14.89,0.006081,0.27498041111933874,0.07994590935770748,-0.3134087270051261,0.004045853000674342,0.004322942623329135
ACOR,20201027,422683.0,4700.0,1876018,B/Q/N,0.8853,0.8728,-0.030007000000000002,0.22530860578096798,-0.11269241774606861,-0.4494968049993192,-0.014119507511577947,0.03910964046931702
ADMA,20201027,645513.0,9128.0,2041888,B/Q/N,2.2,2.13,-0.031818,0.31613536099923206,0.31613536099923206,0.0,-0.03181818181818195,0.023646652568458586
