Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change,Total Volume/Shares Outstanding
AR,20201022,1380328.0,813.0,7582753.0,B/Q/N,4.03,3.99,-0.009926,0.1820352054194565,0.06540512204200295,-4252341.0,-0.009925558312655096,0.028236019313545004
ARCO,20201022,36232.0,2710.0,872771.0,Q/N,4.15,4.12,-0.002421,0.041513753321317966,0.025901404260010884,-1447956.0,-0.007228915662650662,0.007008156486863365
ARKK,20201022,373107.0,4591.0,1872772.0,B/Q/N,99.12,99.18,0.006086,0.19922713496357272,0.046550140798417045,-570995.0,0.0006053268765133401,0.018147015503875968
ARRY,20201022,474649.0,956.0,3297310.0,B/Q/N,43.58,42.0,-0.044150999999999996,0.14395037166660096,-0.002675300066665498,60162.0,-0.03625516291877004,0.02596420204669232
ARTL,20201022,662594.0,0.0,2797317.0,B/Q/N,0.5711,0.57,-0.017241,0.23686768428461988,-0.07045221701591256,641277.0,-0.0019261075118194727,0.18511073654937765
ASTC,20201022,3037369.0,168268.0,2698950.0,B/Q/N,2.3447,2.41,-0.024291,1.125389132810908,0.8156286932553996,-7106592.0,0.027850044781848483,0.34407410925033416
ATVI,20201022,354933.0,109.0,4302952.0,B/Q/N,81.0,81.04,0.003343,0.08248593058904677,0.0007681142618301551,-40446.0,0.0004938271604939044,0.005574695903812598
AUY,20201022,2732201.0,20982.0,11327331.0,B/Q/N,5.82,5.8,-0.0051459999999999995,0.24120430487994038,0.011298755282434791,-556684.0,-0.0034364261168385673,0.011902657870845173
AVEM,20201022,1073507.0,0.0,38621.0,Q/N,54.06,54.09,-0.000185,27.79594003262474,26.808617411541697,-1048670.0,0.0005549389567147824,0.007881836734693878
AVGR,20201022,498219.0,3400.0,2129180.0,Q/N,0.3,0.2907,-0.033898000000000005,0.23399571666087413,0.0009976813084417724,-9117.0,-0.030999999999999917,0.02507245580334654
AVTR,20201022,1035305.0,6413.0,11189217.0,B/Q/N,25.0,24.9,-0.021611,0.09252702847750652,-0.086974523796845,5421551.0,-0.0040000000000000565,0.019404628566748343
AXP,20201022,513250.0,7260.0,8915612.0,B/Q/N,100.63,100.98,-0.036358,0.05756755677568741,-0.07956793201847949,5172963.0,0.0034780880453146035,0.011073078129911342
AXTA,20201022,762353.0,1266.0,3941754.0,B/Q/N,26.99,26.77,0.0033729999999999997,0.1934045097690013,0.06567201525962552,-2026602.0,-0.008151167098925487,0.016747768897143744
AYTU,20201022,648754.0,1.0,1408885.0,Q/N,1.0,0.9902,-0.019604,0.46047335304158965,0.12821774186148133,-543690.0,-0.009800000000000031,0.011196079078488592
BA,20201022,2716588.0,17095.0,10009593.0,B/Q/N,169.99,167.36,-0.010114000000000001,0.27139844746934266,0.08018773185131534,-4197707.0,-0.015471498323430763,0.01773339601301403
BABA,20201022,1289112.0,4226.0,6228789.0,B/Q/N,307.27,309.92,0.011885,0.20696029356589218,0.0460235307254965,-1781264.0,0.008624336902398654,0.00028776910579935235
BAC,20201022,6196274.0,27460.0,50996670.0,B/Q/N,25.24,24.9,0.001206,0.12150350209141107,0.009440628122297345,-4296165.0,-0.013470681458003165,0.005885975824089985
BBBY,20201022,908079.0,5317.0,5448262.0,B/Q/N,25.23,25.36,0.007549,0.16667315191523463,0.01872273054575327,-689463.0,0.005152596115735196,0.04323735422369552
BBD,20201022,5297260.0,152540.0,25976448.0,B/Q/N,4.11,4.0,-0.014778,0.20392549435550233,0.050485593933312756,-8546906.0,-0.026763990267639978,0.005857007104198233
BBEU,20201022,57928.0,0.0,3383998.0,Q/N,23.34,23.32,0.008214,0.017118213426840088,0.012818734948651211,-10089264.0,-0.0008568980291345147,0.015537180899908173
BBI,20201022,1058869.0,16360.0,15490020.0,B/Q/N,0.5622,0.5189,-0.279406,0.0683581428558517,-0.28096914571890796,12458854.0,-0.07701885450017788,0.4739595805099015
BCRX,20201022,908023.0,6785.0,3098055.0,B/Q/N,3.91,3.71,-0.033854,0.29309453834744703,0.11555505978802219,-2016430.0,-0.051150895140665,0.017546195940679778
BCS,20201022,525122.0,7111.0,4956403.0,B/Q/N,5.84,5.83,0.06,0.10594820477673023,-0.03929563893737348,1340952.0,-0.0017123287671232511,0.0002856215549359843
BE,20201022,1653188.0,46201.0,5543998.0,B/Q/N,16.78,16.43,-0.010837000000000001,0.29819419126774577,0.04037736605578457,-868260.0,-0.02085816448152571,0.053740658982660845
BEN,20201022,347700.0,138.0,3217975.0,B/Q/N,23.29,23.22,0.001726,0.10804931672868807,-0.013122590207663057,348498.0,-0.003005581794761713,0.0064962794662513585
BGI,20201022,5979683.0,121056.0,1796384.0,B/Q/N,0.935,0.92,-0.140187,3.3287331661827317,3.1546610510358994,-32555373.0,-0.016042780748663114,0.1752072167601962
BHC,20201022,394207.0,989.0,3187182.0,B/Q/N,18.13,18.36,0.02,0.1236851237237158,-0.016517045494665636,375478.0,0.012686155543298425,0.008978150452250967
BHTG,20201022,2197789.0,5629.0,752751.0,B/Q/N,1.23,1.28,0.04918,2.9196759619050656,2.5901719684969775,-5917241.0,0.040650406504065074,0.03334136359728541
BILI,20201022,141545.0,756.0,4759695.0,B/Q/N,45.4,44.44,-0.018985000000000002,0.02973825003492871,-0.01001815299436062,1199388.0,-0.021145374449339227,0.01816186438172821
BKLN,20201022,737771.0,0.0,2371299.0,B/Q/N,21.78,21.71,0.0,0.3111252524460222,0.11270642596012867,-1346952.0,-0.0032139577594123177,0.011982309247094492
BKR,20201022,671499.0,1470.0,6998390.0,B/Q/N,14.59,14.29,-0.011757,0.0959504971857813,0.006396126532558888,-499837.0,-0.02056202878684035,0.010662991813487918
BKYI,20201022,548874.0,9681.0,1346841.0,B/Q/N,0.46,0.453,-0.006797,0.40752694638788095,0.11147808333624876,-507157.0,-0.015217391304347839,0.02159214176415927
BLMN,20201022,534098.0,3500.0,11733086.0,B/Q/N,17.64,16.26,-0.08291,0.04552067546423848,-0.07213187746914518,7193465.0,-0.07823129251700674,0.13402091624767304
BMY,20201022,410144.0,74052.0,7336294.0,B/Q/N,60.83,60.13,-0.010369,0.05590615643266205,-0.0023742515290569102,298869.0,-0.011507479861910173,0.00325488321004482
BND,20201022,1388068.0,300.0,3237398.0,B/Q/N,87.58,87.7,0.001256,0.428760381022043,0.15321644662210782,-1800158.0,0.0013701758392327536,0.004496242368740495
BNDX,20201022,726716.0,801.0,2244089.0,B/Q/N,58.2,58.27,0.001031,0.32383564109979596,0.09468838624995551,-927304.0,0.0012027491408934756,0.0039253898760730445
BNGO,20201022,1220700.0,39199.0,1341734.0,B/Q/N,0.5375,0.5364,-0.013245,0.9097928501476448,0.5828729354837319,-2392208.0,-0.002046511627906958,0.009689006094704836
BORR,20201022,675353.0,51271.0,943461.0,Q/N,0.428,0.43,0.022349,0.7158250314533404,0.4141311126125975,-1295076.0,0.004672897196261686,0.004485863511216767
BP,20201022,1602113.0,405.0,15349617.0,B/Q/N,16.27,16.05,-0.003106,0.10437478668034518,0.017131416300418936,-3014105.0,-0.01352181929932384,0.0007573837618328248
BPTH,20201022,11669206.0,113726.0,1637019.0,B/Q/N,4.94,4.71,-0.104563,7.128326549661305,6.891325249457227,-47599867.0,-0.04655870445344138,0.4434134366526114
BSX,20201022,744179.0,275.0,12412584.0,B/Q/N,37.0,37.17,0.008409999999999999,0.059953592257663675,0.010500699427671595,-2635656.0,0.0045945945945946405,0.008676035354251481
BTG,20201022,1088673.0,0.0,3539180.0,B/Q/N,6.84,6.75,-0.007352999999999999,0.3076059991297419,0.0761965836979838,-1165352.0,-0.013157894736842085,0.0033858752576560445
BTU,20201022,879056.0,26240.0,1452363.0,B/Q/N,1.6,1.57,-0.012579,0.6052591535311764,0.23429090790929347,-917263.0,-0.018750000000000017,0.014850337423312883
BWA,20201022,574946.0,103.0,2350986.0,Q/N,40.67,39.75,-0.010948,0.24455526319595267,0.1011669458774812,-1658727.0,-0.022621096631423695,0.009617647708915605
BYND,20201022,408041.0,2969.0,1709715.0,B/Q/N,173.0,171.73,-0.002556,0.23866024454368126,0.11435183101967554,-1572774.0,-0.0073410404624278044,0.027379658074197052
C,20201022,2053804.0,26070.0,18476565.0,B/Q/N,44.21,43.95,0.0,0.11115724161931614,0.014879892891137544,-2855597.0,-0.0058810223931236826,0.008874430835734871
CAN,20201022,2109941.0,58655.0,2466110.0,Q/N,2.1,1.93,-0.049261,0.8555745688554038,0.5431080655347991,-4286425.0,-0.08095238095238103,0.0010493534664673143
CARR,20201022,445996.0,2120.0,5072415.0,Q/N,33.9,34.93,0.030688,0.08792577105777032,-0.023919053138645008,1084783.0,0.030383480825958736,0.005856176579979161
CBL,20201022,1585139.0,127962.0,2211598.0,Q/N,0.169,0.1666,0.00301,0.7167392084818308,0.39595801185635543,-2729898.0,-0.01420118343195274,0.011395695569416438
CCI,20201022,320546.0,1466.0,1784073.0,B/Q/N,156.39,158.47,0.014208,0.17967089911679623,0.0847558115009787,-1593114.0,0.013300083125519616,0.00407996181147347
CCL,20201022,3970586.0,26450.0,25609775.0,B/Q/N,15.19,15.36,0.011192,0.1550418150881841,0.03298421037245135,-6920652.0,0.011191573403554965,0.03554107241585992
CCX,20201022,259240.0,0.0,4884811.0,Q/N,9.98,10.0,0.0,0.053070630573015004,-0.054902936644737235,2483853.0,0.0020040080160320215,0.07079436231884058
CCX/WS,20201022,1000.0,0.0,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDEV,20201022,546873.0,831.0,2168860.0,B/Q/N,0.6758,0.66,-0.022511999999999997,0.2521476720489105,0.007979053886493975,-70875.0,-0.02337969813554295,0.007792989432656601
CEI,20201022,963377.0,14443.0,2097150.0,B/Q/N,0.8583,0.8547,-0.011679,0.4593743890518084,0.16208691655865365,-1143407.0,-0.004194337644180283,0.083886
CFG,20201022,356673.0,8467.0,4393874.0,B/Q/N,29.1,29.13,0.009356,0.08117506328128662,-0.0015527441800415182,82470.0,0.0010309278350514634,0.010294233008811491
CGC,20201022,1525650.0,6311.0,5109019.0,B/Q/N,20.37,19.73,-0.028079,0.29861897166559764,0.11844888798892575,-3358813.0,-0.03141875306823763,0.013760846989722353
CHGG,20201022,768287.0,1956.0,1902565.0,B/Q/N,86.09,86.76,0.002426,0.40381642677122725,0.08670124551762082,-520173.0,0.007782553142060653,0.015304481487362336
CIT,20201022,701536.0,2394.0,3492897.0,B/Q/N,30.36,31.3,0.042637999999999995,0.200846460688649,0.027542369736214656,-555109.0,0.03096179183135709,0.03545135385283288
CLAR,20201022,1961087.0,38169.0,536458.0,B/Q/N,15.09,16.21,0.07209,3.6556207568905674,3.3023536040182417,-5014828.0,0.0742213386348576,0.017290821249062952
CLDR,20201022,323056.0,400.0,2668189.0,B/Q/N,10.3,10.36,0.011719,0.12107688023599528,0.011315632422770436,-275072.0,0.005825242718446477,0.008628001338241443
CLF,20201022,2428279.0,9431.0,21822415.0,B/Q/N,8.5,8.67,0.048368,0.11127453125605026,-0.11096728691977738,10896123.0,0.01999999999999999,0.0546656325267304
CLR,20201022,704170.0,409.0,3317665.0,B/Q/N,13.88,13.88,0.008721,0.2122486748963503,0.0136974108474463,-228875.0,0.0,0.009086279744289008
CLVS,20201022,625387.0,1890.0,4088186.0,B/Q/N,5.67,5.58,-0.008,0.15297420420695146,-0.07972412556923084,1400642.0,-0.015873015873015848,0.04634973289063794
CMCSA,20201022,1250123.0,4853.0,10529150.0,B/Q/N,45.4,45.06,-0.001108,0.11872971702369137,0.040385112264355164,-5427571.0,-0.007488986784140888,0.002309704756836349
CNK,20201022,1073771.0,45686.0,10965082.0,B/Q/N,9.31,9.36,0.005371,0.09792639945601866,-0.010014464884344612,1017311.0,0.005370569280343602,0.09318185835443683
CNX,20201022,1740626.0,4724.0,7874493.0,B/Q/N,11.47,11.4,-0.008696,0.22104610417457987,0.04501206374904623,-2013515.0,-0.00610287707061903,0.03507524018754751
COF,20201022,897700.0,988.0,7611855.0,B/Q/N,80.48,77.99,0.016156,0.11793445881457279,0.03200582944752324,-2835187.0,-0.030939363817097526,0.016669423605047667
COG,20201022,774242.0,848.0,5681359.0,B/Q/N,20.2,19.68,-0.024293999999999996,0.1362776054109589,0.0342315358628619,-1905822.0,-0.025742574257425724,0.01425400345282355
COMM,20201022,199137.0,0.0,1810450.0,Q/N,9.8,9.58,-0.016427,0.10999309563920573,0.05031965934861563,-1526663.0,-0.0224489795918368,0.009198809854023025
COP,20201022,2173011.0,5854.0,15334540.0,B/Q/N,32.27,32.54,0.019743,0.1417069569742555,-0.002877375819001854,305173.0,0.008366904245429067,0.014358758731398469
COTY,20201022,1103486.0,7437.0,6300560.0,B/Q/N,3.38,3.39,0.008929,0.17514093985296544,-0.009226507209431606,315306.0,0.002958579881656873,0.008234658544616871
CRBP,20201022,1098705.0,12720.0,2483680.0,B/Q/N,1.0251,1.01,-0.028845999999999997,0.4423697899890485,0.1620973399797121,-1436452.0,-0.014730270217539648,0.030395485693715942
CRK,20201022,381343.0,1734.0,1504725.0,Q/N,6.13,6.02,-0.017945,0.25343036102942396,0.15187140848403852,-2250168.0,-0.017944535073409516,0.006469713158271144
CRM,20201022,325931.0,730.0,3159167.0,B/Q/N,250.1,250.52,0.003404,0.10316991789291291,0.014788776780989207,-528622.0,0.0016793282686925867,0.003471612087912088
CRON,20201022,432054.0,0.0,2464255.0,B/Q/N,6.08,5.83,-0.039539,0.17532844612266182,0.047078213698168614,-904581.0,-0.04111842105263158,0.007043014492458041
CRSR,20201022,515275.0,541.0,2201386.0,B/Q/N,24.46,24.67,0.027061,0.23406844596994802,0.08444726464571456,-1242478.0,0.008585445625511072,0.023967351064785793
CRWD,20201022,848746.0,1451.0,1953338.0,B/Q/N,134.91,135.42,0.006541,0.4345105660157126,0.2699209221709579,-3203402.0,0.003780297976428663,0.010592352030288472
CSCO,20201022,1809999.0,9512.0,15554598.0,B/Q/N,38.93,38.82,0.0,0.11636424162167354,0.027607609450299192,-4838233.0,-0.002825584382224491,0.0036850333899957496
CSIQ,20201022,723001.0,25989.0,2660543.0,B/Q/N,41.2992,40.37,0.011779,0.27174941355956284,0.03995599218759774,-458618.0,-0.022499225166589223,0.04481164792293916
CSX,20201022,892177.0,3656.0,3178488.0,B/Q/N,81.7,81.29,-0.005384,0.2806922662599324,0.15595936819346798,-3974212.0,-0.005018359853121133,0.004154600888729279
CTRM,20201022,1647492.0,25500.0,3620674.0,Q/N,0.154,0.1518,-0.005894,0.4550235674352344,0.19780662610065375,-2784394.0,-0.014285714285714334,0.027593997688144904
CTXS,20201022,1194930.0,545.0,4006492.0,B/Q/N,124.6,122.715,-0.03107,0.29824844277737234,0.03513221103391928,-534961.0,-0.015128410914927696,0.03243283027226924
CVS,20201022,491638.0,1826.0,6807394.0,B/Q/N,59.78,60.25,0.012946,0.07222117597424213,-0.013674547060368067,1083733.0,0.007862161257945782,0.005201632195590223
CVX,20201022,785537.0,15737.0,8726707.0,B/Q/N,73.93,72.57,-0.011308,0.09001528296985335,0.009945599634357413,-1083960.0,-0.01839577979169503,0.0045332319708734714
CX,20201022,641208.0,24430.0,1840939.0,B/Q/N,4.24,4.19,-0.007109,0.34830485963956437,0.2148566718337711,-2963982.0,-0.011792452830188637,0.00012161478948979388
CXO,20201022,392727.0,700.0,5776328.0,B/Q/N,46.49,46.97,0.0202,0.06798904078854248,-0.0010983262929482873,91830.0,0.010324801032480036,0.029425238471622327
CXW,20201022,817143.0,22259.0,1695541.0,B/Q/N,6.86,6.62,-0.016345000000000002,0.48193644388428236,0.28214265758172274,-2394391.0,-0.03498542274052481,0.014173113926185048
DAL,20201022,3793793.0,31623.0,15232974.0,B/Q/N,33.52,34.0,0.008304,0.24905136711977582,0.10142418523907878,-10465498.0,0.014319809069212316,0.02388608230122469
DB,20201022,295715.0,0.0,4096476.0,B/Q/N,9.74,9.65,0.021164000000000002,0.07218765592670383,-0.02109689135862325,926444.0,-0.009240246406570828,0.001982063700440085
DDD,20201022,2206011.0,28394.0,5299571.0,B/Q/N,8.36,7.66,-0.069259,0.41626218424095085,0.1851032464979457,-4243694.0,-0.08373205741626787,0.043749258678970546
DDOG,20201022,534539.0,200.0,2947110.0,B/Q/N,99.61,102.08,0.031736,0.18137734933545066,0.0013187107556576483,-21584.0,0.024796707157915862,0.015527611768261737
DFS,20201022,964468.0,654.0,4502740.0,B/Q/N,67.08,68.0,0.027811,0.21419580077908118,0.07378610824356344,-2366216.0,0.013714967203339323,0.014694612300750127
DGRO,20201022,881415.0,0.0,1378852.0,B/Q/N,41.31,41.24,0.001457,0.639238293885058,0.20722887159347675,-661416.0,-0.0016945049624788255,0.004637134689759542
DHI,20201022,192029.0,200.0,2294896.0,B/Q/N,71.19,73.06,0.034991,0.08367655876344723,0.03506239741969146,-1655167.0,0.026267734232336068,0.006309815309165143
DHY,20201022,464956.0,0.0,1423329.0,B/Q/N,2.13,2.11,-0.004717,0.32666797346221427,0.08837393076203093,-527857.0,-0.009389671361502356,0.013750987586375706
DIS,20201022,805105.0,9604.0,5437961.0,B/Q/N,128.1,128.35,0.006193,0.1480527352071852,-0.007413487740151048,259312.0,0.00195160031225605,0.003009280750927071
DKNG,20201022,7642387.0,53834.0,23040606.0,B/Q/N,43.1165,42.74,-0.006047,0.3316921004595105,0.12798221470772764,-14475428.0,-0.008732155903192514,0.06091500915707758
DNN,20201022,452544.0,11131.0,1742585.0,Q/N,0.3497,0.3313,-0.045795,0.2596969444819048,0.036458861646676916,-284596.0,-0.052616528452959756,0.0027834280074380685
DOCU,20201022,816685.0,2313.0,2175989.0,B/Q/N,215.38,219.82,0.023371,0.3753166950752049,0.13894561779430653,-1279108.0,0.020614727458445527,0.011751628571440452
DOW,20201022,1019358.0,3248.0,3123040.0,B/Q/N,49.52,48.53,-0.00594,0.3263992776269276,0.13209798766404915,-2123235.0,-0.019991922455573543,0.004213938214849941
DOYU,20201022,671781.0,1741.0,1632446.0,B/Q/N,14.75,15.07,0.025169999999999998,0.4115180532771069,0.2186271927378701,-1850254.0,0.021694915254237307,0.051418938771231604
DPHC,20201022,814473.0,826.0,3605183.0,B/Q/N,20.15,18.21,-0.109535,0.22591724192641538,-0.04469409083455633,595431.0,-0.09627791563275423,0.12875653571428572
DPW,20201022,544621.0,6500.0,1266235.0,B/Q/N,1.97,1.92,-0.025381,0.43011052450769405,0.24249585350968172,-1636635.0,-0.0253807106598985,0.1144917586205743
DUST,20201022,369061.0,356.0,3655834.0,B/Q/N,18.63,18.95,0.018817,0.10095124669227323,0.0013411194471985993,-49221.0,0.01717659688674183,1.7270993051605577
DVN,20201022,1411736.0,1400.0,8759995.0,B/Q/N,9.41,9.36,0.002141,0.16115716961025664,0.028190310733501728,-1857207.0,-0.005313496280552679,0.02289557250759348
DXLG,20201022,1966333.0,18000.0,1470674.0,B/Q/N,0.285,0.2785,-0.052721,1.3370284644999504,1.0662437114238759,-5790935.0,-0.022807017543859477,0.028526357631416612
EBAY,20201022,499716.0,460.0,5733677.0,B/Q/N,52.47,53.79,0.028686,0.0871545432363909,-0.00957154700227121,567377.0,0.02515723270440252,0.008192358486208964
EBC,20201022,362523.0,13267.0,2034712.0,B/Q/N,12.49,12.26,-0.017627999999999998,0.17816919544387608,0.0891166130459859,-2036175.0,-0.018414731785428375,0.010894903148378732
EEM,20201022,1584787.0,100.0,36931375.0,B/Q/N,46.09,46.32,0.005863,0.04291167063235528,0.005074228093906195,-4952719.0,0.004990236493816378,0.06833448977703765
EFA,20201022,1948903.0,5644.0,19334179.0,B/Q/N,64.95,64.98,0.006506,0.10080091841499968,0.005888695649552314,-1199562.0,0.00046189376443419764,0.026741603042876903
EFV,20201022,206835.0,2652.0,1654809.0,Q/N,41.3,41.29,0.009535,0.12499025567301121,0.061493450851508966,-1602599.0,-0.0002421307506052787,0.011588298319327731
EFX,20201022,206582.0,0.0,1289575.0,B/Q/N,157.36,152.95,-0.018922,0.16019386231898106,0.08079717597820738,-1312322.0,-0.028024911032028626,0.010605057565789474
