Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Exchange,Open,Close,VIX Close,Previous day's close change,Short Interest Ratio,Previous short interest % change,Previous volume delta,Open/close % change,Total Volume/Shares Outstanding
ABT,20201124,591237.0,2911.0,7317237.0,B/Q/N,NYSE,109.31,107.61,21.64,1.0761,0.08080058087499421,-0.21440374053821099,0.7820536425341019,-0.015552099533437039,0.0041285238172853395
ACB,20201124,24520852.0,280286.0,83980291.0,B/Q/N,NYSE,9.08,9.23,21.64,0.09230000000000001,0.2919834131082018,-0.07893559746742862,1.6694068095130234,0.016519823788546294,0.4572694006788167
ACGL,20201124,716993.0,1260.0,2969902.0,Q/N,NASDAQ,34.49,34.55,21.64,0.3455,0.24141975055069156,-0.30703865274238107,0.25576773703609584,0.001739634676717749,0.0073145508679395045
ACI,20201124,471735.0,7741.0,1961021.0,B/Q/N,NYSE,15.92,15.9,21.64,0.159,0.24055581250787217,-0.21528394705876608,-0.20421505847597252,-0.001256281407035149,0.004148967144097089
ACIA,20201124,155146.0,0.0,1976657.0,B/Q/N,NASDAQ,69.69,69.75,21.64,0.6975,0.07848908535977664,-0.15124928751610195,0.6900267698129533,0.0008609556607835023,0.046902464621883216
ACIW,20201124,57186.0,0.0,1027853.0,Q/N,NASDAQ,32.46,32.44,21.64,0.32439999999999997,0.05563636045232149,-0.1906977110745521,-0.20804992156415558,-0.0006161429451633742,0.008803010642263675
ACM,20201124,76854.0,0.0,1475240.0,B/Q/N,NYSE,52.29,52.18,21.64,0.5218,0.052095930153737695,-0.22821467701360137,-0.07541853224164816,-0.0021036527060623337,0.00978510814974134
ACN,20201124,200146.0,412.0,1899324.0,B/Q/N,NYSE,247.41,250.0,21.64,2.5,0.10537749220248889,-0.40268289183777645,0.47383401515951007,0.010468453174891893,0.002997831583261629
ACWI,20201124,389609.0,0.0,3358795.0,B/Q/N,NASDAQ,87.47,87.96,21.64,0.8795999999999999,0.11599665951628486,-0.6331962874957726,-0.32618789451458596,0.005601920658511431,0.02048045731707317
ACWX,20201124,158955.0,0.0,1139187.0,Q/N,NASDAQ,51.24,51.55,21.64,0.5155,0.1395337201003874,-0.18568904639713824,-0.2146154074194596,0.00604996096799366,0.016181633522727272
ADBE,20201124,186120.0,652.0,2588241.0,B/Q/N,NASDAQ,461.41,462.7,21.64,4.627,0.07190984147148585,-0.22723219796570213,0.09142488950773646,0.0027957781582539686,0.005395327455699205
ADI,20201124,644901.0,346.0,4678146.0,B/Q/N,NASDAQ,137.69,136.89,21.64,1.3688999999999998,0.13785397035492267,-0.37969323046486836,0.6220077179916579,-0.0058101532427918615,0.012661264405287644
ADM,20201124,232558.0,0.0,2670584.0,B/Q/N,NYSE,49.15,50.56,21.64,0.5056,0.08708132752985864,-0.39993525861140594,0.3664323091084265,0.028687690742624696,0.004799850041620787
ADP,20201124,162263.0,23.0,1599570.0,B/Q/N,NASDAQ,173.54,175.27,21.64,1.7527000000000001,0.10144163744006202,-0.36582974586986855,0.2694264538641809,0.009968883254581182,0.0037302187049168605
ADSK,20201124,249932.0,0.0,1590924.0,B/Q/N,NASDAQ,257.72,258.97,21.64,2.5897,0.15709864204701168,-0.31965098474383524,0.18877995162458164,0.00485022505044234,0.00725524410586663
ADT,20201124,302276.0,5074.0,3025325.0,B/Q/N,NYSE,8.09,8.16,21.64,0.0816,0.09991521572062506,-0.17191214097088764,0.12845428442049933,0.008652657601977786,0.003974927505472325
AEE,20201124,539863.0,0.0,3116140.0,B/Q/N,NYSE,79.67,79.07,21.64,0.7907,0.17324735088924118,-0.10747842416738398,0.32240488639753795,-0.007531065645788986,0.012605388509704609
AEM,20201124,190120.0,4564.0,1698106.0,B/Q/N,NYSE,62.98,62.89,21.64,0.6289,0.11196003076368613,-0.18314245509087881,-0.11270363956906633,-0.0014290250873292523,0.006988343236921905
AEO,20201124,1683422.0,7164.0,13324803.0,B/Q/N,NYSE,18.8,17.79,21.64,0.1779,0.12633747755970576,-0.38769108530257174,0.3118338714310946,-0.05372340425531923,0.08021481852012421
AEP,20201124,195377.0,2605.0,2863974.0,B/Q/N,NASDAQ,84.1,84.82,21.64,0.8482,0.06821884556214547,-0.05876960499048939,-0.330804824324157,0.008561236623067764,0.0057696099611963215
AER,20201124,469540.0,188.0,3312295.0,B/Q/N,NYSE,43.77,42.0,21.64,0.42,0.14175669739561242,-0.5702636429134038,1.0696385078435562,-0.04043865661411933,0.02552698412373017
AES,20201124,520190.0,0.0,5722175.0,B/Q/N,NYSE,20.72,21.15,21.64,0.2115,0.09090774050077112,-0.5770781054457566,0.003611628559998162,0.02075289575289574,0.008603077779782461
AFL,20201124,496020.0,1936.0,5006381.0,B/Q/N,NYSE,45.4,46.13,21.64,0.46130000000000004,0.09907755722147396,-0.33000005639842045,0.047429286120170285,0.01607929515418511,0.007127076502596298
AFMD,20201124,190378.0,400.0,1200175.0,B/Q/N,NASDAQ,5.23,5.13,21.64,0.0513,0.15862520049159498,-0.11300029072738035,-0.08386734806819614,-0.019120458891013485,0.015740020436223256
AG,20201124,1818376.0,7034.0,7986290.0,B/Q/N,NYSE,9.71,10.03,21.64,0.1003,0.2276871989371786,-0.27711954359033086,0.1405485859481976,0.03295571575695144,0.03609823492685493
AGG,20201124,1637424.0,838.0,4696878.0,B/Q/N,Pacific,118.24,118.1,21.64,1.181,0.3486196575682826,-0.39383599185152984,-0.008913260038416424,-0.0011840324763193553,0.006744511774842045
AGI,20201124,588035.0,0.0,7100743.0,B/Q/N,NYSE,8.0,7.77,21.64,0.07769999999999999,0.08281316476318042,-0.16790479051626112,0.4529620032898984,-0.028750000000000053,0.01808195857133555
AGNC,20201124,1563177.0,477.0,10261364.0,B/Q/N,NASDAQ,15.73,15.7,21.64,0.157,0.15233618064810878,-0.20599709186498827,0.2458022288397174,-0.0019071837253656157,0.01882088455830254
AGQ,20201124,201881.0,1223.0,1210791.0,B/Q/N,Pacific,39.88,40.22,21.64,0.4022,0.1667348039422163,0.023088073230727202,-0.10030071936351821,0.00852557673019048,0.08498850877750828
AIG,20201124,290210.0,356.0,6017863.0,B/Q/N,NYSE,40.79,40.98,21.64,0.40979999999999994,0.048224760184803143,-0.23185950063861077,0.2638825473966745,0.004658004412846231,0.00698512274503921
AIV,20201124,165624.0,0.0,1812183.0,Q/N,NYSE,31.53,31.7,21.64,0.317,0.09139474324612912,-0.07908553891473918,-0.10244425513367872,0.005391690453536256,0.012173254102229303
AKTS,20201124,252614.0,16909.0,1366841.0,B/Q/N,NASDAQ,7.66,7.56,21.64,0.0756,0.18481593689390352,-0.38739458782306224,0.32398749669448945,-0.013054830287206335,0.035384891311737186
AL,20201124,200736.0,0.0,1969539.0,B/Q/N,NYSE,40.34,39.81,21.64,0.3981,0.10192029708474927,-0.3022371205179637,0.6545339380656239,-0.013138324243926651,0.017310229718679137
ALB,20201124,198777.0,1846.0,1428224.0,B/Q/N,NYSE,135.67,137.26,21.64,1.3725999999999998,0.13917774802832047,-0.30659042866037856,0.015253425232057072,0.011719613768703499,0.013415946445253351
ALC,20201124,399108.0,32.0,1251341.0,B/Q/N,NYSE,62.39,63.01,21.64,0.6301,0.3189442366229509,-0.3820513706053943,0.003137658556372437,0.009937489982368928,0.002544927801504983
ALGM,20201124,135043.0,0.0,1171491.0,B/Q/N,NASDAQ,22.31,23.63,21.64,0.23629999999999998,0.11527446647050639,0.0007418881694224722,-0.09573405500202237,0.059166293142088766,0.006184237336413788
ALK,20201124,646131.0,3825.0,3332829.0,B/Q/N,NYSE,51.42,52.37,21.64,0.5236999999999999,0.19386863232407064,-0.31966901146148646,0.7658504200799098,0.01847530143912866,0.02695072925881336
ALL,20201124,578167.0,1337.0,2627046.0,Q/N,NYSE,102.55,104.88,21.64,1.0488,0.22008255660540393,-0.362722841229597,0.3987904694358719,0.022720624085811783,0.008639665388560125
ALLY,20201124,519667.0,5515.0,4805976.0,B/Q/N,NYSE,30.5,31.07,21.64,0.3107,0.1081293373083844,-0.30157291768576766,0.4497114136838238,0.018688524590163944,0.012855109323220211
ALT,20201124,444333.0,0.0,1959826.0,B/Q/N,NASDAQ,10.04,9.25,21.64,0.0925,0.22672063744434454,-0.15548761238892708,-0.10382390222399442,-0.07868525896414334,0.05926112953274498
ALXN,20201124,75313.0,0.0,1076751.0,B/Q/N,NASDAQ,122.66,123.11,21.64,1.2311,0.06994467616004071,-0.3726480898106861,-0.024590178784958002,0.0036686776455242365,0.004920143820959443
AM,20201124,686988.0,914.0,5348394.0,B/Q/N,NYSE,6.92,7.13,21.64,0.0713,0.12844753023057015,-0.3579711881113081,0.4156841912176343,0.03034682080924855,0.011221058238117074
AMAT,20201124,1772195.0,3194.0,9542024.0,B/Q/N,NASDAQ,81.0,82.95,21.64,0.8295,0.1857252717033619,-0.30922149618682626,0.08311114778731801,0.02407407407407411,0.01044805001925997
AMBA,20201124,500187.0,2698.0,4433826.0,B/Q/N,NASDAQ,70.975,76.51,21.64,0.7651,0.11281159883134792,-0.2809679463004259,2.5811418103810344,0.07798520605847145,0.12809240533898772
AMCR,20201124,1617504.0,3126.0,10089287.0,B/Q/N,NYSE,11.53,11.8,21.64,0.11800000000000001,0.16031896010094668,-0.5737375257775836,0.551788566555132,0.02341717259323516,0.006432518890265611
AMD,20201124,5706199.0,30139.0,36839174.0,B/Q/N,NASDAQ,85.7235,85.07,21.64,0.8506999999999999,0.15489486816398218,-0.2282342500276306,-0.20784426367903436,-0.007623347156847401,0.030630096887779512
AMGN,20201124,183908.0,207.0,3199050.0,B/Q/N,NASDAQ,222.45,220.46,21.64,2.2046,0.05748831684406308,-0.19467125559342496,0.5732416385653086,-0.008945830523713108,0.005495057504062071
AMH,20201124,223498.0,0.0,2673972.0,B/Q/N,NYSE,28.33,28.63,21.64,0.2863,0.08358277498792059,-0.23905861741243173,0.45953752808301873,0.01058948111542537,0.008471908171588554
AMLP,20201124,798122.0,15265.0,4913199.0,B/Q/N,Pacific,26.53,26.84,21.64,0.26839999999999997,0.1624444684613833,-0.36148652108350665,0.09218970386696855,0.01168488503580847,0.031799113595968403
AMT,20201124,200640.0,848.0,2636104.0,B/Q/N,NYSE,231.04,228.06,21.64,2.2806,0.07611232333777423,-0.16192893119456175,-0.07470870796031513,-0.012898199445983336,0.00593431949007567
AMWL,20201124,578299.0,6334.0,2935295.0,B/Q/N,NYSE,23.1,23.37,21.64,0.23370000000000002,0.1970156321596296,-0.21129428403056885,-0.28412746957298773,0.01168831168831167,0.014684427718941885
AMZN,20201124,484068.0,5594.0,3602102.0,B/Q/N,NASDAQ,3100.5,3118.06,21.64,31.1806,0.1343848675023639,-0.20137354002169788,-0.23504174128621053,0.0056636026447347025,0.007179060303281836
ANF,20201124,967637.0,6879.0,6160876.0,B/Q/N,NYSE,23.75,22.97,21.64,0.2297,0.15706159318902052,-0.20382912660986863,0.1439422480430878,-0.03284210526315794,0.09877444911213835
ANGI,20201124,730048.0,421.0,4130988.0,B/Q/N,NASDAQ,11.83,11.54,21.64,0.11539999999999999,0.17672479319717221,-0.28686606714020224,1.242341899780976,-0.024513947590870746,0.053003370759860766
ANTM,20201124,80897.0,0.0,1302770.0,B/Q/N,NYSE,310.57,313.94,21.64,3.1394,0.06209614897487661,-0.2731229776186833,0.11389562930396166,0.010851015874038073,0.0052382284810424075
AON,20201124,193800.0,0.0,1650808.0,B/Q/N,NYSE,205.61,207.93,21.64,2.0793,0.1173970564717399,-0.42417803277654176,0.13968848573635823,0.011283497884344114,0.007220865937373823
AOS,20201124,139070.0,267.0,1071348.0,Q/N,NYSE,57.82,57.96,21.64,0.5796,0.12980842826047184,-0.6233989986261326,-0.08410110769814734,0.0024213075060532784,0.007910735459203379
APA,20201124,3454559.0,20083.0,18789061.0,B/Q/N,NASDAQ,13.56,14.04,21.64,0.1404,0.1838601194599347,-0.3184826769413797,0.3972804395726324,0.03539823008849548,0.04977522383002258
APD,20201124,308304.0,0.0,1921633.0,B/Q/N,NYSE,278.0,284.02,21.64,2.8402,0.16043854367613378,-0.27241739745522475,0.5151930663130015,0.02165467625899274,0.008694125818127802
APG,20201124,84740.0,200.0,1361285.0,Q/N,NYSE,15.87,15.98,21.64,0.1598,0.06225000642775025,-0.037563238274126984,0.3164850149415394,0.006931316950220618,0.008017265609965712
APH,20201124,185337.0,3902.0,1288517.0,B/Q/N,NYSE,129.42,131.25,21.64,1.3125,0.1438374503401973,-0.45748938827211233,0.1591490150287062,0.014140009272137325,0.004307192166237734
APHA,20201124,3376034.0,11662.0,13470873.0,B/Q/N,NASDAQ,6.75,6.85,21.64,0.06849999999999999,0.2506173133693711,-0.12934016459630587,0.8265877809061133,0.014814814814814762,0.04655705532789832
API,20201124,138676.0,1324.0,1065463.0,B/Q/N,NASDAQ,36.0,36.61,21.64,0.3661,0.1301556224852482,-0.183054849440346,-0.18437138533072955,0.01694444444444443,0.04295161839094546
APLE,20201124,183338.0,740.0,3531803.0,B/Q/N,NYSE,13.04,13.17,21.64,0.1317,0.05191059637244773,-0.1257702566298502,0.3590171895249793,0.009969325153374294,0.01581881204154827
APPN,20201124,494262.0,311.0,1773282.0,B/Q/N,NASDAQ,138.99,132.81,21.64,1.3281,0.27872724135247523,-0.43540340844742637,-0.06692007886507537,-0.04446363047701278,0.04686978398870906
APPS,20201124,1466284.0,97784.0,6047555.0,B/Q/N,NASDAQ,40.42,37.85,21.64,0.3785,0.2424589772230265,-0.14845924348166628,0.6216088304814104,-0.06358238495794162,0.06818210285853417
APT,20201124,317197.0,893.0,1305298.0,B/Q/N,AMEX,12.05,11.77,21.64,0.1177,0.243007343916868,-0.29051916193870714,-0.10519539990347913,-0.02323651452282167,0.09613440129858604
APTV,20201124,353253.0,0.0,1951539.0,B/Q/N,NYSE,119.0,121.66,21.64,1.2166,0.1810125239618578,-0.048247361310519016,-0.03527849072422616,0.022352941176470558,0.007227243021983556
APXT,20201124,1089071.0,1800.0,6289866.0,B/Q/N,NASDAQ,10.8,10.5,21.64,0.105,0.17314693190602154,-0.05338323786957405,-0.3236702498570161,-0.027777777777777842,0.17564551801172856
ARCC,20201124,901160.0,6518.0,3434246.0,B/Q/N,NASDAQ,16.75,16.86,21.64,0.1686,0.26240403279205976,-0.301009686436364,0.6567965523346663,0.006567164179104443,0.008126044155298932
ARI,20201124,170195.0,390.0,1584747.0,B/Q/N,NYSE,11.35,11.41,21.64,0.11410000000000001,0.10739569155202691,-0.25753923724863104,0.12254638415065632,0.005286343612334846,0.011295677496880827
ARKG,20201124,299149.0,9000.0,1890003.0,B/Q/N,BATS,78.37,74.72,21.64,0.7472,0.1582796429423657,-0.5747581187263967,0.058658552911278396,-0.04657394411126713,0.04012319286699926
ARKK,20201124,975429.0,45881.0,3089388.0,B/Q/N,Pacific,109.08,106.14,21.64,1.0614,0.3157353495255371,-0.4215676177774302,-0.17180002166078143,-0.02695269526952693,0.027303473265576667
ARMK,20201124,297805.0,0.0,2757453.0,B/Q/N,NYSE,36.36,36.95,21.64,0.36950000000000005,0.1080000275616665,-0.5099913748371224,1.0575044042164077,0.01622662266226632,0.010893138062502498
ARR,20201124,204110.0,2.0,1137977.0,Q/N,NYSE,10.97,10.99,21.64,0.1099,0.17936214879562593,-0.2585274913242923,0.10785335930708116,0.0018231540565177367,0.01758032249420691
ARRY,20201124,287981.0,1100.0,1604001.0,B/Q/N,NASDAQ,45.67,46.2,21.64,0.462,0.17953916487583238,-0.29369421018918795,0.48087648629959295,0.01160499233632584,0.012630479405059434
ARWR,20201124,836668.0,28528.0,3536392.0,B/Q/N,NASDAQ,65.5,60.39,21.64,0.6039,0.2365880253094114,-0.21305877688282746,2.21030524476318,-0.07801526717557251,0.03441517250478803
ASAN,20201124,532616.0,206519.0,1499740.0,B/Q/N,NYSE,22.02,22.88,21.64,0.2288,0.3551388907410618,-0.09373346966175866,0.38527730670184035,0.039055404178019955,0.02025046334341261
ASHR,20201124,1666113.0,0.0,5648300.0,B/Q/N,Pacific,38.3,38.45,21.64,0.3845,0.29497601048102967,-0.15469240771067172,2.332703960915973,0.003916449086162029,0.09297613015677152
ASMB,20201124,164966.0,2100.0,1913554.0,B/Q/N,NASDAQ,5.53,5.52,21.64,0.0552,0.08620922116647871,-0.43634534252350304,0.757020999182804,-0.0018083182640145886,0.05794726333109808
ATI,20201124,527067.0,58701.0,2864132.0,B/Q/N,NYSE,14.9,14.51,21.64,0.1451,0.18402329222256517,-0.6649585871471798,-0.30751177284531606,-0.02617449664429534,0.02258486289049392
ATUS,20201124,782297.0,874.0,12124419.0,B/Q/N,NYSE,35.36,34.58,21.64,0.3458,0.06452243196148202,-0.24064809388130307,-0.21203991811841325,-0.022058823529411797,0.03417603764028399
ATVI,20201124,292814.0,4904.0,7259106.0,B/Q/N,NASDAQ,75.93,75.23,21.64,0.7523000000000001,0.04033747406361059,-0.11449408004892943,0.04395430713668037,-0.009219017516133318,0.009392558083030567
AU,20201124,456283.0,25400.0,5343875.0,B/Q/N,NYSE,20.42,20.77,21.64,0.2077,0.08538429510420809,-0.2592308861686766,0.24451146891652775,0.017140058765915664,0.01281898191351188
AUY,20201124,3968237.0,17059.0,18411605.0,B/Q/N,NYSE,4.92,5.04,21.64,0.0504,0.21552911872702027,-0.33369509680016385,0.18468055245184012,0.024390243902439046,0.01932731380055657
AVGO,20201124,143082.0,3.0,1345835.0,B/Q/N,NASDAQ,388.62,392.23,21.64,3.9223000000000003,0.10631466710257943,-0.34345933075634766,0.10169498462676939,0.009289280016468565,0.003327146036016381
AVTR,20201124,91109.0,9754.0,2078365.0,B/Q/N,NYSE,25.99,25.96,21.64,0.2596,0.04383686214885258,-0.1483621482182917,-0.6559843574856774,-0.0011542901115812847,0.003593680616472125
AVYA,20201124,115043.0,1221.0,2810780.0,B/Q/N,NYSE,17.78,17.84,21.64,0.1784,0.04092920826247518,-0.4214745104719956,0.18670515984831276,0.003374578177727712,0.03370559243408392
AXL,20201124,142163.0,0.0,2283093.0,B/Q/N,NYSE,8.47,8.7,21.64,0.087,0.06226772190182354,-0.16751064684169287,0.7680331258450668,0.02715466351829972,0.020155669943911606
AXP,20201124,796898.0,9155.0,6169168.0,B/Q/N,NYSE,119.0,120.39,21.64,1.2039,0.12917430681090222,-0.32068280416351924,1.0400067193722942,0.011680672268907568,0.0076616406509427346
AXTA,20201124,170829.0,0.0,2717740.0,B/Q/N,NYSE,28.93,28.74,21.64,0.2874,0.06285700618896584,-0.10775571771896761,0.9849282932657897,-0.006567576909782278,0.01154143329921575
AYRO,20201124,5182156.0,407740.0,19221096.0,B/Q/N,NASDAQ,9.44,8.7,21.64,0.087,0.26960772684346407,-0.3177508302560709,-0.6251788464797672,-0.0783898305084746,0.7910458713361118
AYX,20201124,263345.0,3806.0,1582242.0,B/Q/N,NYSE,113.5,112.0,21.64,1.12,0.16643787739170116,-0.33430060452357757,-0.11265534568621292,-0.013215859030837005,0.029276481551032817
AZN,20201124,1214907.0,18883.0,8341371.0,B/Q/N,NASDAQ,54.0,53.57,21.64,0.5357,0.14564835924454145,-0.2834533616220296,-0.3898329075301116,-0.007962962962962958,0.006356262721609061
AZUL,20201124,263013.0,4373.0,2048169.0,Q/N,NYSE,19.98,20.19,21.64,0.20190000000000002,0.12841371976628882,-0.16520808605734003,0.4485113671885498,0.010510510510510553,0.006208364367162963
BA,20201124,7987686.0,21968.0,31131995.0,B/Q/N,NYSE,219.43,218.49,21.64,2.1849000000000003,0.25657481957066997,-0.13973197086478384,0.0972634775976101,-0.004283826277172664,0.055146781067594734
BABA,20201124,2669964.0,10520.0,20660477.0,B/Q/N,NYSE,276.235,279.96,21.64,2.7996,0.1292305109896543,-0.2795218921035616,-0.18393266881074916,0.013484895107426523,0.0009545108995790492
BAC,20201124,7838639.0,107377.0,80387848.0,B/Q/N,NYSE,27.93,28.98,21.64,0.2898,0.09751024806634953,-0.2230940921825398,0.7698308481650993,0.03759398496240604,0.009292544477847527
BAM,20201124,502764.0,2800.0,3606677.0,B/Q/N,NYSE,41.79,43.04,21.64,0.4304,0.13939812187229408,-0.21920981947525994,0.6371587055891712,0.029911462072266092,0.0023892388995343603
BAX,20201124,330255.0,184.0,4589095.0,B/Q/N,NYSE,76.01,76.03,21.64,0.7603,0.07196516960315705,-0.29734308139217025,0.504873439451659,0.0002631232732534669,0.008983809154031292
BB,20201124,472037.0,8727.0,5144868.0,B/Q/N,NYSE,5.74,5.7,21.64,0.057,0.09174909832477723,-0.25611591195114897,0.029141967625903598,-0.0069686411149825845,0.009206078024037308
BBBY,20201124,1994845.0,2473.0,9724586.0,B/Q/N,NASDAQ,21.09,21.97,21.64,0.21969999999999998,0.2051341825759986,-0.2953820824362796,0.02301476191618349,0.04172593646277852,0.0771742198816412
BBL,20201124,76511.0,200.0,1736179.0,B/Q/N,NYSE,46.73,47.86,21.64,0.47859999999999997,0.04406861274096738,-0.6012001252111814,0.5131827685775021,0.024181468007703887,0.000822026506526959
BBY,20201124,2884176.0,2537.0,11676029.0,B/Q/N,NYSE,115.79,113.54,21.64,1.1354,0.24701685821438094,-0.13529635483704203,1.627510570437969,-0.01943172985577338,0.045110428962449226
BCS,20201124,631714.0,1472.0,4775139.0,B/Q/N,NYSE,7.79,8.02,21.64,0.0802,0.13229227463326199,-0.26105582954943374,0.5116753338805808,0.02952503209242613,0.0002751337178747564
BDN,20201124,441738.0,300.0,2618828.0,B/Q/N,NYSE,11.55,11.65,21.64,0.1165,0.16867774439558458,-0.6379314986059063,0.44171674103272013,0.008658008658008627,0.015353124777734413
BDX,20201124,144556.0,72.0,2314373.0,B/Q/N,NYSE,229.0,229.29,21.64,2.2929,0.06246011338708151,-0.15398505996777204,0.546569361210754,0.0012663755458514937,0.007979733557298077
BE,20201124,2242878.0,90316.0,16035160.0,B/Q/N,NYSE,22.75,25.02,21.64,0.2502,0.13987250516988917,-0.12643310386054182,0.22810240962240613,0.09978021978021977,0.11593858025019621
BEEM,20201124,670459.0,29823.0,2461351.0,B/Q/N,NASDAQ,35.6,32.04,21.64,0.3204,0.2723947133098855,-0.31230957276502114,-0.4367735134119633,-0.10000000000000006,0.35042257555612216
BEKE,20201124,456384.0,1596.0,5508366.0,B/Q/N,NYSE,63.97,64.08,21.64,0.6408,0.08285288232481285,-0.3002423430151542,0.03980638385107519,0.0017195560418946292,0.002077815700528992
BEN,20201124,794281.0,5157.0,5225481.0,B/Q/N,NYSE,21.68,22.37,21.64,0.2237,0.1520015095261087,-0.4060393535691741,0.7455619206562308,0.03182656826568272,0.010355862170783606
BG,20201124,199998.0,0.0,2144494.0,B/Q/N,NYSE,60.67,62.65,21.64,0.6265,0.09326116090788783,-0.20197833708846546,0.745874246227167,0.032635569474204665,0.015356694804382731
BHC,20201124,310280.0,600.0,4641434.0,B/Q/N,NYSE,19.58,19.24,21.64,0.1924,0.06685002953828494,-0.34362048058477085,0.08033535911216422,-0.01736465781409601,0.013068903012696554
BHF,20201124,152460.0,5.0,1179180.0,B/Q/N,NASDAQ,37.76,38.31,21.64,0.3831,0.12929323767363762,-0.4516132585380318,-0.06116092541548633,0.014565677966101809,0.013174559030243053
BHP,20201124,326759.0,143.0,3051474.0,B/Q/N,NYSE,56.85,57.85,21.64,0.5785,0.10708234774407385,-0.4076873186636072,0.3428141558416984,0.017590149516270887,0.0010358546959344684
BIDU,20201124,381788.0,0.0,4700002.0,B/Q/N,NASDAQ,134.7,134.36,21.64,1.3436000000000001,0.08123145479512561,-0.3070629092834681,-0.17239075606650525,-0.0025241276911653677,0.17237993430933587
BIGC,20201124,1069083.0,1180.0,4272641.0,B/Q/N,NASDAQ,79.46,80.55,21.64,0.8055,0.2502159671266554,-0.12134888574207836,0.15471259888378314,0.013717593757865637,0.06665426862782196
BIIB,20201124,120960.0,4011.0,1605961.0,B/Q/N,NASDAQ,243.34,242.51,21.64,2.4251,0.07531938820432127,-0.319960735112688,0.28347300565349226,-0.00341086545574099,0.010436342170272641
BIL,20201124,399397.0,0.0,2148138.0,B/Q/N,Pacific,91.52,91.53,21.64,0.9153,0.18592706800028677,-0.38661698329701255,0.9845440922956965,0.00010926573426579017,0.014643616196034284
BILI,20201124,373371.0,2358.0,4216716.0,B/Q/N,NASDAQ,64.0,62.84,21.64,0.6284000000000001,0.08854544626671561,-0.44259975794315415,-0.3682995657197713,-0.018124999999999947,0.016089985624764498
BILL,20201124,617034.0,7651.0,3183980.0,B/Q/N,NYSE,109.46,109.07,21.64,1.0907,0.19379330272175077,-0.08345628377106384,1.0068652366401436,-0.0035629453681710267,0.03922863598021839
BJ,20201124,688634.0,1.0,3791076.0,B/Q/N,NYSE,43.83,43.22,21.64,0.4322,0.18164605510414458,-0.1712796997171155,0.2312266064327134,-0.013917408167921502,0.027615564376592405
BK,20201124,563919.0,1966.0,6188974.0,B/Q/N,NYSE,39.2,40.69,21.64,0.4069,0.09111671821532939,-0.07879429710467535,0.5118798738116096,0.03801020408163252,0.006984227434529632
BKLN,20201124,1763179.0,0.0,5132618.0,B/Q/N,Pacific,22.02,21.99,21.64,0.21989999999999998,0.3435242989055488,-0.1743977013074408,0.07091070698303274,-0.0013623978201635393,0.0266352776336274
BKR,20201124,828941.0,2803.0,8997050.0,B/Q/N,NYSE,20.0,20.26,21.64,0.2026,0.09213475528089762,-0.1536773980769671,0.03768911597383013,0.013000000000000077,0.01311873259113798
BLDP,20201124,2155981.0,13112.0,19657238.0,B/Q/N,NASDAQ,20.24,19.99,21.64,0.1999,0.10967873513054072,-0.09946517096227742,0.47769205892775446,-0.012351778656126484,0.0672816728790364
