Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short interest % change,Previous volume delta,Previous close % change,Total Volume/Shares Outstanding
DISCA,20201106,575643.0,2734.0,4866360,B/Q/N,21.37,20.93,-0.023332000000000002,0.11829026212610658,-0.006284839772183623,-0.3734220829586505,-0.020589611605053872,0.03037569805334206
DKNG,20201106,3557566.0,5142.0,18198491,B/Q/N,42.23,42.32,-0.0165,0.19548686756500855,-0.04124129474947094,-0.42994509289564353,0.0021311863604073743,0.048113371927370044
DNKN,20201106,177008.0,207.0,4792028,B/Q/N,106.12,106.11,0.000471,0.03693801455250262,-0.008277776974451714,0.060392683775799066,-9.423294383721368e-05,0.058143630332141365
DT,20201106,444981.0,0.0,2809132,B/Q/N,38.68,36.94,-0.044984,0.15840515860415247,-0.08149412643897139,-0.23822938007693278,-0.044984488107549174,0.00995805283167004
DUST,20201106,730298.0,24383.0,3964685,B/Q/N,15.96,16.08,-0.008020000000000001,0.18420076248176084,-0.08676126538360532,-0.5114170511867348,0.007518796992481042,0.799304096572477
DVN,20201106,2182740.0,4345.0,13372664,B/Q/N,9.95,9.77,-0.027860999999999997,0.16322402178055173,-0.0022884886094331758,-0.09262512934471001,-0.018090452261306504,0.034961213071895425
EBAY,20201106,1032425.0,7193.0,10244436,B/Q/N,49.7,50.69,0.025906,0.10077909608689048,-0.06998968857239887,-0.00781760736934287,0.01991951710261559,0.01486125547051606
EEM,20201106,6173944.0,0.0,57353252,B/Q/N,47.67,47.93,0.0046110000000000005,0.10764767096380166,0.006070245884232869,-0.2649781525702468,0.005454164044472373,0.10612129151632899
EFA,20201106,1471608.0,12548.0,21980113,B/Q/N,66.315,66.21,0.0021190000000000002,0.06695179410588108,-0.017407072325893294,-0.22953172875786432,-0.0015833521827641405,0.03050251595892312
ELY,20201106,344291.0,6341.0,3088055,B/Q/N,17.3,17.15,-0.010387,0.11149121372514414,0.04297184197378903,-0.27481745122600165,-0.008670520231213995,0.03278901946725227
EMB,20201106,1393600.0,0.0,5941435,B/Q/N,112.9,112.76,-0.004415,0.23455612995850328,-0.06873872155345073,-0.2259119037329525,-0.0012400354295837074,0.03803735595390525
ENB,20201106,669361.0,9631.0,5552767,B/Q/N,28.57,27.44,-0.033462,0.12054548660154478,0.02797219391741622,0.3028064656448682,-0.039551977598879906,0.0027418439353520513
ENPH,20201106,805190.0,199.0,3382118,B/Q/N,123.69,122.53,0.018876,0.238072710650545,-0.009563793891829514,-0.3138523150082976,-0.009378284420729214,0.026771544980954912
EOG,20201106,2059592.0,20823.0,8823508,B/Q/N,36.3,34.58,-0.028652,0.23342099310160994,0.12984140122526266,0.5857930611574419,-0.04738292011019281,0.015154324737993968
EPD,20201106,1099086.0,9831.0,5441545,B/Q/N,17.1,16.64,-0.026331000000000004,0.2019805036988576,0.10174269938859243,-0.3410953431936735,-0.026900584795321685,0.0024893882975653312
EQT,20201106,1222747.0,3.0,5954154,B/Q/N,14.31,14.15,-0.0077139999999999995,0.20536032490929862,0.11707396678361423,0.2212003428461026,-0.011180992313067795,0.021604424317814678
ERIC,20201106,910340.0,9480.0,5177253,B/Q/N,12.13,12.17,0.012479,0.17583455936961165,0.03568873321579627,-0.3486058115311897,0.0032976092333057826,0.0016850866287748988
ET,20201106,5665216.0,23718.0,21465373,B/Q/N,5.3,5.11,-0.046642,0.26392348271795696,0.020282972573783503,-0.21475914742140567,-0.035849056603773494,0.007956031504818384
EWZ,20201106,2394890.0,23.0,29220350,B/Q/N,29.91,30.76,0.029451,0.08195966167414148,0.008683339786985864,-0.19764137948343058,0.028418589100635286,0.16890375722543352
EXC,20201106,2936798.0,3312.0,8848182,Q/N,42.94,42.84,-0.00534,0.33190976406226724,0.12574566712447632,0.199062831334575,-0.0023288309268745767,0.009069733244407904
F,20201106,10649785.0,21772.0,50912118,B/Q/N,8.01,7.79,-0.025030999999999998,0.2091797673787604,0.03638583540233667,-0.17138743245749868,-0.027465667915106087,0.01302908179618837
FANG,20201106,1015043.0,961.0,4655893,B/Q/N,26.08,24.74,-0.055725,0.21801252734974794,0.011131800279604726,0.2030737483585263,-0.051380368098159504,0.02949570784509086
FAZ,20201106,410984.0,4402.0,2977679,B/Q/N,12.32,12.75,0.023274,0.13802159332822644,-0.01999918280460708,-0.534817246111798,0.03490259740259738,0.16119209478120874
FB,20201106,2930657.0,8320.0,13890974,B/Q/N,293.95,293.41,-0.00431,0.2109756306505217,-0.020908901821918624,-0.4169246143105042,-0.0018370471168564846,0.005778349976143182
FCX,20201106,1644007.0,7641.0,17437618,B/Q/N,19.14,19.12,0.01594,0.09427933333555076,-0.016786834075745063,0.025501544049367237,-0.0010449320794148158,0.012007570838039328
FE,20201106,270254.0,1169.0,6045457,Q/N,29.43,29.07,-0.010888,0.04470365102257778,0.002463260041226184,0.037712906027051275,-0.012232415902140654,0.011151708500932502
FITB,20201106,416723.0,4681.0,4930623,Q/N,24.29,23.21,-0.032917,0.08451731150404321,0.018153365509918196,-0.1918487345097961,-0.044462741869081855,0.006921843588908481
FLEX,20201106,841677.0,0.0,6637114,B/Q/N,14.88,15.46,0.043889,0.12681370246164222,0.034864781014609006,0.7106722256759835,0.038978494623655914,0.013243556902237628
FNGD,20201106,587409.0,4297.0,2404338,B/Q/N,6.88,6.77,-0.005874000000000001,0.2443121557784305,-0.04965438792591595,-0.1114717118912275,-0.0159883720930233,24.04338
FOXA,20201106,2266600.0,5751.0,7824090,Q/N,26.43,25.95,-0.024803000000000002,0.2896950316266812,0.14025689793161006,0.18745915500140084,-0.018161180476731004,0.023179512021425017
FSLR,20201106,881594.0,6395.0,4309437,B/Q/N,88.75,88.27,0.015765,0.2045728943247111,0.019777341210251348,-0.2653806933189322,-0.005408450704225397,0.04066420819571238
FSLY,20201106,1206332.0,9599.0,6471263,B/Q/N,73.29,73.43,-0.009176,0.18641368771443842,-0.02534710307777227,-0.12493940340087384,0.0019102196752626627,0.07158476769911505
FSM,20201106,578327.0,16539.0,3772617,B/Q/N,7.89,8.05,0.034704,0.1532959746510181,0.03363838411244806,-0.39806352390846256,0.020278833967047025,0.02050512505969198
FSR,20201106,1636880.0,24372.0,5203939,B/Q/N,10.9,10.86,-0.013624,0.3145463465271211,0.020883769663014806,-0.08457232983646654,-0.0036697247706422866,0.09428699623945569
FTCH,20201106,746460.0,26291.0,9723963,B/Q/N,42.5,42.48,0.12410700000000001,0.07676499797459123,-0.05098817401098431,0.8438156662734038,-0.0004705882352941912,0.032738656912835125
FXI,20201106,905797.0,300.0,16735954,B/Q/N,47.51,47.73,0.000629,0.05412281845420942,-0.044295924792283656,-0.35126198032786476,0.00463060408335085,0.21749128005198182
GDX,20201106,2163098.0,2229.0,21921499,B/Q/N,41.64,41.42,0.004852,0.09867473022716193,-0.005152475146482788,-0.5768348398939009,-0.005283381364072979,0.05043454023616567
GDXJ,20201106,819399.0,4941.0,8010365,B/Q/N,60.14,59.64,0.002353,0.10229234248376946,0.007090337813583258,-0.5244343520146323,-0.008313934153641503,0.072108643131466
GE,20201106,13856010.0,12912.0,84125494,B/Q/N,8.02,8.09,0.012516000000000001,0.16470643251140968,0.01919540414328566,-0.019594110965701763,0.00872817955112223,0.009603506123890153
GEO,20201106,2554231.0,199.0,8674387,B/Q/N,8.33,8.45,0.035539,0.29445665728310255,-0.030119559929067397,0.5562495234490002,0.014405762304921875,0.07149184073337302
GILD,20201106,570882.0,6679.0,7209788,B/Q/N,59.42,59.07,-0.009391,0.07918152378405578,-0.023020940124366812,-0.04122099641477919,-0.005890272635476294,0.005751596408705777
GLD,20201106,1049706.0,28691.0,10378266,B/Q/N,183.4,183.19,0.001421,0.10114464208182754,-0.09837159036879047,-0.35549829144355555,-0.0011450381679389747,0.024085091668600605
GM,20201106,3681703.0,31418.0,18089201,B/Q/N,37.5,37.47,0.008884999999999999,0.20353043785626573,-0.0850103417827045,-0.48427087848657124,-0.0008000000000000303,0.012640098587564721
GME,20201106,1768117.0,17872.0,5518243,B/Q/N,11.52,11.86,0.035808,0.3204130372656659,0.04042379122215489,0.17278547663299149,0.029513888888888878,0.08468549196374982
GOLD,20201106,1407505.0,26445.0,13537512,B/Q/N,29.56,28.87,-0.015347999999999999,0.10397072962890079,0.016105331374471538,-0.5256082817804761,-0.023342354533152834,0.007613749712156226
GOVT,20201106,395381.0,0.0,5977518,B/Q/N,27.71,27.71,-0.003237,0.06614467743969989,-0.002200003637366693,-0.7421041280084687,0.0,0.01097396364971544
GPS,20201106,496756.0,102.0,3906721,B/Q/N,21.32,21.43,0.006103,0.12715420425466778,-0.0028049703512341706,-0.15244221247688955,0.0051594746716697665,0.010457155935849784
GRWG,20201106,2303384.0,11115.0,7003577,B/Q/N,23.38,22.98,-0.0026040000000000004,0.3288867959901062,0.03569900869865167,-0.03274689266363813,-0.017108639863130822,0.143802764444545
GSK,20201106,515632.0,1.0,4755196,B/Q/N,37.08,36.84,0.001087,0.10843548825327073,-0.1162002590527936,-0.2797800564701862,-0.006472491909384976,0.0009477364083702294
GUSH,20201106,596249.0,8900.0,3658165,B/Q/N,20.6,19.44,-0.063584,0.16299128114778857,0.04926404832433483,0.3237611648862315,-0.05631067961165049,0.2111077973516573
HAL,20201106,1664076.0,480.0,10871287,B/Q/N,12.5,12.28,-0.023071,0.15307074498171191,-0.02778023959599535,-0.09002496652450025,-0.01760000000000005,0.012297735712917101
HBAN,20201106,855078.0,3353.0,8503267,Q/N,10.68,10.15,-0.039735,0.100558761708882,-0.01252054499304904,0.19600471297983735,-0.04962546816479395,0.008358575058943232
HBI,20201106,3743829.0,178840.0,14479979,B/Q/N,13.31,12.85,-0.036009,0.2585521014913074,-0.050829493711520624,-0.5241585826635341,-0.03456048084147264,0.04158992063364978
HPE,20201106,1476425.0,348.0,10262421,B/Q/N,9.25,9.19,-0.009698,0.1438671245313362,0.07403217015573628,-0.0837961779208758,-0.00648648648648654,0.007977730200521848
HPQ,20201106,513910.0,4550.0,6515724,B/Q/N,19.1,19.25,0.006273,0.07887227881352862,-0.014833897538376647,-0.2700615544762604,0.007853403141361182,0.004743894786178724
HST,20201106,2890962.0,6200.0,12549815,B/Q/N,10.94,10.485,-0.040714,0.23035893357790532,0.12078616489050518,0.29824499516590575,-0.04159049360146253,0.01779451254176299
HYG,20201106,2411063.0,0.0,25953401,B/Q/N,85.56,85.23,-0.003508,0.09289969357002575,-0.06634177603314373,-0.5287970747198317,-0.0038569424964936686,0.09100070476858345
HYLN,20201106,1029541.0,8681.0,3609267,B/Q/N,23.26,22.58,-0.041596,0.28524933178952955,-0.023066837837601106,-0.31862439895564115,-0.02923473774720564,0.023451748581883324
IAU,20201106,4183575.0,618.0,18704115,B/Q/N,18.64,18.61,0.0016150000000000001,0.22367136857317227,0.04164920123988072,-0.3763607016299078,-0.0016094420600858978,0.010526854457451598
IBM,20201106,939835.0,5491.0,5249171,B/Q/N,115.08,114.04,-0.006361,0.17904446244940392,0.06239269383747696,0.07077731943537256,-0.009037191518943275,0.005890947848061403
IBN,20201106,1329572.0,127.0,7673496,B/Q/N,12.2,12.13,0.0024790000000000003,0.17326809058087736,-0.014888428918341301,-0.1183698905266104,-0.005737704918032665,0.001112505465230347
ICLN,20201106,1718817.0,74.0,4891675,B/Q/N,21.5589,21.45,0.007514999999999999,0.3513759601772399,0.0419499737993283,-0.17675830242746216,-0.005051278126435114,0.0487218625498008
IEF,20201106,463964.0,20.0,10402195,B/Q/N,120.53,120.5,-0.003391,0.04460250937422342,0.009699395276497137,0.6641640148316117,-0.00024890068862524795,0.06381714723926381
IEFA,20201106,851769.0,15002.0,6625119,B/Q/N,62.66,62.59,0.002884,0.1285665963132134,0.02484140092164508,-0.2241696158426286,-0.0011171401212893902,0.005598376711171201
IEMG,20201106,7083373.0,400.0,29105878,Q/N,56.97,57.33,0.00438,0.24336572152195513,-0.0444732636561016,0.4568068667714855,0.006319115323854651,0.028568784844915585
IJR,20201106,724972.0,420.0,5220394,B/Q/N,77.09,76.11,-0.009758,0.13887304291591784,-0.06950202508715375,0.16873358691296278,-0.012712414061486625,0.009013111187845304
INFY,20201106,847228.0,20.0,5514884,B/Q/N,15.07,14.93,-0.0053300000000000005,0.15362571542755932,-0.01186665332068193,-0.1008723433601898,-0.009289980092899839,0.001294760466871962
INO,20201106,719012.0,7244.0,4706926,B/Q/N,10.6,10.53,-0.025,0.15275617249984386,-0.013224156082318111,-0.0077170344797926945,-0.0066037735849056875,0.02809762283628263
INTC,20201106,2867687.0,5351.0,36233675,B/Q/N,45.54,45.39,-0.0063490000000000005,0.079144249099767,-0.0011324194587730568,0.16494973235719826,-0.0032938076416336973,0.008841794777940459
IQ,20201106,1703907.0,7835.0,6261897,B/Q/N,25.99,25.8,0.0,0.2721071585814969,0.015582462207164527,-0.16878804861621244,-0.007310504040015303,0.0027718238935525983
IVV,20201106,551133.0,2506.0,2871848,B/Q/N,351.17,351.44,-8.5e-05,0.19190883361514954,-0.09338453131774388,-0.5838213884812705,0.000768858387675433,0.004489016021883548
IWM,20201106,2348905.0,3104.0,24930386,B/Q/N,165.62,163.62,-0.007822,0.09421855722570842,0.011165370368580688,-0.21875222591844157,-0.012075836251660426,0.0936000976159189
JBLU,20201106,859173.0,682.0,5185883,B/Q/N,12.47,12.35,-0.015152,0.16567535364758518,0.04698033073077913,-0.1538349957331828,-0.009623095429029751,0.019035941847358115
JCI,20201106,258901.0,51.0,5828157,B/Q/N,43.38,43.74,0.00598,0.04442244778237786,-0.02009198594161543,-0.2265247357441453,0.008298755186721978,0.008025553566510604
JD,20201106,875895.0,3846.0,9631781,B/Q/N,92.0,92.49,0.009826,0.09093801032228618,-0.004941315178521852,-0.4228502450485453,0.005326086956521684,0.0030774490314487116
JDST,20201106,2306033.0,108624.0,9130618,B/Q/N,8.89,9.02,-0.0033150000000000002,0.25256045100123564,-0.03046703804625467,-0.37945001244074333,0.014623172103486952,1.220271330950602
JETS,20201106,483136.0,3893.0,2721213,B/Q/N,17.85,17.75,-0.013889,0.1775443524634051,0.010455619052051557,-0.34350756644203884,-0.005602240896358622,0.025953390557939913
JKS,20201106,3764816.0,80203.0,14303594,B/Q/N,75.5,65.33,-0.097028,0.2632076945137005,0.08446487205982697,0.23339487260852657,-0.13470198675496692,0.0797164670511494
JMIA,20201106,1181766.0,23948.0,9360805,B/Q/N,19.25,18.95,-0.020165000000000002,0.1262461935698906,-0.03265499201371638,-0.3722237457005887,-0.01558441558441562,0.11938546464378932
JNJ,20201106,572673.0,2323.0,5942538,B/Q/N,140.4,142.25,0.017816000000000002,0.09636842036180501,-0.0012714720555120074,-0.25868021596375324,0.013176638176638136,0.0022573377682365637
JNK,20201106,821926.0,0.0,6473719,B/Q/N,106.46,106.13,-0.0031929999999999997,0.12696349656202255,-0.032251078264331934,-0.5329930830344619,-0.003099755776817568,0.05606184147588121
JPM,20201106,2149838.0,29556.0,12552785,B/Q/N,105.03,102.96,-0.013321000000000001,0.1712638271108762,0.004915116457126917,-0.29626492645525776,-0.01970865467009433,0.0041180934276884166
JPST,20201106,674874.0,0.0,2090009,Q/N,50.74,50.76,0.000394,0.3229048295964276,0.07097533552651158,-0.05447597384031299,0.0003941663381946397,0.007105249022607513
JWN,20201106,1888858.0,12181.0,7820295,B/Q/N,12.65,12.84,0.013418000000000001,0.24153283220134278,0.020260461511902694,-0.24949962130910736,0.015019762845849762,0.04976316300550021
KEY,20201106,2456392.0,4433.0,21146223,Q/N,13.34,12.82,-0.025836,0.11616221014977474,0.0041647755068631165,1.392714055468379,-0.03898050974512741,0.02165572690196528
KGC,20201106,871087.0,1049.0,9771935,B/Q/N,8.93,8.74,-0.011312,0.08914171041866324,-0.016845302701034126,-0.42950348316361453,-0.021276595744680795,0.007767216437485096
KHC,20201106,268172.0,586.0,4069290,B/Q/N,31.87,31.54,-0.005047,0.06590142260689211,-0.1115795189632483,-0.4862424030779323,-0.010354565422027043,0.0033283272446543396
KIM,20201106,583038.0,0.0,5107436,B/Q/N,10.67,10.26,-0.031160999999999998,0.11415473439118963,-0.04638749476210237,0.14968229428814023,-0.03842549203373947,0.01180900135511925
KMI,20201106,2757170.0,9798.0,14255440,B/Q/N,11.91,11.48,-0.035294,0.19341177824044717,0.019387510706976308,0.045875887600608796,-0.03610411418975648,0.006297145625830006
KNDI,20201106,3199850.0,18264.0,10852397,B/Q/N,9.08,9.39,0.052691,0.2948519115177965,-0.022413274392219018,-0.07400614809438,0.03414096916299565,0.19872269489465794
KO,20201106,1177441.0,1563.0,9294903,B/Q/N,49.65,49.45,0.000202,0.12667598575262162,0.012438542014723677,-0.2535672549747712,-0.004028197381671616,0.0021628957364575718
KODK,20201106,2298075.0,40421.0,8246538,B/Q/N,7.14,6.72,-0.079452,0.2786714861436399,0.14965332738338274,1.0882873109496505,-0.0588235294117647,0.10895996530843793
KR,20201106,1021432.0,16539.0,7473791,B/Q/N,32.77,33.17,0.013753,0.13666852605324392,-0.005961265723000625,0.032305262611216946,0.012206286237412222,0.009652010146470599
KRE,20201106,915818.0,5031.0,8909048,B/Q/N,42.75,41.36,-0.022684000000000003,0.10279639306017882,0.0016391964561856265,-0.25594190949549644,-0.03251461988304095,0.3082439857888144
