Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short interest % change,Previous volume delta,Previous close % change,Total Volume/Shares Outstanding
CCL,20201109,43063528.0,347471.0,185304278,B/Q/N,18.49,19.25,0.392909,0.2323935985978694,-0.015832558728944457,8.461257301095953,0.04110329908058419,0.2571640228532519
CDE,20201109,1143000.0,20311.0,8936302,B/Q/N,7.99,7.73,-0.13048400000000002,0.12790525655914495,-0.016201515267312533,0.6535396413294705,-0.03254067584480598,0.03666414146960217
CGC,20201109,2471671.0,19881.0,17430427,B/Q/N,26.95,24.58,0.045957,0.1418020912511208,-0.10987683610963689,-0.48954215219863567,-0.0879406307977737,0.04694784633068016
CLF,20201109,2198801.0,16123.0,10508361,B/Q/N,8.95,8.54,0.021530999999999998,0.20924300183444403,0.016000587324348003,0.8183927884202745,-0.04581005586592181,0.026320801013948226
CMCSA,20201109,3713627.0,27723.0,37456780,B/Q/N,47.6,47.18,0.05950999999999999,0.09914432046748278,0.025782344212019345,1.651029485506731,-0.008823529411764742,0.008203629970220103
CNC,20201109,380190.0,913.0,4208619,B/Q/N,69.85,68.82,0.013102,0.09033604609968258,-0.06464367582279047,0.14800514344134852,-0.014745884037222637,0.007258771689949599
CNK,20201109,7834586.0,90582.0,50927704,B/Q/N,12.67,13.08,0.45171999999999995,0.15383740841723398,0.01686395712556013,6.34969591120278,0.032359905288082094,0.4310120124900438
COG,20201109,1247764.0,16910.0,11007399,B/Q/N,17.23,16.65,0.012774,0.11335684297443928,0.028071990788656742,0.9769745680520133,-0.03366221706326186,0.027616544448714912
COMM,20201109,425460.0,1817.0,4409906,B/Q/N,10.5,10.19,0.027218,0.09647824692861934,0.006336443139974557,0.45859020448150645,-0.02952380952380957,0.02219997579496624
COP,20201109,1235594.0,20880.0,17614545,B/Q/N,33.16,33.38,0.143542,0.07014623426265056,-0.0627873850548636,0.6800564376198913,0.006634499396863872,0.01649368039852263
CRON,20201109,3442416.0,14101.0,19547977,B/Q/N,8.61,7.23,-0.037284000000000005,0.17610088245960184,-0.08048591191217555,-0.5728074488062732,-0.1602787456445992,0.054881247893012276
CSCO,20201109,3314618.0,21680.0,42649538,B/Q/N,39.92,38.2,0.017852,0.07771755933206123,-0.008047231411983227,1.1899310551915843,-0.043086172344689345,0.010104084438433738
CVS,20201109,2438064.0,29616.0,15696356,B/Q/N,69.0,67.53,0.039723,0.15532675227294793,-0.0021757876947210153,-0.36003472434149514,-0.02130434782608694,0.011993821824187902
CVX,20201109,2156208.0,45885.0,24015181,B/Q/N,80.0,79.4,0.115952,0.08978520711544918,-0.02868565634944914,1.870254136588885,-0.007499999999999929,0.012475082100901652
CXW,20201109,356516.0,1039.0,3389729,Q/N,6.36,6.22,0.036667,0.10517536947643898,-0.05643573315227278,0.0988421038641165,-0.02201257861635229,0.02833410969985376
DAL,20201109,6469046.0,170033.0,58086425,B/Q/N,37.4,36.77,0.170274,0.11136932596557629,-0.04353882296447255,3.9137723268308906,-0.016844919786096136,0.09108248514925027
DBX,20201109,1296139.0,4547.0,9305260,B/Q/N,19.49,18.75,-0.020632,0.13929100315305537,-0.015546283709894304,0.07161727345803132,-0.03796818881477673,0.029493049032806525
DDD,20201109,751766.0,5005.0,5967609,B/Q/N,6.59,6.87,0.100962,0.12597440616501518,-0.051092432430692974,0.4093479331318835,0.04248861911987864,0.048070855347953134
DIS,20201109,4948963.0,69862.0,35634684,B/Q/N,140.26,142.59,0.118704,0.1388805075414728,0.0017494291522152927,4.692717075602861,0.016612006274062546,0.019719664893986716
DISCA,20201109,554817.0,1100.0,6480820,B/Q/N,21.86,22.12,0.056856,0.0856090741603686,-0.032681187965737976,0.3317592615425082,0.01189387008234225,0.04045311720835702
DKNG,20201109,3561245.0,15419.0,21113397,B/Q/N,44.17,41.5,-0.019376,0.16867228897367867,-0.026814578591329852,0.1601729506034319,-0.06044826805524115,0.055819832672457236
DNKN,20201109,249068.0,1840.0,7323396,B/Q/N,106.2,106.05,-0.000565,0.03400990469448873,-0.0029281098580138873,0.5282456613358687,-0.001412429378531127,0.08885775078941165
DT,20201109,372478.0,315.0,3771214,B/Q/N,37.2,35.49,-0.039253,0.09876872540248313,-0.05963643320166934,0.34248372806973826,-0.04596774193548389,0.013368523889775809
DUST,20201109,447359.0,8949.0,6536267,B/Q/N,17.6665,18.1,0.125622,0.06844258351135289,-0.11575817897040795,0.6486220216738531,0.02453796733931465,1.2545206289774367
DVN,20201109,1754408.0,7157.0,17784167,B/Q/N,10.83,11.33,0.159672,0.09864999580806906,-0.06457402597248267,0.32988961660892696,0.04616805170821791,0.046494554248366016
EBAY,20201109,2930649.0,31485.0,19388023,B/Q/N,48.0,48.32,-0.046755000000000005,0.15115770184510302,0.05037860575821254,0.8925417660864883,0.006666666666666672,0.02812554667443295
EEM,20201109,7181984.0,7.0,74889427,B/Q/N,49.48,48.26,0.006885,0.09590117440743672,-0.01174649655636495,0.30575729167022647,-0.0246564268391269,0.13856865019890832
EFA,20201109,3531671.0,6028.0,43606535,B/Q/N,69.36,68.14,0.02915,0.08098948930475673,0.014037695198875655,0.9839085904608407,-0.017589388696655116,0.060514203441576465
ELY,20201109,610890.0,104.0,5401038,B/Q/N,18.35,18.58,0.08338200000000001,0.1131060362841365,0.0016148225589923682,0.7490096517063329,0.012534059945503917,0.05734831151821106
EMB,20201109,2172645.0,12293.0,6858288,B/Q/N,114.24,113.3,0.004789,0.31679115837655114,0.08223502841804783,0.1543150770815468,-0.008228291316526592,0.04259806211180124
ENB,20201109,973663.0,9196.0,7425075,B/Q/N,29.01,28.95,0.055029,0.13113173941003964,0.010586252808494859,0.33718468648153255,-0.002068252326783946,0.0036663517230750243
ENPH,20201109,601662.0,2593.0,3378923,B/Q/N,129.54,117.08,-0.044479,0.17806324678011307,-0.06000946387043196,-0.0009446743135514491,-0.09618650609850235,0.026746254590077314
EOG,20201109,1067580.0,1120.0,10838327,B/Q/N,39.45,40.31,0.165703,0.09850044199626012,-0.13492055110534984,0.22834670745467675,0.021799746514575395,0.018578552383778937
EPD,20201109,2240266.0,32414.0,16169687,B/Q/N,17.66,17.68,0.0625,0.138547270581057,-0.06343323311780058,1.9715249988744006,0.001132502831257054,0.007397279558120766
EQT,20201109,996547.0,4529.0,11310641,B/Q/N,14.7,13.49,-0.046643,0.0881070312460629,-0.11725329366323575,0.8996218438421311,-0.08231292517006797,0.04104023635775489
ERIC,20201109,1791398.0,6759.0,13370101,B/Q/N,12.586,12.2,0.002465,0.13398537527876567,-0.04184918409084598,1.5824700859703011,-0.03066899729858581,0.004351685811079718
ET,20201109,6702112.0,53618.0,44420929,B/Q/N,5.48,5.6,0.09589,0.15087734882807155,-0.11304613388988541,1.0694226464175582,0.021897810218977957,0.016466122063281054
EWZ,20201109,2641720.0,2247.0,40938852,B/Q/N,32.36,31.42,0.021456,0.06452843377239792,-0.017431227901743562,0.4010390703739004,-0.02904820766378238,0.23664076300578035
EXC,20201109,595141.0,4676.0,8128001,B/Q/N,44.41,43.32,0.011204,0.07322107858992635,-0.2586886854723409,-0.08139310425576689,-0.0245440216167529,0.008331519500873817
F,20201109,10604693.0,166473.0,110511311,B/Q/N,8.11,8.2,0.052632000000000005,0.09596024971597704,-0.11321951766278336,1.1706288275023247,0.011097410604192339,0.028281300542692244
FANG,20201109,1846855.0,10498.0,10946944,B/Q/N,28.245,32.4,0.30962,0.1687096417045707,-0.049302885645177236,1.3512017995258911,0.14710568242166747,0.06929645099958759
FAZ,20201109,4095865.0,295995.0,14333369,B/Q/N,10.63,9.83,-0.22902,0.28575731218529293,0.1477357188570665,3.8136044885966554,-0.07525870178739423,0.730442402381712
FB,20201109,4210045.0,29643.0,25117650,B/Q/N,289.87,278.77,-0.049896,0.1676130131600687,-0.043362617490452976,0.8081993386496872,-0.03829302790906276,0.010448408605348538
FCX,20201109,3212050.0,21127.0,40987967,B/Q/N,20.85,19.79,0.035042,0.07836568229890495,-0.015913651036645812,1.3505485095498708,-0.05083932853717037,0.028224377736667836
FE,20201109,635321.0,746.0,8229270,B/Q/N,30.05,29.52,0.01548,0.07720259512690676,0.03249894410432898,0.3612320788982537,-0.0176372712146423,0.015180063345991679
FITB,20201109,1406933.0,7461.0,13913718,B/Q/N,25.1965,26.56,0.14433400000000002,0.10111840702822926,0.016601095524186052,1.8218985714381326,0.05411465878197362,0.019530220322868008
FLEX,20201109,425809.0,5611.0,4262770,B/Q/N,15.69,15.31,-0.009701999999999999,0.09989021223289082,-0.0269234902287514,-0.3577374141833333,-0.02421924792861689,0.008505841101441303
FNGD,20201109,534339.0,8717.0,4170958,B/Q/N,6.69,7.38,0.090103,0.12810941754867827,-0.11620273822975222,0.7347635814931178,0.10313901345291472,41.70958
FOXA,20201109,1585860.0,1041.0,8566618,B/Q/N,26.97,26.25,0.011560999999999998,0.1851208960175416,-0.10457413560913961,0.09490279380733095,-0.026696329254727435,0.025379312471348864
FSLR,20201109,804964.0,32.0,4033298,B/Q/N,95.72,86.11,-0.024470000000000002,0.19957959962293884,-0.004993294701772261,-0.06407774379808778,-0.10039699122440451,0.03805853748119542
FSLY,20201109,1242992.0,65144.0,7636909,B/Q/N,69.67,69.79,-0.049571,0.16276113804681971,-0.023652549667618677,0.1801265069894393,0.001722405626525112,0.08447908185840708
FSM,20201109,842755.0,3887.0,4900496,B/Q/N,7.41,7.51,-0.067081,0.17197340840600625,0.01867743375498815,0.2989646179296759,0.013495276653171342,0.026635431938763013
FSR,20201109,12518954.0,110221.0,38674085,B/Q/N,11.73,14.34,0.32044199999999995,0.32370394800549257,0.009157601478371469,6.431694529855173,0.22250639386189253,0.7007121541892382
FTCH,20201109,751335.0,1900.0,6904301,B/Q/N,40.13,43.84,0.032014999999999995,0.10882129849205589,0.032056300517464664,-0.289970457518195,0.09244953899825568,0.023245413589289103
FXI,20201109,3023361.0,0.0,25851113,B/Q/N,49.36,48.23,0.010476000000000001,0.11695283680822563,0.06283001835401622,0.5446453186953071,-0.022893030794165367,0.33726174820613175
GDX,20201109,3770714.0,19683.0,43551216,B/Q/N,39.41,38.88,-0.061322999999999996,0.08658114161496662,-0.01209358861219531,0.9866896875984621,-0.013448363359553262,0.10009415252727806
GDXJ,20201109,836440.0,33068.0,14962029,B/Q/N,56.8165,56.01,-0.060865,0.05590418251428332,-0.04638815996948614,0.8678336130750596,-0.01419482016667693,0.1347475967701923
GE,20201109,18327991.0,188193.0,193282713,B/Q/N,9.35,8.72,0.077874,0.09482478135538173,-0.06988165115602794,1.2975521903027398,-0.06737967914438492,0.022064556529529596
GEO,20201109,1072541.0,13405.0,6220666,B/Q/N,8.8,8.4,-0.005917,0.17241578313318864,-0.12204087414991385,-0.2828696713669796,-0.04545454545454549,0.05127679437757885
GILD,20201109,662766.0,1609.0,10807128,B/Q/N,59.4,59.05,-0.000339,0.06132674656948636,-0.017854777214569406,0.49895225768080836,-0.005892255892255917,0.008621368422098354
GLD,20201109,2383902.0,75897.0,29800706,B/Q/N,176.42,175.08,-0.044271000000000005,0.07999481623019267,-0.02114982585163487,1.8714532851634367,-0.007595510713070939,0.06948171135462812
GM,20201109,2969389.0,85069.0,22100754,B/Q/N,38.7203,38.96,0.039765,0.13435690927105925,-0.06917352858520648,0.2217650740903371,0.006190551209572217,0.015440953433070571
GME,20201109,1596632.0,19585.0,6244865,B/Q/N,12.76,11.49,-0.031197,0.25567117944102874,-0.06474185782463715,0.13167633248481447,-0.09952978056426329,0.09583656696020862
GOLD,20201109,4755413.0,102774.0,47566213,B/Q/N,27.22,26.9,-0.06823699999999999,0.09997459751525731,-0.003996132113643497,2.513659895555402,-0.011756061719324038,0.026752127018399813
GOVT,20201109,1295586.0,0.0,8018256,B/Q/N,27.54,27.525,-0.006676,0.16157952552275706,0.09543484808305717,0.3414022341714404,-0.0005446623093682124,0.014791101272827891
GPS,20201109,2004005.0,2310.0,13688049,B/Q/N,23.7,23.06,0.076062,0.14640545193840263,0.019251247683734846,2.5037180796888237,-0.027004219409282725,0.03663892631456219
GRWG,20201109,1346928.0,12959.0,5168427,B/Q/N,24.76,21.53,-0.063098,0.26060695062540307,-0.0682798453647031,-0.2620303881859227,-0.1304523424878837,0.10612207025493207
GSK,20201109,983542.0,7192.0,6280417,B/Q/N,37.99,37.49,0.017644,0.15660456940996115,0.04816908115669043,0.32074829302514557,-0.013161358252171624,0.0012517212435927628
GUSH,20201109,745321.0,24004.0,7488307,B/Q/N,23.66,25.72,0.32304499999999997,0.09953130927992135,-0.0634599718678672,1.0470118215006705,0.08706677937447163,0.4321401567898104
HAL,20201109,2096935.0,24099.0,25174517,B/Q/N,14.2,14.38,0.17101,0.08329593771352198,-0.06977480726818994,1.3156887496393022,0.012676056338028275,0.028477728236439594
HBAN,20201109,1470447.0,17806.0,21582982,B/Q/N,11.02,11.95,0.17734000000000003,0.0681299275512531,-0.032428834157628886,1.5381987887714217,0.08439201451905624,0.021215725090464727
HBI,20201109,2515494.0,6417.0,16176423,B/Q/N,13.1,12.81,-0.0031130000000000003,0.15550372291822487,-0.10304837857308255,0.11715790471795574,-0.022137404580152606,0.046440723945101105
HPE,20201109,1300034.0,114163.0,19918759,B/Q/N,9.55,9.73,0.05876000000000001,0.06526681707429664,-0.07860030745703957,0.9409415185753927,0.018848167539266984,0.015484307770185649
HPQ,20201109,1483501.0,19660.0,13947136,B/Q/N,19.92,19.73,0.024935,0.1063659951405077,0.02749371632697907,1.1405351116775357,-0.00953815261044183,0.010154473355919553
HST,20201109,3292527.0,3200.0,29635504,B/Q/N,13.0,13.64,0.300906,0.1111007594134387,-0.1192581741644666,1.36142955095354,0.04923076923076927,0.042020487760932514
HYG,20201109,9821909.0,3275.0,59347130,B/Q/N,86.88,85.88,0.007625999999999999,0.16549930889665598,0.07259961532663022,1.28668026976503,-0.01151012891344383,0.1971010627698439
HYLN,20201109,1294784.0,20618.0,4552007,B/Q/N,23.24,23.08,0.022143000000000003,0.28444244483806813,-0.0008068869514614163,0.26119985027430775,-0.0068846815834767705,0.02957734180014196
IAU,20201109,10456009.0,3970.0,47472285,B/Q/N,17.93,17.8,-0.043525,0.22025501827013383,-0.00341635030303844,1.5380663559863699,-0.007250418293363023,0.026531204940479516
IBM,20201109,812926.0,19757.0,8992152,B/Q/N,117.88,115.53,0.013066,0.09040394334971207,-0.08864051909969185,0.7130613576886712,-0.019935527655242574,0.010091555118673223
IBN,20201109,3481712.0,2623.0,22308488,B/Q/N,13.29,13.44,0.107997,0.15607117793012237,-0.017196912650754986,1.9072130877503553,0.011286681715575649,0.0032342774009223394
ICLN,20201109,3141220.0,2106.0,9398682,B/Q/N,22.86,21.49,0.001865,0.3342192022243119,-0.01715675795292798,0.9213627234025155,-0.05993000874890643,0.09072086872586872
IEF,20201109,731338.0,1574.0,11195824,B/Q/N,119.59,119.61,-0.007386,0.06532239163459519,0.020719882260371768,0.07629437825382047,0.00016723806338319274,0.06949611421477343
IEFA,20201109,1083690.0,7671.0,11152989,B/Q/N,65.59,64.38,0.028599,0.09716588082351736,-0.03140071548969604,0.683439799345491,-0.018447934136301386,0.009364390428211586
IEMG,20201109,5826430.0,8102.0,27904300,B/Q/N,59.17,57.79,0.008024,0.20880043577513144,-0.034565285746823715,-0.041283001323650155,-0.02332262971100224,0.02708629392351
IJR,20201109,2291621.0,10445.0,8625390,Q/N,81.04,79.78,0.04822,0.2656831749057144,0.12681013198979657,0.6522488532474752,-0.015547877591312993,0.014876491893756469
INFY,20201109,1005234.0,60.0,6601258,B/Q/N,15.35,14.83,-0.006697999999999999,0.1522791564880512,-0.001346558939508108,0.19698945616988497,-0.03387622149837131,0.0015498146271113362
INO,20201109,4634217.0,220360.0,26526268,B/Q/N,9.71,8.5,-0.192783,0.1747029397425978,0.021946767242753934,4.635582118775608,-0.1246138002059733,0.1583464608362556
INTC,20201109,3347481.0,30119.0,48481729,B/Q/N,46.64,45.6,0.004627,0.0690462380168001,-0.010098011082966901,0.3380295815977816,-0.022298456260720394,0.011830582967301122
IQ,20201109,656542.0,4387.0,6512497,B/Q/N,25.7117,26.97,0.045349,0.10081263761042808,-0.17129452097106884,0.0400198214694365,0.048938809958112395,0.0028827517909172915
IVV,20201109,1441948.0,6618.0,9109230,B/Q/N,365.29,355.83,0.012491,0.1582952675473119,-0.033613566067837636,2.171905337608397,-0.025897232335952355,0.01421651190011705
IWM,20201109,8218015.0,11818.0,55052701,B/Q/N,176.95,169.55,0.036243,0.1492754188391229,0.055056861613414484,1.208257064290942,-0.04181972308561728,0.20110575707762557
JBLU,20201109,5066263.0,54566.0,28356199,B/Q/N,14.9,15.03,0.21700399999999997,0.17866509541705503,0.012989741769469848,4.46795965123008,0.008724832214765034,0.10408776194451637
JCI,20201109,284320.0,2538.0,7864109,B/Q/N,45.92,44.42,0.015545999999999999,0.036154127568679424,-0.008268320213698437,0.3493303286098847,-0.03266550522648084,0.010829122831175984
JD,20201109,1584767.0,8274.0,20851526,B/Q/N,92.4,84.86,-0.082495,0.07600244701514891,-0.014935563307137259,1.1648671206290924,-0.08160173160173166,0.006662268223595161
JDST,20201109,551646.0,12109.0,13181751,B/Q/N,9.92,10.1,0.119734,0.041849220183267005,-0.21071123081796864,0.4436866157361966,0.01814516129032255,1.682966719604558
JETS,20201109,5270932.0,84132.0,27722651,B/Q/N,21.55,20.61,0.161127,0.19013087889754843,0.01258652643414332,9.187607879280307,-0.04361948955916479,0.26427693994280266
JKS,20201109,1114379.0,56830.0,5333095,B/Q/N,69.99,62.49,-0.043472,0.2089554001944462,-0.054252294319254324,-0.6271500016009962,-0.10715816545220737,0.029722284612395292
JMIA,20201109,1797818.0,136562.0,13961276,B/Q/N,17.83,16.0,-0.155673,0.12877175410041317,0.0025255605305225526,0.49146104421574854,-0.10263600673022986,0.17805876976180834
JNJ,20201109,667066.0,4110.0,12351644,B/Q/N,148.425,146.08,0.026924,0.05400625212319915,-0.04236216823860585,1.0785132547743068,-0.015799225197911396,0.00469190647178235
JNK,20201109,2095245.0,1116.0,14707583,B/Q/N,108.05,106.89,0.007161,0.1424601853343272,0.015496688772304645,1.271890855936132,-0.010735770476631159,0.13217376058086208
JPM,20201109,6692369.0,80771.0,47792406,B/Q/N,113.16,116.9,0.13539199999999998,0.14002996626702577,-0.031233860843850436,2.8073149504273354,0.0330505478967834,0.01567887867449466
JPST,20201109,477945.0,7700.0,2158559,B/Q/N,50.76,50.745,-0.00029600000000000004,0.22141854820739207,-0.10148628138903551,0.03279890182291081,-0.0002955082742316897,0.007337046227056424
JWN,20201109,6087936.0,29986.0,27212805,B/Q/N,15.97,16.16,0.258567,0.2237158572958576,-0.0178169749054852,2.479767067610621,0.011897307451471478,0.17316421580667882
KEY,20201109,1439831.0,55660.0,16639220,B/Q/N,14.23,15.2,0.18564699999999998,0.08653236149290652,-0.029629848656868227,-0.21313513056208666,0.06816584680252978,0.01704013072129802
KGC,20201109,2372902.0,43958.0,21784374,B/Q/N,8.01,8.06,-0.07780300000000001,0.1089267931224464,0.019785082703783152,1.2292794620512724,0.0062421972534332975,0.017312543908447907
KHC,20201109,673821.0,5612.0,10642146,B/Q/N,32.39,30.62,-0.029169,0.06331627098519416,-0.002585151621697951,1.6152341071784022,-0.054646495832046914,0.008704354930071144
KIM,20201109,1364147.0,15889.0,19591188,B/Q/N,11.74,13.57,0.322612,0.06963064210296997,-0.04452409228821967,2.8358166406784147,0.15587734241908008,0.04529768464347295
KMI,20201109,3108836.0,20596.0,31595679,B/Q/N,12.34,12.3,0.071429,0.09839434056789854,-0.09501743767254865,1.2163945132524847,-0.0032414910858994447,0.01395695901424151
KNDI,20201109,2269585.0,232853.0,8285990,B/Q/N,9.0,7.78,-0.171459,0.2739063165656729,-0.020945594952123614,-0.23648296316472758,-0.13555555555555554,0.15172816315788915
KO,20201109,4136644.0,34713.0,33441952,B/Q/N,52.5,52.57,0.063094,0.12369624835296696,-0.0029797373996546667,2.597880687942628,0.0013333333333333387,0.007781840800234147
KODK,20201109,2157672.0,70519.0,7899288,B/Q/N,6.77,6.68,-0.005952,0.27314765583936174,-0.005523830304278166,-0.042108579382038866,-0.01329394387001475,0.10437181595978337
KR,20201109,3617433.0,14269.0,20654490,B/Q/N,31.98,31.01,-0.065119,0.17514027216358283,0.038471746110338906,1.7635894554717948,-0.030331457160725418,0.02667419346489292
KRE,20201109,2974477.0,77384.0,25406885,B/Q/N,45.76,47.74,0.154255,0.11707365936438095,0.014277266304202132,1.8518069495191853,0.04326923076923086,0.8103601345790148
KSS,20201109,2043472.0,10807.0,15460456,B/Q/N,24.21,25.84,0.199629,0.132174109224204,-0.04420264423755621,1.2379657520276806,0.06732755059892602,0.09799049044917206
LAC,20201109,1025291.0,18054.0,4137403,B/Q/N,11.98,10.2,-0.060773,0.24781028099027336,-0.008718891960538322,0.08881691051912587,-0.14858096828046755,0.0456379871383346
