Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short interest % change,Previous volume delta,Previous close % change,Total Volume/Shares Outstanding
APA,20201120,1451683.0,15106.0,7963705,B/Q/N,11.37,11.44,0.00793,0.18228739010297343,0.05068697351618351,-0.2301182813755098,0.006156552330694836,0.02109712661485691
ATVI,20201120,589310.0,3035.0,6731817,B/Q/N,75.7,76.81,0.01159,0.08754100118883208,0.02514101417059282,-0.23071445737325727,0.01466314398943196,0.008710298785667626
AUY,20201120,2328076.0,11699.0,11020179,B/Q/N,5.36,5.32,0.007576,0.21125573368635844,0.022293525134472192,0.013853037121322381,-0.007462686567164185,0.011568272167000307
BA,20201120,3995224.0,27291.0,18230882,B/Q/N,204.59,199.62,-0.029416,0.2191459524558384,-0.066733989784029,-0.46749491201837967,-0.02429248741385209,0.03229392971196204
BABA,20201120,6240558.0,61778.0,34178420,B/Q/N,263.97,270.74,0.041748,0.18258766789102598,-0.04108594420656381,0.646928312613587,0.025646853809144908,0.0015790378131342545
BAC,20201120,3323379.0,13010.0,40537950,B/Q/N,26.74,26.81,-0.006301,0.0819819206447292,-0.007108242694492672,-0.12676936427081265,0.0026178010471204294,0.004686040400232622
BBBY,20201120,636549.0,9027.0,4745193,B/Q/N,20.59,20.24,-0.009300000000000001,0.134146071613947,0.01573554040347916,-0.036467950917704106,-0.01699854298203018,0.037657805480133005
BE,20201120,514950.0,12616.0,4085431,B/Q/N,19.0,18.67,-0.004797,0.12604545273191495,-0.012421028297688042,-0.4052950378889721,-0.017368421052631488,0.02953878039571413
BLNK,20201120,13682362.0,142822.0,44189513,B/Q/N,19.2,22.67,0.236096,0.3096291647296498,-0.01810511890955202,0.9093301858491365,0.1807291666666668,1.3684714575174428
BMY,20201120,622141.0,9044.0,8305175,B/Q/N,61.85,61.61,-0.007731,0.07491004102863576,-0.02021734090087561,-0.07980549680813911,-0.0038803556992724653,0.0036752602814271017
BND,20201120,2326219.0,0.0,6613260,B/Q/N,88.32,88.38,0.000906,0.3517507250584432,-0.264342740787303,0.06544916268944691,0.0006793478260869823,0.008963206404059353
BNDX,20201120,697280.0,0.0,2173720,B/Q/N,58.46,58.52,0.00154,0.32077728502291003,0.12375555968628923,-0.11529255476104328,0.001026342798494736,0.0036442829391820893
BP,20201120,589471.0,2905.0,8785264,B/Q/N,19.48,19.49,-0.002048,0.06709769905605568,-0.0009812035557527077,-0.3886436578121825,0.0005133470225871669,0.00043346325830955005
BSX,20201120,493229.0,1902.0,15402501,B/Q/N,34.08,33.7,-0.014908,0.03202265658025278,-0.003107640375033742,0.039566635896441146,-0.011150234741783905,0.010756526416439437
BTG,20201120,2227953.0,38988.0,9086653,B/Q/N,5.78,5.68,0.001764,0.2451896204245942,0.04147008041682687,0.1402121776600477,-0.01730103806228383,0.008649077339694413
C,20201120,1587475.0,9261.0,15478491,B/Q/N,51.83,51.65,-0.009398,0.10256006221795134,-0.008905291011067018,-0.23609596122858406,-0.0034728921474049723,0.007434577702709956
CARR,20201120,445680.0,1861.0,4339195,B/Q/N,38.93,38.54,-0.015078000000000001,0.10271029534279975,0.029665359853831716,-0.4909928314037327,-0.010017980991523262,0.0050066444439718655
CCL,20201120,11467359.0,100014.0,52433267,B/Q/N,18.16,17.37,-0.04508,0.21870388125920134,0.0014922576796117526,0.18900996472490966,-0.043502202643171756,0.0673953521341145
CGC,20201120,166133.0,200.0,2996488,B/Q/N,23.74,23.72,-0.006284,0.055442571436962206,-0.05073618054619446,-0.02761216091631006,-0.0008424599831507824,0.008048939380577146
CLF,20201120,2459268.0,36149.0,14581236,B/Q/N,9.16,9.23,0.038245,0.16865977616712327,-0.2171546988530477,0.7273089871328757,0.0076419213973799435,0.03652232839102296
CMCSA,20201120,1317606.0,53605.0,19830089,B/Q/N,49.28,49.17,-0.006265,0.06644478499314854,-0.018822662750054633,0.47058763765654493,-0.0022321428571428457,0.004343104570989071
CNK,20201120,1555821.0,2338.0,6835240,B/Q/N,14.46,14.69,0.011708000000000001,0.22761761108607745,0.038120728097030654,-0.10931970703315624,0.015905947441217056,0.05784809282296423
COP,20201120,2060754.0,30274.0,12037985,B/Q/N,39.31,39.65,0.00456,0.17118761985498404,0.020319974082800785,-0.03727435539767624,0.008649198677181284,0.011271973089978167
CRON,20201120,455412.0,6856.0,3862997,B/Q/N,7.23,7.22,0.0,0.11789085003172407,0.015847862695537715,0.38364843625756295,-0.0013831258644537586,0.010845423849586214
CSCO,20201120,3004336.0,8356.0,19778945,B/Q/N,41.05,40.97,-0.004858,0.15189566480922012,0.04319533304361732,-0.10816091619214359,-0.0019488428745431986,0.004680837200630334
CVS,20201120,1812938.0,20837.0,8825118,B/Q/N,65.9,66.39,0.004995,0.20542932117168292,-0.04481144838495624,-0.24289337318792276,0.0074355083459786775,0.006742323318908886
CVX,20201120,870487.0,32567.0,8296993,B/Q/N,85.72,85.79,0.0007000000000000001,0.10491596172251802,-0.02136690565109542,-0.05931736336989833,0.0008166122258516962,0.004310009941861621
DAL,20201120,1872568.0,17805.0,12490549,B/Q/N,37.99,37.13,-0.020575,0.14991879059919624,-0.018060901534244778,-0.10664233369383153,-0.022637536193735177,0.019585819643720245
DIS,20201120,1099693.0,7841.0,8485920,B/Q/N,141.71,141.07,-0.004587,0.12959030959518827,-0.028283179209149606,-0.04571759766867713,-0.004516265612871461,0.004764693992139248
DKNG,20201120,3710724.0,49486.0,25416688,B/Q/N,49.79,48.23,-0.022101000000000003,0.14599557582010686,-0.11484058662081242,-0.0183630201992527,-0.031331592689295085,0.06488585879018731
DUST,20201120,505477.0,6091.0,3708803,B/Q/N,20.89,21.11,-0.013551,0.13629114299141798,0.005303962457409661,0.1012130614547533,0.01053135471517467,0.7958512681187021
DVN,20201120,920438.0,17389.0,9144347,B/Q/N,13.5,13.16,-0.029499,0.10065650395812845,-0.015141854473248631,-0.33720093994444994,-0.025185185185185175,0.02390678954248366
EBAY,20201120,688679.0,1550.0,10521533,B/Q/N,49.8,48.99,-0.01587,0.06545424511808308,-0.09162881207222347,-0.12409557522094425,-0.01626506024096376,0.015263230679996954
EEM,20201120,5036123.0,0.0,35261022,B/Q/N,48.9,49.06,0.005534,0.1428240792340052,0.06257783151506066,0.28110134900131306,0.003271983640081875,0.06524381903968915
EFA,20201120,2336145.0,100.0,18571956,B/Q/N,70.12,70.35,0.002994,0.12578885067356393,-0.10740625779548085,-0.2277134913391805,0.0032800912721048167,0.02590230962343096
ENB,20201120,437140.0,9013.0,3481420,B/Q/N,29.12,29.25,0.003775,0.1255637067633322,0.013460401834793925,-0.04917449844611633,0.00446428571428568,0.0017190337892844534
EPD,20201120,1376600.0,13613.0,6057979,B/Q/N,19.26,18.99,-0.020628999999999998,0.22723749950272196,-0.006407180621439884,-0.004486890749370243,-0.014018691588785208,0.002775221855098679
EQT,20201120,762032.0,1806.0,5896926,B/Q/N,15.03,14.72,-0.018012,0.12922529467047747,-0.07730038767719902,-0.02804945686616599,-0.02062541583499659,0.021396774667694796
ERIC,20201120,852653.0,200.0,4034869,B/Q/N,12.08,12.11,-0.0016489999999999999,0.21132111104474519,0.0722940001996645,-0.4007083307959773,0.0024834437086092187,0.0013132647372570642
ET,20201120,3081132.0,17528.0,22692645,B/Q/N,6.18,6.08,-0.006535999999999999,0.13577668006528107,-0.013875671218076313,-0.3269717481198408,-0.016181229773462726,0.008411797567509326
EWZ,20201120,4970284.0,503.0,33855905,B/Q/N,32.51,32.17,-0.022486000000000003,0.14680700456833157,0.014798937348872221,0.641443192166043,-0.01045832051676396,0.19569887283236995
F,20201120,14109641.0,41183.0,57024269,B/Q/N,8.81,8.74,-0.00907,0.24743221171322688,0.06669548547366036,0.006203622615921922,-0.007945516458569838,0.014593261768619581
FAZ,20201120,99998.0,2082.0,2247902,B/Q/N,9.37,9.5,0.025918,0.04448503537965623,-0.10163341439423393,-0.4754937818337005,0.01387406616862335,0.091665572449543
FB,20201120,4841454.0,35407.0,18122412,B/Q/N,272.56,269.7,-0.011871,0.2671528491902733,0.08745488122475001,0.39793968646812494,-0.010493102436160895,0.007538538258574015
FCX,20201120,1812859.0,4362.0,20378744,B/Q/N,21.41,21.25,0.006632,0.08895832834447501,-0.0261233848313788,0.5093900140512281,-0.00747314339093882,0.014026558568857489
FITB,20201120,477412.0,3485.0,5829089,Q/N,25.44,25.29,-0.022798,0.0819016487825113,-0.018107661821936863,0.20337787077830666,-0.005896226415094423,0.00818209715416155
FSLY,20201120,782571.0,11987.0,5861986,B/Q/N,80.68,83.0,0.034139,0.13349929529002627,-0.045477738105355214,0.4314260548978354,0.028755577590480825,0.05724595703125
FSM,20201120,612426.0,2500.0,3120063,B/Q/N,6.5,6.43,0.017405,0.19628642113957315,-0.01774179680540497,0.02840516367627646,-0.010769230769230812,0.016938845709488146
FSR,20201120,2075516.0,47325.0,11890649,B/Q/N,16.74,16.3,-0.041176000000000004,0.17455027055293618,-0.024365529346097703,0.20489016845046207,-0.02628434886499389,0.08205881860728803
FTCH,20201120,794816.0,165885.0,6823899,B/Q/N,45.72,47.0,0.030928,0.11647534642584834,-0.03332229555998825,-0.09850128905390776,0.027996500437445344,0.02297471598450536
FXI,20201120,4115398.0,0.0,16898186,B/Q/N,47.19,47.44,0.006791,0.24354081556446355,0.0894629169114913,0.676177698273679,0.005297732570459844,0.21056929595015578
GDX,20201120,2779128.0,734.0,25259605,B/Q/N,35.96,35.9,0.010698000000000001,0.11002262307743925,0.0033232731745459487,-0.025766300204819834,-0.0016685205784205304,0.05822164214796503
GDXJ,20201120,464552.0,1934.0,8087016,B/Q/N,52.09,51.89,0.006595999999999999,0.057444179657861444,-0.024577048291112166,0.04938360675818834,-0.0038395085429065623,0.07266781915365368
GE,20201120,11442573.0,78716.0,80135495,B/Q/N,9.64,9.76,0.010351999999999998,0.14279032031935412,0.0003739366079217876,-0.08077790749522652,0.012448132780082905,0.009148020182484382
GILD,20201120,754988.0,22614.0,9445040,B/Q/N,59.6,60.11,-0.008577,0.07993486528378917,-0.016938445788982195,0.25513530221523467,0.008557046979865738,0.007534764981173151
GLD,20201120,433936.0,14363.0,6380936,B/Q/N,176.12,175.69,0.0030259999999999996,0.06800507010256802,-0.03957956381853757,-0.08386436519677659,-0.002441517147399539,0.015017500588373735
GM,20201120,1708522.0,30812.0,16887844,B/Q/N,42.81,43.04,0.005138,0.1011687459926797,-0.040118845202402095,-0.018973921358020316,0.005372576500817493,0.011798892145895124
GME,20201120,2559797.0,16243.0,8402347,B/Q/N,12.55,12.71,0.020064000000000002,0.30465261670340443,-0.02235472566523289,-0.2871884239837192,0.012749003984063756,0.12894627680316678
GOLD,20201120,1952358.0,38506.0,16705598,B/Q/N,24.32,24.28,0.004136,0.11686848923336955,0.009862833491303347,-0.0845866959617663,-0.0016447368421052282,0.009395059421013489
GOVT,20201120,716068.0,0.0,2729386,Q/N,27.74,27.77,0.0025269999999999997,0.2623549765405113,-0.10132876391113133,-0.04664491969232887,0.0010814708002884334,0.005221706523818634
GPS,20201120,565159.0,3888.0,4979906,B/Q/N,24.4,24.37,-0.00123,0.11348788511269088,-0.02459149941902973,-0.047766137656990094,-0.0012295081967212125,0.013329760069345612
GRWG,20201120,431394.0,19060.0,3506070,B/Q/N,29.92,29.16,-0.010183,0.12304203852176368,-0.03959574053571313,-0.25359649244191057,-0.025401069518716627,0.0715815037658857
GSK,20201120,538088.0,6259.0,4275631,B/Q/N,37.14,37.03,-0.0029620000000000002,0.12584996226288003,0.04262469796340891,-0.19942827954722225,-0.002961766289714578,0.0008521564973255387
GUSH,20201120,305472.0,26786.0,2666787,B/Q/N,31.41,31.06,-0.020189,0.11454683107424778,-0.02828719924090191,-0.3096742629271683,-0.011142948105698868,0.16901481022626977
HAL,20201120,789036.0,27741.0,7827268,B/Q/N,15.92,15.9,-0.00625,0.10080605391306392,-0.02832191768566862,-0.3507466945370693,-0.001256281407035149,0.008854303378999489
HBAN,20201120,701771.0,1951.0,4464762,Q/N,11.87,11.76,-0.0159,0.15717993478711742,0.05961491994293089,-0.14122760028120765,-0.009267059814658756,0.004388789426148503
HBI,20201120,618728.0,2479.0,3315935,B/Q/N,13.52,13.63,0.005162,0.18659231860696907,0.04819606688599082,-0.19212147066985308,0.008136094674556303,0.009519683180570811
HPE,20201120,828388.0,5462.0,7702167,B/Q/N,10.48,10.47,-0.001907,0.10755258877144575,0.026639984070270253,-0.19192761372753234,-0.0009541984732824223,0.0059874575682836205
HPQ,20201120,552605.0,446.0,7255940,B/Q/N,20.52,20.45,-0.002439,0.07615898146897576,0.018536492288261673,0.2658887271816262,-0.0034113060428850044,0.005282822896553882
HST,20201120,2075976.0,5119.0,8092566,B/Q/N,14.48,14.15,-0.020760999999999998,0.2565287697375591,0.03838358229977942,-0.45955916014208353,-0.02279005524861879,0.011473439428353717
HYG,20201120,7343023.0,0.0,48530219,B/Q/N,85.92,85.92,-0.0018590000000000002,0.1513082601172684,0.016809970227456034,1.2359872811461878,0.0,0.15670073942525023
HYLN,20201120,2101242.0,23428.0,4652729,B/Q/N,24.05,25.1,0.032922,0.4516149554379806,0.04092960893136777,0.10917803523162503,0.04365904365904369,0.030231797959983958
IAU,20201120,1906279.0,380.0,9468625,B/Q/N,17.91,17.87,0.0033689999999999996,0.20132585248650148,-0.01086092690499893,-0.2641001248957583,-0.0022333891680624872,0.005300543006689619
IBM,20201120,394840.0,5448.0,5024593,B/Q/N,117.6,116.94,-0.002048,0.07858148908777288,-0.048490525257881084,0.46078697587660133,-0.005612244897959155,0.005638912376970457
IBN,20201120,697673.0,4597.0,5645472,B/Q/N,13.05,12.95,-0.00614,0.12358098667392203,-0.019985268290532016,-0.3702575827141291,-0.0076628352490422545,0.0008182600614295711
ICLN,20201120,1030629.0,0.0,2930904,B/Q/N,22.03,22.09,0.011447,0.3516420189811744,-0.01430714580900011,-0.0682222872887814,0.0027235587834770186,0.025397781629116118
IEFA,20201120,1158256.0,5200.0,6228974,Q/N,66.2,66.39,0.0031730000000000005,0.18594651382394597,-0.25814481267054135,-0.5767358827679211,0.002870090634441053,0.005230036943744752
IEMG,20201120,1146989.0,0.0,8105745,B/Q/N,58.65,58.8,0.0049559999999999995,0.1415032177794885,-0.22804724828516765,-0.42610156070451966,0.002557544757033224,0.007813519375361481
IJR,20201120,875847.0,1482.0,2839927,Q/N,83.58,83.88,-0.001072,0.3084047582913223,-0.06238339738985943,-0.1459395297614644,0.003589375448671897,0.0048376237117792355
INFY,20201120,392042.0,0.0,4171966,B/Q/N,14.98,14.91,0.0053939999999999995,0.09397056447727523,-0.008482886379003615,-0.28762824546290455,-0.004672897196261701,0.000979476022693125
INO,20201120,2113992.0,52492.0,13900236,B/Q/N,11.4,10.54,-0.043557,0.1520831732641086,-0.04900364470397306,1.4609086866123175,-0.07543859649122818,0.0820513533701186
INTC,20201120,1684195.0,14077.0,24199278,B/Q/N,45.66,45.39,-0.005042,0.06959691111445557,-0.016166731895283046,-0.17882490002064536,-0.005913272010512397,0.005905143484626647
IWM,20201120,5316993.0,17818.0,24898766,B/Q/N,176.67,177.5,0.001072,0.2135444383067016,0.062223639568664724,0.23336960148051317,0.004698024565574306,0.09022926617140786
JBLU,20201120,1627700.0,8056.0,6246400,B/Q/N,14.66,14.51,-0.020257,0.26058209528688525,-0.001430586011771262,0.057463340740407175,-0.010231923601637131,0.022923944328123703
JD,20201120,855305.0,5725.0,10585883,B/Q/N,86.19,87.74,0.019758,0.08079675545252106,-0.04365964979029556,-0.019395816647778757,0.017983524770855054,0.0033822940311225287
JDST,20201120,247900.0,49413.0,4534515,B/Q/N,11.5,11.61,-0.014431000000000001,0.054669573261969584,-0.09791559415316003,-0.2835808232544677,0.009565217391304299,0.6357584891248433
JETS,20201120,743837.0,1763.0,4095582,B/Q/N,21.07,20.76,-0.014245,0.18161936447615992,-0.01923479003365694,0.0368286412639664,-0.014712861888941562,0.037385504335919674
JMIA,20201120,4602888.0,99294.0,31312640,B/Q/N,24.1,24.74,0.021048,0.14699776192617423,-0.026559582165777168,0.2543218078048291,0.026556016597510248,0.3993539097998199
JNJ,20201120,668576.0,21665.0,6356142,B/Q/N,147.05,146.36,-0.005301,0.10518581869316325,0.019716831062656606,-0.2042603918316575,-0.004692281536892198,0.0024144497514150837
JNK,20201120,1084830.0,201.0,5293452,B/Q/N,107.13,107.1,-0.001585,0.20493810088388448,-0.10090105142018296,-0.07372683311795632,-0.00028003360403249455,0.044604757690156205
JPM,20201120,2028519.0,35073.0,12720823,B/Q/N,114.43,114.57,-0.008567,0.1594644466006641,-0.05574641563773189,0.24682926934454938,0.0012234553875730696,0.0041732203324670696
JPST,20201120,728002.0,61100.0,2429418,Q/N,50.78,50.78,-0.000197,0.2996610710878079,-0.026209426819042425,-0.09701933845095399,0.0,0.00825770904146839
JWN,20201120,2090572.0,15280.0,8719327,B/Q/N,21.39,21.29,-0.009307,0.2397630000572292,0.04831446471191539,-0.27656061321862285,-0.00467508181393181,0.05548400550097652
KEY,20201120,487428.0,5824.0,5507762,B/Q/N,15.5,15.33,-0.018566,0.08849837738086722,-0.039829824069680136,0.14821350022202257,-0.010967741935483867,0.005640467790064547
KGC,20201120,1504340.0,6700.0,10448776,B/Q/N,7.62,7.52,0.0,0.14397284428338783,-0.009154388511009415,0.007230156976652273,-0.013123359580052563,0.008303883016768656
KHC,20201120,2241562.0,26.0,9019886,B/Q/N,31.8,32.26,0.01192,0.24851334041250633,0.06810724993330253,0.46654034532746536,0.014465408805031362,0.007377486568289862
KMI,20201120,3509316.0,1022.0,20405403,B/Q/N,14.4,14.25,-0.010417000000000001,0.17197974477642025,0.020477878232445956,-0.2560655888914794,-0.01041666666666669,0.00901380765832191
KNDI,20201120,14877502.0,1122068.0,54062612,B/Q/N,11.48,12.06,-0.163081,0.2751902183342529,-0.033047557335818156,0.08689953084437056,0.050522648083623695,0.7412702946360442
KO,20201120,2020062.0,10449.0,15647921,B/Q/N,53.19,52.67,-0.008658,0.1290945934606904,-0.026668771825973048,-0.08968402835932461,-0.009776273735664524,0.0036412237562161655
KODK,20201120,951411.0,24455.0,3844970,B/Q/N,7.4,7.21,-0.037383,0.24744302296246784,-0.0006472043044004061,-0.11497904474995489,-0.025675675675675726,0.04982898222920044
KR,20201120,670618.0,4650.0,7793662,B/Q/N,32.77,32.44,-0.009768,0.08604658503281255,-0.0409807311534008,-0.14478429117659808,-0.010070186145865285,0.010065106811544816
KRE,20201120,874781.0,529.0,7191717,B/Q/N,47.78,47.67,-0.010995999999999999,0.12163729468220176,0.028010738809018193,0.01871148606986126,-0.002302218501465036,0.1948838272440806
KSS,20201120,1139251.0,6933.0,8641366,B/Q/N,29.08,28.41,-0.026054,0.13183691096986286,-0.02875671027170268,-0.13133697068685507,-0.023039889958734464,0.05477016282642634
LAC,20201120,454160.0,6886.0,3004334,B/Q/N,10.77,10.34,-0.02176,0.15116827889309245,-0.11419421608564687,-0.03760483783650455,-0.03992571959145773,0.031246648431080926
LI,20201120,4872456.0,89808.0,41860995,B/Q/N,37.03,38.12,0.037561,0.11639608661953688,-0.10885613291457902,0.545839438441565,0.029435592762624797,0.10010470569413885
LQD,20201120,4365683.0,0.0,18308635,B/Q/N,137.4,137.57,-0.0008719999999999999,0.23844939833035067,0.03344591864753882,0.13663233752116213,0.0012372634643376091,0.044352313468992245
LU,20201120,1332348.0,18508.0,6892039,B/Q/N,15.83,14.61,-0.05924,0.19331695598356308,0.02722126691105839,0.3781928019229,-0.0770688566013898,0.07876616
LUMN,20201120,1248261.0,10814.0,14069451,B/Q/N,9.82,10.04,0.022403,0.08872137228382258,-0.10155945413805577,0.47630284087636,0.022403258655804364,0.012823854262174271
LUV,20201120,774961.0,20701.0,6595685,B/Q/N,46.05,45.54,-0.011719,0.11749515023837555,-0.025519579049816984,-0.004959899296408482,-0.011074918566775201,0.011173955527942122
LVS,20201120,537904.0,1245.0,7511521,B/Q/N,58.03,55.9,-0.045423,0.07161053001116552,-0.01559995211960119,1.06823148598637,-0.03670515250732384,0.009834046082463785
LYFT,20201120,1903175.0,18843.0,12382210,B/Q/N,40.17,38.1,-0.050112,0.1537023681556039,-0.052025188429286856,0.6168038724289997,-0.0515309932785661,0.040108168944753345
M,20201120,4142344.0,193895.0,29426903,B/Q/N,9.13,9.05,-0.014161,0.1407672428185868,-0.074066649396314,-0.5453032617208718,-0.00876232201533407,0.09485034942994226
MAC,20201120,1525129.0,439.0,7873988,B/Q/N,9.22,9.54,0.035831,0.19369206557083907,0.10988376736159078,-0.012967080133055349,0.03470715835140981,0.05267853039735468
MGM,20201120,1909823.0,7972.0,8892603,B/Q/N,27.1,26.21,-0.037812,0.21476535048286763,-0.038423454248251915,-0.04579672019693111,-0.03284132841328415,0.01800344013665539
MO,20201120,954048.0,1709.0,6057249,B/Q/N,39.84,39.94,-0.002996,0.15750516447317917,-0.014855752588762317,-0.26113935751407585,0.0025100401606424276,0.003259355647034559
MPC,20201120,529927.0,9435.0,4603093,B/Q/N,38.99,38.26,-0.020983,0.11512411328643588,0.006410402930985118,-0.2514329492295428,-0.018722749422929057,0.007074598820178714
MRK,20201120,792642.0,3180.0,8031403,B/Q/N,80.47,80.45,0.000746,0.09869284357913555,0.010874669829960978,0.19607372126610956,-0.0002485398285074689,0.0031744243803745508
MRNA,20201120,2449878.0,33554.0,15306303,B/Q/N,95.0,97.61,0.052172,0.1600568079698932,-0.037804023931589215,-0.04347652467517372,0.02747368421052631,0.03868059674644902
MRVL,20201120,808183.0,4653.0,5455712,B/Q/N,44.29,43.96,-0.00498,0.14813520215143322,0.013138332002277042,0.03051085134587364,-0.007450891849175848,0.008140907276865209
MS,20201120,681112.0,2483.0,7740426,B/Q/N,58.36,57.81,-0.013986,0.08799412332086115,-0.05613477449302659,0.07205606960169492,-0.009424263193968423,0.004278373588166331
MSFT,20201120,1585112.0,24495.0,22843119,B/Q/N,212.2,210.39,-0.009557,0.0693912245521288,-0.019009794036130845,-0.07863699325601126,-0.008529688972667307,0.003021378371691848
MU,20201120,2919840.0,22593.0,14122261,B/Q/N,61.48,61.4,-0.006955,0.20675442834543278,-0.013548832882249562,0.10993070174114901,-0.0013012361743656197,0.01268593645281285
MUR,20201120,571988.0,6589.0,4265374,B/Q/N,9.76,9.53,-0.026558000000000002,0.13410031570502376,0.0028933891208716978,0.04940298757163116,-0.023565573770491847,0.027769610567802933
NCLH,20201120,7279043.0,104858.0,30469736,B/Q/N,21.11,19.99,-0.049001,0.2388941932414511,0.0134135066355415,-0.15403555191537505,-0.053055423969682665,0.09653440327117026
NEE,20201120,882361.0,2276.0,5891530,Q/N,75.28,75.55,0.00559,0.14976771738410904,0.021260628161126727,-0.20301552552752014,0.0035866099893729544,0.0030073032601598488
NIO,20201120,63570386.0,411363.0,209106333,B/Q/N,48.27,49.25,0.016512,0.3040098551199786,0.013336625358699783,-0.10553898930284407,0.020302465299357714,0.25135145395897335
NKLA,20201120,5430290.0,74977.0,18324661,B/Q/N,26.6,26.38,0.005718999999999999,0.2963378149260169,-0.019027272942657436,-0.5475199957884629,-0.008270676691729414,0.04770957841255796
NLOK,20201120,1166621.0,2241.0,8651104,B/Q/N,18.55,18.27,-0.021425,0.13485226856595411,-0.012986974549428432,0.37026374923793753,-0.01509433962264157,0.014616571663556599
NLY,20201120,1690073.0,5116.0,10559648,B/Q/N,7.86,7.89,0.006378,0.16005012667088903,-0.06853810152511977,0.03258511117136898,0.0038167938931296893,0.007552162814495398
NVDA,20201120,1267848.0,11187.0,8527245,B/Q/N,538.16,523.51,-0.026227,0.14868201863556166,-0.039039663496389404,-0.39729777772751673,-0.027222387394083503,0.013775840064620355
ON,20201120,408023.0,0.0,5843570,B/Q/N,27.94,27.44,-0.014721999999999999,0.06982426838388177,-0.00955617806584208,-0.2321777967688915,-0.017895490336435216,0.014210203320757432
ORCL,20201120,776612.0,12435.0,8397531,B/Q/N,56.36,55.7,-0.013286,0.09248099232976931,-0.02817044464892629,-0.12919016384126775,-0.011710432931156789,0.0027890545532244185
OSTK,20201120,1393176.0,4866.0,4569687,B/Q/N,58.94,61.82,0.060740999999999996,0.30487339723705364,0.04082889293784536,0.471227483767901,0.04886325076348834,0.10685547756130306
OXY,20201120,2474048.0,15812.0,20175001,B/Q/N,13.69,13.49,0.009731,0.12262938673460289,-0.04086348148103652,0.0006102854499219747,-0.014609203798392936,0.021665372945966363
PAA,20201120,580073.0,3500.0,5590874,B/Q/N,8.23,7.93,-0.039952,0.103753545510058,-0.012022709135593751,-0.3191361517258479,-0.0364520048602674,0.007674747643332303
PBF,20201120,413885.0,1459.0,3425932,B/Q/N,7.36,7.15,-0.028533,0.12080946148376559,0.03037311629009941,-0.15365598965789581,-0.02853260869565217,0.028519034894039775
PBR,20201120,1506841.0,2219.0,14427571,B/Q/N,9.13,9.07,-0.01413,0.10444176639297079,-0.0012725546398760917,-0.04114856378685005,-0.006571741511500601,0.00193855020464028
PCG,20201120,2567380.0,9082.0,17944249,B/Q/N,12.36,12.66,0.030106,0.14307536637504306,-0.041952170533020194,-0.2659885990925775,0.024271844660194233,0.009041901627945444
PDD,20201120,1557959.0,14158.0,11635463,B/Q/N,142.01,143.55,0.042787,0.13389746501707753,-0.05588944565421061,0.07072533486557066,0.01084430673896219,0.00428395345393024
PEIX,20201120,3758305.0,38632.0,12479902,B/Q/N,5.88,5.9,0.049822,0.3011485987630352,0.06841285078720369,1.1208038385491412,0.003401360544217766,0.18220169763676994
