Date,Symbol,ShortVolume,ShortExemptVolume,TotalVolume,Market 
20200918,DXC,345272,1297,847830,B/Q/N
20200918,DXCM,85816,332,169040,B/Q/N
20200918,DXD,161452,0,443739,B/Q/N
20200918,DXF,45090,0,67697,Q/N
20200918,DXJ,36212,10,55159,Q/N
20200918,DXLG,231494,850,448902,Q/N
20200918,DXPE,10039,0,21447,Q/N
20200918,DXR,515,0,842,Q
20200918,DXYN,40968,106,81512,Q/N
20200918,DXpB,3226,0,5438,Q/N
20200918,DXpC,1050,300,1390,Q/N
20200918,DY,42527,100,79333,B/Q/N
20200918,DYAI,21297,95,36387,Q/N
20200918,DYFN,1249,0,3074,Q
20200918,DYHG,1,0,1,Q
20200918,DYN,48392,0,271263,Q/N
20200918,DYNF,257,0,1196,Q/N
20200918,DYNT,16571,0,41100,Q/N
20200918,DZK,76,0,78,Q
20200918,DZSI,11690,0,14930,B/Q/N
20200918,DZZ,4264,0,16551,Q/N
20200918,E,55080,4405,87326,B/Q/N
20200918,EA,305447,3626,545018,B/Q/N
20200918,EAB,300,0,1471,Q
20200918,EAD,57389,0,161903,B/Q/N
20200918,EAE,1339,0,1978,Q/N
20200918,EAF,222968,3000,785503,B/Q/N
20200918,EAGG,32737,0,44689,Q/N
20200918,EAI,3520,0,4790,Q
20200918,EAOA,29,0,31,Q
20200918,EAOK,64,0,64,Q
20200918,EAOR,2,0,2,N
20200918,EARN,6987,0,13256,Q/N
20200918,EARS,28018,0,61081,Q/N
20200918,EASG,314,0,1023,Q
20200918,EAST,8760,77,15825,Q/N
20200918,EAT,167436,5604,453058,B/Q/N
20200918,EB,113679,105,308772,B/Q/N
20200918,EBAY,825466,2133,1718422,B/Q/N
20200918,EBAYL,5054,0,13686,Q/N
20200918,EBF,12394,0,40613,B/Q/N
20200918,EBIX,23394,205,51069,B/Q/N
20200918,EBIZ,1604,0,12484,B/Q/N
20200918,EBLU,829,0,835,Q
20200918,EBMT,164,0,1981,Q
20200918,EBND,36499,0,57822,Q/N
20200918,EBON,114689,3894,363913,B/Q/N
20200918,EBR,56120,5365,88257,B/Q/N
20200918,EBR/B,6611,1229,8612,Q/N
20200918,EBS,51459,138,132279,B/Q/N
20200918,EBSB,19137,0,44243,Q/N
20200918,EBTC,1243,0,2653,Q/N
20200918,EC,673524,911,795001,B/Q/N
20200918,ECC,23728,0,66273,Q/N
20200918,ECCB,441,152,923,Q
20200918,ECCX,952,0,1361,Q/N
20200918,ECCY,1257,0,1257,Q/N
20200918,ECF,3638,0,7081,B/Q/N
20200918,ECH,46418,0,94140,Q/N
20200918,ECHO,6432,0,11675,Q/N
20200918,ECL,110013,111,242842,B/Q/N
20200918,ECNS,108,0,687,Q/N
20200918,ECOL,23718,0,45622,B/Q/N
20200918,ECOM,34576,0,69801,B/Q/N
20200918,ECON,65,0,2022,Q
20200918,ECOR,152334,13028,312246,Q/N
20200918,ECOW,1,0,1,Q
20200918,ECPG,14176,0,35607,B/Q/N
20200918,ED,270757,7,343046,B/Q/N
20200918,EDAP,21792,0,38291,B/Q/N
20200918,EDC,13603,602,24796,B/Q/N
20200918,EDD,30596,0,82985,Q
20200918,EDEN,969,0,4567,Q/N
20200918,EDF,19514,400,53188,Q/N
20200918,EDI,4204,400,15753,Q/N
20200918,EDIT,166682,291,296502,B/Q/N
20200918,EDIV,6163,0,24695,Q/N
20200918,EDN,9958,28,15191,B/Q/N
20200918,EDNT,10707,0,26307,Q/N
20200918,EDOC,10952,0,22306,B/Q/N
20200918,EDOW,728,0,2628,Q
20200918,EDRY,336,0,1404,Q/N
20200918,EDSA,54141,0,99274,B/Q/N
20200918,EDTK,15512,0,38574,B/Q/N
20200918,EDU,57838,61,98692,B/Q/N
20200918,EDUC,2934,0,10119,B/Q/N
20200918,EDUT,850,0,2794,Q/N
20200918,EDV,68646,0,131253,B/Q/N
20200918,EDZ,21109,275,66006,B/Q/N
20200918,EEFT,31087,0,89274,Q/N
20200918,EELV,3519,0,25288,Q
20200918,EEM,2611733,0,4926090,B/Q/N
20200918,EEMA,4046,100,8265,Q
20200918,EEMD,9,0,23,N
20200918,EEMO,85,0,1052,Q
20200918,EEMS,784,0,4360,Q
20200918,EEMV,12211,0,85755,B/Q/N
20200918,EEMX,675,0,697,Q
20200918,EES,6106,82,28629,Q/N
20200918,EET,673,0,6902,Q/N
20200918,EEV,716,0,7127,Q
20200918,EEX,25315,0,33372,Q/N
20200918,EFA,1407897,0,3912157,Q/N
20200918,EFAD,440,0,5313,Q
20200918,EFAS,980,0,1092,Q/N
20200918,EFAV,59540,671,301119,Q/N
20200918,EFAX,981,0,982,N
20200918,EFC,63460,0,83658,Q/N
20200918,EFF,149,0,351,Q/N
20200918,EFG,50718,0,154007,B/Q/N
20200918,EFIV,1488,0,2688,Q/N
20200918,EFL,15899,217,34183,Q/N
20200918,EFNL,8027,0,13630,Q/N
20200918,EFO,146,0,750,Q
20200918,EFOI,2820,0,15249,Q/N
20200918,EFR,7633,0,19528,Q/N
20200918,EFSC,10998,0,16903,Q/N
20200918,EFT,33530,216,54856,B/Q/N
20200918,EFU,1,0,76,Q
20200918,EFV,65898,241,201689,Q/N
20200918,EFX,82072,107,219627,Q/N
20200918,EFZ,1762,0,2062,Q/N
20200918,EGAN,27498,0,59933,B/Q/N
20200918,EGBN,32820,0,49679,Q/N
20200918,EGF,267,0,1386,Q/N
20200918,EGHT,68629,430,184602,B/Q/N
20200918,EGLE,29949,0,56778,B/Q/N
20200918,EGO,527851,2451,1474377,B/Q/N
20200918,EGOV,48904,200,107385,B/Q/N
20200918,EGP,90885,134,102532,Q/N
20200918,EGPT,61,0,62,Q
20200918,EGRX,25201,4,43352,B/Q/N
20200918,EGY,21637,0,39649,Q/N
20200918,EH,18300,4721,31446,Q/N
20200918,EHC,219391,480,288213,B/Q/N
20200918,EHI,7012,0,23586,B/Q/N
20200918,EHT,8270,600,20483,Q/N
20200918,EHTH,61597,13,146321,B/Q/N
20200918,EIC,35,0,326,Q/N
20200918,EIDO,314379,0,371829,B/Q/N
20200918,EIDX,39635,0,51447,Q/N
20200918,EIG,28500,0,38680,Q/N
20200918,EIGI,51923,138,121096,Q/N
20200918,EIGR,19062,0,60311,Q/N
20200918,EIM,25095,0,32215,Q/N
20200918,EIRL,200,0,1064,Q
20200918,EIS,459,0,1496,Q
20200918,EIX,296056,227,533359,B/Q/N
20200918,EJAN,1926,0,3195,Q/N
20200918,EJUL,1700,0,2650,Q
20200918,EKAR,842,0,1059,Q/N
20200918,EKSO,3517,0,24124,Q/N
20200918,EL,54402,100,150978,B/Q/N
20200918,ELA,27619,0,54468,B/Q/N
20200918,ELAN,844779,100,1147031,Q/N
20200918,ELAT,48,0,49,Q/N
20200918,ELC,1509,0,4053,Q/N
20200918,ELD,1480,0,2984,Q/N
20200918,ELF,81694,0,243118,B/Q/N
20200918,ELJ,3064,0,7727,Q/N
20200918,ELLO,21,0,23,N
20200918,ELMD,23031,0,37960,Q/N
20200918,ELOX,44273,481,65005,Q/N
20200918,ELP,40443,123,71564,Q/N
20200918,ELS,66795,249,235520,Q/N
20200918,ELSE,86,0,1011,Q/N
20200918,ELTK,3271,0,7660,Q/N
20200918,ELU,200,0,250,Q
20200918,ELVT,43401,1140,84559,Q/N
20200918,ELY,95680,18,204091,Q/N
20200918,EMAN,132671,200,341796,B/Q/N
20200918,EMB,779593,57,1736630,B/Q/N
20200918,EMBD,601,0,3902,Q
20200918,EMCB,171,0,204,Q/N
20200918,EMCF,1343,0,2566,Q/N
20200918,EMD,32107,201,53234,B/Q/N
20200918,EMDV,2,0,148,Q
20200918,EME,47327,0,85602,B/Q/N
20200918,EMF,3579,0,6473,Q/N
20200918,EMFM,1356,0,2155,Q
20200918,EMGF,12113,0,17627,Q/N
20200918,EMHY,3164,0,8158,B/Q/N
20200918,EMKR,472,0,5314,Q/N
20200918,EML,1029,0,1625,Q/N
20200918,EMLC,916389,0,1107842,Q/N
20200918,EMLP,623786,18237,753229,Q/N
20200918,EMN,101911,1500,223180,B/Q/N
20200918,EMNT,193,0,201,N
20200918,EMO,7495,200,21089,Q/N
20200918,EMP,1230,453,1405,Q/N
20200918,EMQQ,46529,0,63999,Q/N
20200918,EMR,153584,664,337857,B/Q/N
20200918,EMSG,296,0,1018,Q/N
20200918,EMTL,7005,0,12034,Q/N
20200918,EMTY,565,0,6116,Q/N
20200918,EMX,32172,0,89748,B/Q/N
20200918,EMXC,6781,0,7505,Q/N
20200918,ENB,287659,4279,580315,B/Q/N
20200918,ENBA,11517,600,17148,Q/N
20200918,ENBL,232408,0,526079,B/Q/N
20200918,ENDP,691480,18832,1464122,B/Q/N
20200918,ENFR,1040,0,6290,Q/N
20200918,ENG,3529,0,25922,Q/N
20200918,ENIA,103327,194,215812,Q/N
20200918,ENIC,22417,1026,49264,B/Q/N
20200918,ENLC,509588,0,808619,B/Q/N
20200918,ENLV,4896,0,6231,Q/N
20200918,ENO,505,0,1133,Q/N
20200918,ENOB,34339,100,42126,Q/N
20200918,ENOR,213,0,1874,Q
20200918,ENPC/U,2683,0,16884,Q/N
20200918,ENPH,767769,612,1359776,B/Q/N
20200918,ENR,74001,200,156973,B/Q/N
20200918,ENRpA,887,0,1032,Q
20200918,ENS,22666,28,39523,Q/N
20200918,ENSG,22212,0,54821,Q/N
20200918,ENSV,2633954,89833,6113228,B/Q/N
20200918,ENTA,24445,0,35753,Q/N
20200918,ENTG,53727,0,105732,Q/N
20200918,ENTR,173,0,442,Q/N
20200918,ENTX,41074,0,190213,B/Q/N
20200918,ENV,94157,0,129773,Q/N
20200918,ENVA,77885,100,124714,B/Q/N
20200918,ENX,500,0,787,Q
20200918,ENZ,18951,0,61380,Q/N
20200918,ENZL,2506,0,5952,B/Q/N
20200918,EOD,12273,0,31806,Q/N
20200918,EOG,299686,319,795716,B/Q/N
20200918,EOI,24220,0,41854,Q/N
20200918,EOLS,52791,350,95434,Q/N
20200918,EOS,28356,2353,73494,Q/N
20200918,EOT,3012,0,4888,Q
20200918,EPAC,30753,0,48783,B/Q/N
20200918,EPAM,29982,0,83959,B/Q/N
20200918,EPAY,33122,0,69163,Q/N
20200918,EPC,44922,0,90716,Q/N
20200918,EPD,1311472,10200,3841897,B/Q/N
20200918,EPHE,4043,0,16539,Q/N
20200918,EPI,60926,0,87048,B/Q/N
20200918,EPIX,13036,0,86536,B/Q/N
20200918,EPM,17555,100,40130,Q/N
20200918,EPOL,7855,0,11349,Q/N
20200918,EPP,34881,625,50693,Q/N
20200918,EPR,154585,100,291529,B/Q/N
20200918,EPRF,55610,0,62981,Q/N
20200918,EPRT,272850,185,1149189,B/Q/N
20200918,EPRpC,3407,0,5247,Q/N
20200918,EPRpE,183,0,1088,Q
20200918,EPRpG,5165,0,11015,Q/N
20200918,EPS,548,219,18662,Q/N
20200918,EPSN,674,0,3848,Q
20200918,EPU,257,0,1307,Q/N
20200918,EPV,1123,0,2344,Q/N
20200918,EPZM,75413,0,954620,B/Q/N
20200918,EQ,135715,127,283031,B/Q/N
20200918,EQAL,1527,0,10886,Q/N
20200918,EQBK,9213,0,20565,Q/N
20200918,EQC,125535,0,342572,Q/N
20200918,EQCpD,4830,0,5480,Q
20200918,EQD/U,3359,0,109208,B/Q/N
20200918,EQH,364936,0,1240700,B/Q/N
20200918,EQHpA,10540,0,19687,Q
20200918,EQIX,31492,9,53523,Q/N
20200918,EQL,3055,0,3542,Q
20200918,EQNR,403360,1425,624375,B/Q/N
20200918,EQOP,601,0,601,Q
20200918,EQR,248336,0,533871,Q/N
20200918,EQS,1626,0,12101,Q/N
20200918,EQT,405251,50,1002311,B/Q/N
20200918,EQWL,7,0,172,Q
20200918,EQX,912225,300,1153559,B/Q/N
20200918,ERC,13286,0,33413,Q/N
20200918,ERES,3632,0,6382,Q/N
20200918,ERESU,3700,0,6238,Q/N
20200918,ERESW,42539,0,119351,Q/N
20200918,ERF,95680,0,214470,B/Q/N
20200918,ERH,2711,0,13653,Q/N
20200918,ERIC,1121793,5747,2470449,B/Q/N
20200918,ERIE,18429,0,31577,Q/N
20200918,ERII,34331,0,53017,Q/N
20200918,ERJ,536797,519,793717,B/Q/N
20200918,EROS,699270,947,1485619,B/Q/N
20200918,ERUS,4502,400,19333,B/Q/N
20200918,ERX,186895,546,498354,B/Q/N
20200918,ERY,14235,49,35654,B/Q/N
20200918,ERYP,874,0,875,Q/N
20200918,ES,189155,1096,464454,B/Q/N
20200918,ESBA,1,0,6,N
20200918,ESBK,401,0,444,Q
20200918,ESCA,6039,0,10517,B/Q/N
20200918,ESE,9854,0,12338,Q/N
20200918,ESEA,1611,0,9750,Q/N
20200918,ESEB,178,0,297,Q
20200918,ESG,2341,0,3466,Q/N
20200918,ESGA,200,0,205,Q
20200918,ESGD,64080,0,102937,Q/N
20200918,ESGE,175170,0,239094,Q/N
20200918,ESGG,397,0,575,Q
20200918,ESGR,10226,0,21879,Q/N
20200918,ESGRO,2205,0,2496,Q
20200918,ESGRP,659,0,3133,Q
20200918,ESGU,198012,0,257092,Q/N
20200918,ESGV,64298,0,90943,Q/N
20200918,ESHY,1,0,101,N
20200918,ESI,75017,2942,162626,Q/N
20200918,ESLT,2234,0,3186,Q/N
20200918,ESML,10131,42,24960,Q/N
20200918,ESNT,63953,987,151117,B/Q/N
20200918,ESP,2563,0,4612,Q/N
20200918,ESPO,53999,0,100563,B/Q/N
20200918,ESPR,183656,0,269340,B/Q/N
20200918,ESQ,212,0,1204,Q
20200918,ESRT,188913,0,335837,B/Q/N
20200918,ESS,44420,3,61318,B/Q/N
20200918,ESSA,2108,0,2118,Q
20200918,ESSC,350,0,375,Q/N
20200918,ESSCR,1100,0,1601,Q
20200918,ESSCW,18750,300,60058,Q/N
20200918,ESTA,2380,0,4211,Q/N
20200918,ESTC,96960,42,179337,B/Q/N
20200918,ESTE,9291,0,44252,Q/N
20200918,ESXB,23871,0,28418,Q/N
20200918,ET,2172774,5481,7307787,B/Q/N
20200918,ETAC,200400,0,200400,Q/N
20200918,ETACU,1843,0,366517,Q/N
20200918,ETACW,5804,0,9104,Q/N
20200918,ETB,12401,0,29071,Q/N
20200918,ETFC,175940,728,253717,B/Q/N
20200918,ETG,39878,475,91607,Q/N
20200918,ETH,40591,0,68799,B/Q/N
20200918,ETHO,543,0,687,Q/N
20200918,ETJ,64511,5300,132069,Q/N
20200918,ETM,188181,4938,326799,B/Q/N
20200918,ETN,193040,918,388122,B/Q/N
20200918,ETNB,55427,996,128948,B/Q/N
20200918,ETO,10142,0,27373,Q/N
20200918,ETON,179025,3068,319241,B/Q/N
20200918,ETPpC,6574,100,14333,B/Q/N
20200918,ETPpD,3238,0,10845,Q/N
20200918,ETPpE,2138,100,38557,Q/N
20200918,ETR,108239,35,225041,Q/N
20200918,ETRN,654227,961,1056199,B/Q/N
20200918,ETSY,854711,5696,1698538,B/Q/N
20200918,ETTX,22947,0,53985,Q/N
20200918,ETV,63207,3932,111512,Q/N
20200918,ETW,43445,1150,126187,Q/N
20200918,ETX,1196,0,2755,Q
20200918,ETY,114740,6500,191510,Q/N
20200918,EUDG,618,0,1271,B/Q/N
20200918,EUFN,50068,0,227519,B/Q/N
20200918,EUM,1730,0,3539,Q
20200918,EUO,3646,300,7773,B/Q/N
20200918,EURL,984,0,14448,Q/N
20200918,EURN,154704,271,243218,B/Q/N
20200918,EUSA,234,4,2762,Q
20200918,EV,42573,0,81347,Q/N
20200918,EVA,9405,0,23477,B/Q/N
20200918,EVBG,72828,220,128046,B/Q/N
20200918,EVBN,3450,0,4241,Q/N
20200918,EVC,9439,0,24502,Q/N
20200918,EVER,22517,0,55123,B/Q/N
20200918,EVF,4714,0,15524,Q/N
20200918,EVFM,1714290,14534,3169787,B/Q/N
20200918,EVG,8204,0,11198,Q/N
20200918,EVGN,1273394,16763,2211470,B/Q/N
20200918,EVH,124588,3833,333054,B/Q/N
20200918,EVI,2121,0,7506,Q/N
20200918,EVLO,62514,0,91510,Q/N
20200918,EVM,2638,0,18483,Q/N
20200918,EVN,38419,1356,50895,Q/N
20200918,EVOK,38329,0,73123,B/Q/N
20200918,EVOL,13035,0,15635,Q
20200918,EVOP,124767,4,146839,Q/N
20200918,EVR,59670,0,77166,Q/N
20200918,EVRG,76363,50,366001,B/Q/N
20200918,EVRI,384473,7293,680508,B/Q/N
20200918,EVT,36113,780,71427,Q/N
20200918,EVTC,69190,20,141137,B/Q/N
20200918,EVV,88778,4017,156164,Q/N
20200918,EVX,25,0,173,Q/N
20200918,EVY,2060,0,3537,Q/N
20200918,EW,229153,584,705356,B/Q/N
20200918,EWA,420587,0,496784,B/Q/N
20200918,EWBC,72120,0,94058,B/Q/N
20200918,EWC,123839,0,156932,B/Q/N
20200918,EWCO,419,0,692,Q
20200918,EWD,58181,0,84651,B/Q/N
20200918,EWG,421396,0,521174,B/Q/N
20200918,EWGS,551,0,628,Q/N
20200918,EWH,312232,0,898405,Q/N
20200918,EWI,27172,0,43843,B/Q/N
20200918,EWJ,489209,1338,751448,B/Q/N
20200918,EWJV,469,0,1064,Q/N
20200918,EWK,8,0,763,Q
20200918,EWL,114756,0,233585,B/Q/N
20200918,EWM,16282,0,29057,B/Q/N
20200918,EWMC,12,0,235,Q
20200918,EWN,24434,0,34735,Q/N
20200918,EWO,10788,0,14196,Q/N
20200918,EWP,43010,344,65686,B/Q/N
20200918,EWQ,58290,0,174980,Q/N
20200918,EWRE,92,0,439,Q/N
20200918,EWS,24450,0,69652,B/Q/N
20200918,EWSC,8,0,773,Q
20200918,EWT,361337,0,377423,B/Q/N
20200918,EWU,486862,0,618983,B/Q/N
20200918,EWUS,1,0,503,Q
20200918,EWV,206,0,457,Q/N
20200918,EWW,147722,0,273272,B/Q/N
20200918,EWX,2211,0,5972,Q/N
20200918,EWY,156287,470,329747,B/Q/N
20200918,EWZ,2535171,18,3823919,B/Q/N
20200918,EWZS,3951,0,63768,Q/N
20200918,EXAS,214993,4743,322291,B/Q/N
20200918,EXC,945372,1849,1557293,B/Q/N
20200918,EXD,9305,100,20450,Q/N
20200918,EXEL,563037,6554,953214,B/Q/N
20200918,EXFO,151,0,822,Q/N
20200918,EXG,179576,1625,349465,Q/N
20200918,EXI,3224,0,9078,Q/N
20200918,EXK,659415,7230,1335202,B/Q/N
20200918,EXLS,35635,0,71151,Q/N
20200918,EXP,74790,0,110213,Q/N
20200918,EXPC,2303,0,21903,Q/N
20200918,EXPCW,3000,0,21734,Q
20200918,EXPD,111793,127,222215,B/Q/N
20200918,EXPE,306000,894,561684,B/Q/N
20200918,EXPI,114941,520,235255,B/Q/N
20200918,EXPO,55523,0,73166,Q/N
20200918,EXPR,1221008,1369,1673705,B/Q/N
20200918,EXR,89217,1148,220945,B/Q/N
20200918,EXTN,42688,0,68258,B/Q/N
20200918,EXTR,95190,0,204030,Q/N
20200918,EYE,242086,35,360927,B/Q/N
20200918,EYEG,5244,0,10305,Q/N
20200918,EYEN,42598,0,79772,B/Q/N
20200918,EYES,63064,0,104954,Q/N
20200918,EYLD,392,0,691,Q/N
20200918,EYPT,266725,5225,609388,Q/N
20200918,EZA,42525,400,120022,B/Q/N
20200918,EZJ,95,0,952,Q
20200918,EZM,1822,159,76485,Q/N
20200918,EZPW,37970,0,68868,B/Q/N
20200918,EZT,3386,0,5171,Q/N
20200918,EZU,1772455,0,2235478,B/Q/N
20200918,F,12926806,34074,22907401,B/Q/N
20200918,FAAR,2976,0,4185,Q/N
20200918,FAD,125,0,817,Q
20200918,FAF,93198,61,295574,Q/N
20200918,FAII/U,13900,0,55967,Q/N
20200918,FALN,18979,0,44154,B/Q/N
20200918,FAM,6802,0,13633,Q/N
20200918,FAMI,226675,50,412242,Q/N
20200918,FAN,26334,115,37652,Q/N
20200918,FANG,313525,2970,632373,B/Q/N
20200918,FANH,4144,0,11317,B/Q/N
20200918,FARM,55008,0,72928,Q/N
20200918,FARO,6678,0,9105,B/Q/N
20200918,FAS,252847,1274,770109,B/Q/N
20200918,FAST,306091,437,491632,B/Q/N
20200918,FAT,20255,0,38867,Q/N
20200918,FATBP,9,0,9,N
20200918,FATBW,1500,300,1500,Q/N
20200918,FATE,182451,405,289098,B/Q/N
20200918,FAUG,23346,0,23858,Q/N
20200918,FAX,102062,0,269036,Q/N
20200918,FAZ,166738,18732,777709,B/Q/N
20200918,FB,3899511,20149,10097571,B/Q/N
20200918,FBC,54914,0,115061,Q/N
20200918,FBCG,9622,0,74415,Q/N
20200918,FBCV,1130,0,9319,Q
20200918,FBGX,34,0,462,Q/N
20200918,FBHS,79493,45,197908,B/Q/N
20200918,FBIO,248313,6973,889674,B/Q/N
20200918,FBIOP,4210,0,5964,Q/N
20200918,FBIZ,1812,0,3887,B/Q/N
20200918,FBK,12313,0,17002,Q/N
20200918,FBM,22938,0,33102,Q/N
20200918,FBMS,4644,0,22532,Q/N
20200918,FBNC,14801,0,21919,Q/N
20200918,FBND,57491,0,78642,Q/N
20200918,FBP,221515,0,390600,B/Q/N
20200918,FBRX,26707,0,65657,B/Q/N
20200918,FBT,5140,0,22568,Q/N
20200918,FBZ,2,0,1212,Q
20200918,FC,15740,0,24744,B/Q
20200918,FCAL,476,0,1142,N
20200918,FCAP,18,0,18,Q
20200918,FCAU,723698,165,954163,B/Q/N
20200918,FCBC,469,0,2157,Q/N
20200918,FCBP,4862,0,15696,Q
20200918,FCCO,568,0,2512,Q
20200918,FCCY,377,0,9852,Q/N
20200918,FCEF,200,0,1133,Q
20200918,FCEL,3059561,31416,6194172,B/Q/N
20200918,FCF,53525,0,85185,Q/N
20200918,FCFS,17103,311,31515,Q/N
20200918,FCG,20544,0,35421,Q/N
20200918,FCN,45365,17005,117039,B/Q/N
20200918,FCNCA,4975,0,7365,Q/N
20200918,FCNCP,3587,0,4476,Q/N
20200918,FCO,6722,0,12660,B/Q/N
20200918,FCOM,10605,700,103190,Q/N
20200918,FCOR,7784,0,10510,Q/N
20200918,FCPI,3,0,26,Q
20200918,FCPT,45935,0,190593,B/Q/N
20200918,FCRD,4053,0,6426,Q/N
20200918,FCRW,200,0,221,Q
20200918,FCRZ,1424,0,2298,Q
20200918,FCT,22401,0,44358,Q/N
20200918,FCTR,457,0,2036,Q/N
20200918,FCVT,5028,0,10767,Q/N
20200918,FCX,3083183,114065,6724048,B/Q/N
20200918,FDBC,382,0,415,Q
20200918,FDD,2583,0,56023,Q/N
20200918,FDEM,6,0,55,Q
20200918,FDEU,8099,2935,17494,Q/N
20200918,FDEV,204,0,1093,Q
20200918,FDG,14789,200,67723,Q/N
20200918,FDHY,4805,0,16134,Q/N
20200918,FDIS,74055,8493,624351,Q/N
20200918,FDIV,591,0,3552,Q
20200918,FDL,20205,0,90088,Q/N
20200918,FDLO,7072,0,21075,Q/N
20200918,FDM,843,0,4045,Q/N
20200918,FDMO,1658,0,14004,Q/N
20200918,FDN,122474,10,224158,B/Q/N
20200918,FDNI,2226,0,6548,Q/N
20200918,FDP,10719,0,19898,Q/N
20200918,FDRR,1394,0,7568,Q/N
20200918,FDS,52685,0,79429,B/Q/N
20200918,FDT,1141,0,13397,Q
20200918,FDTS,5,0,35,Q
20200918,FDUS,9757,0,15986,Q/N
20200918,FDUSG,2,0,2,N
20200918,FDUSL,1173,0,3755,Q
20200918,FDUSZ,1665,0,2731,Q/N
20200918,FDVV,38497,0,62607,Q/N
20200918,FDX,442288,11414,1593042,B/Q/N
20200918,FE,464991,383,1238766,Q/N
20200918,FEAC,237737,1400,444837,B/Q/N
20200918,FEAC/WS,18104,0,66850,Q/N
20200918,FEDU,1248,0,9446,Q/N
20200918,FEI,46456,0,97973,Q/N
20200918,FEIM,3050,0,3252,Q/N
20200918,FELE,13516,0,17655,Q/N
20200918,FEM,5120,0,43959,Q/N
20200918,FEMB,995,0,5900,Q/N
20200918,FEMS,601,0,4070,Q
20200918,FEN,19500,200,32094,B/Q/N
20200918,FENC,42724,59,82138,B/Q/N
20200918,FENG,20133,0,37755,B/Q/N
20200918,FENY,93541,9634,223900,Q/N
20200918,FEO,13433,0,15400,Q/N
20200918,FEP,7988,0,23206,Q/N
20200918,FET,189219,13895,422344,Q/N
20200918,FEUZ,110,0,410,Q
20200918,FEX,18635,10325,66339,Q
20200918,FEYE,212890,6058,848459,B/Q/N
20200918,FEZ,190140,0,341446,Q/N
20200918,FF,17078,0,33102,Q/N
20200918,FFA,3785,600,14466,Q/N
20200918,FFBC,69333,100,127936,Q/N
20200918,FFBW,9605,0,10822,Q/N
20200918,FFC,45496,900,67682,Q/N
20200918,FFEB,21645,0,29561,Q/N
20200918,FFG,9347,100,16014,Q/N
20200918,FFHG,569,0,7001,Q
20200918,FFHL,604,0,2146,Q/N
20200918,FFIC,8231,0,24808,Q/N
20200918,FFIN,41317,550,81604,Q/N
20200918,FFIV,67105,0,179920,B/Q/N
20200918,FFNW,8589,0,12088,Q/N
20200918,FFR,588,0,1514,Q
20200918,FFSG,874,0,7496,Q
20200918,FFTG,1407,0,4692,Q/N
20200918,FFTI,7067,0,22238,Q
20200918,FFTY,4302,0,32844,Q/N
20200918,FFWM,16797,0,30667,Q/N
20200918,FGB,8529,0,23934,Q/N
20200918,FGBI,927,0,1304,Q/N
20200918,FGD,9925,0,55017,Q/N
20200918,FGEN,89423,465,115930,Q/N
20200918,FHB,52423,98,270230,Q/N
20200918,FHI,32805,0,82488,Q/N
20200918,FHLC,30387,200,71875,Q/N
20200918,FHN,492895,266,1003813,Q/N
20200918,FHNpA,1000,0,1000,Q
20200918,FHNpB,463,0,587,Q/N
20200918,FHNpC,2949,0,4028,Q/N
20200918,FHNpD,2497,579,4497,Q/N
20200918,FHNpE,1262,0,1512,Q
20200918,FI,164689,2228,309477,Q/N
20200918,FIBK,12058,100,19453,B/Q/N
20200918,FICO,71169,0,101971,B/Q/N
20200918,FID,587,0,2054,Q
20200918,FIDI,4348,0,25308,Q/N
20200918,FIDU,267282,0,282467,Q/N
20200918,FIF,15470,400,34864,Q/N
20200918,FIIIU,15878,0,39478,Q/N
20200918,FILL,18145,0,32452,Q/N
20200918,FINS,6396,0,17689,Q/N
20200918,FINV,128532,700,257021,Q/N
20200918,FINX,24441,0,44310,B/Q/N
20200918,FIS,166328,160,590068,B/Q/N
20200918,FISI,7957,0,15124,Q/N
20200918,FISR,4565,0,7658,Q
20200918,FISV,1101905,1096,6848233,B/Q/N
20200918,FIT,802109,17500,1531304,Q/N
20200918,FITB,522143,5174,1082696,B/Q/N
20200918,FITBI,2590,0,14009,Q/N
20200918,FITBO,3210,0,5548,Q/N
20200918,FITBP,924,0,1025,Q
20200918,FITE,194,0,974,Q/N
20200918,FIV,25856,2900,57523,Q/N
20200918,FIVA,108,0,310,Q
20200918,FIVE,250241,29,372254,B/Q/N
20200918,FIVG,47759,0,83043,B/Q/N
20200918,FIVN,82574,1,186762,B/Q/N
20200918,FIW,3477,0,7855,Q/N
20200918,FIX,25987,5,44226,B/Q/N
20200918,FIXD,213553,0,407142,Q/N
20200918,FIXX,83183,506,173835,B/Q/N
20200918,FIZZ,38415,23,50844,Q/N
20200918,FJP,1001,0,2339,Q
20200918,FJUL,175,0,1785,Q
20200918,FJUN,649,0,1238,Q/N
20200918,FKO,336,0,1608,Q
20200918,FKU,291,0,1199,Q
20200918,FL,220253,532,466322,B/Q/N
20200918,FLAU,156,0,666,Q/N
20200918,FLBL,192,0,292,Q
20200918,FLC,11225,0,25399,Q/N
20200918,FLCA,100,0,114,Q
20200918,FLCB,2961,0,8631,Q
20200918,FLCH,455,0,1330,Q/N
20200918,FLCO,9018,0,14593,Q
20200918,FLDM,5177171,35688,9198411,B/Q/N
20200918,FLDR,10982,0,20725,Q/N
20200918,FLEE,1606,0,10231,Q
20200918,FLEH,1172,0,1172,N
20200918,FLEX,342564,3301,772542,B/Q/N
